identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,shotsPerAttack,attackDuration,attackRange,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,activeAbilityProjectile,activeAbilityEffects,activeAbilityProjectileEffects,activeAbilityDelay,activeAbilityCost,activeAbilityRange,activeAbilityBusyDuration,shotsPerActiveProjectile,explosionSceneFile,projectileHitNodeName,bonusLabel1,bonusLabel2,requiredBuilderLevel,customUpgradeSceneFile,powerLevel,h
String,Integer,Integer,String,String,String,Integer,String,Integer,Float,Float,Integer,Float,Integer,String,String,Float,Float,Integer,String,String,String,String,String,String,String,String,Float,Integer,Integer,Float,Integer,String,String,LocalizedString,LocalizedString,Integer,String,Integer,String
FireTurretBossNDEUpgrades_28,28,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:422592,1152000,,15,803308,1,1,4,70,fireTurret,hpReduction:hpReduction28,621515,13559,0,,,,,experience:25600,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,20,,171793,
FireTurretBossNDEUpgrades_29,29,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:1500,1224000,,15,886694,1,1,4,70,fireTurret,hpReduction:hpReduction28,686014,14967,0,,,,,experience:27200,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,20,,209236,
FireTurretBossNDEUpgrades_30,30,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:504384,1224000,,15,978740,1,1,4,70,fireTurret,hpReduction:hpReduction28,757213,16520,0,,,,,experience:30400,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,20,,254934,
FireTurretBossNDEUpgrades_31,31,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:1600,1370990,,15,1080340,1,1,4,70,fireTurret,hpReduction:hpReduction28,835795,18234,0,,,,,experience:32000,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,20,,310693,
FireTurretBossNDEUpgrades_32,32,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:586176,1468800,,15,1192492,1,1,4,70,fireTurret,hpReduction:hpReduction28,922534,20127,0,,,,,experience:33600,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,21,,378507,
FireTurretBossNDEUpgrades_33,33,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:1700,1566720,,15,1316282,1,1,4,70,fireTurret,hpReduction:hpReduction28,1018294,22216,0,,,,,experience:33600,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,21,,461175,
FireTurretBossNDEUpgrades_34,34,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:667968,1664640,,15,1452924,1,1,4,70,fireTurret,hpReduction:hpReduction28,1123987,24522,0,,,,,experience:33600,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,22,,561920,
FireTurretBossNDEUpgrades_35,35,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:1800,1762560,,15,1603750,1,1,4,70,fireTurret,hpReduction:hpReduction28,1240636,27067,0,,,,,experience:33600,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,22,,684551,
FireTurretBossNDEUpgrades_36,36,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:749760,1762560,,15,1770238,1,1,4,70,fireTurret,hpReduction:hpReduction28,1369411,29876,0,,,,,experience:33600,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,23,,834070,
FireTurretBossNDEUpgrades_37,37,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:1900,1762560,,15,1954008,1,1,4,70,fireTurret,hpReduction:hpReduction28,1511555,32977,0,,,,,experience:33600,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,23,,1016253,
FireTurretBossNDEUpgrades_38,38,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:831552,1762560,,15,2156854,1,1,4,70,fireTurret,hpReduction:hpReduction28,1668441,36400,0,,,,,experience:33600,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,24,,1238156,
FireTurretBossNDEUpgrades_39,39,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:2000,1762560,,15,2380760,1,1,4,70,fireTurret,hpReduction:hpReduction28,1841633,40178,0,,,,,experience:33600,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,24,,1508550,
FireTurretBossNDEUpgrades_40,40,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:913344,1762560,,15,2627908,1,1,4,70,fireTurret,hpReduction:hpReduction28,2032790,44349,0,,,,,experience:33600,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,25,,1837954,
FireTurretBossNDEUpgrades_41,41,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:2100,2290604,,15,2900714,1,1,4,70,fireTurret,hpReduction:hpReduction28,2243794,48952,0,,,,,experience:35349,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,25,,2239284,
FireTurretBossNDEUpgrades_42,42,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:995136,2743903,,15,3201840,1,1,4,70,fireTurret,hpReduction:hpReduction28,2476699,54033,0,,,,,experience:42345,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,26,,2728436,
FireTurretBossNDEUpgrades_43,43,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:2200,3197201,,15,3534228,1,1,4,70,fireTurret,hpReduction:hpReduction28,2733779,59642,0,,,,,experience:49340,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,26,,3324229,
FireTurretBossNDEUpgrades_44,44,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1076928,3650500,,15,3901120,1,1,4,70,fireTurret,hpReduction:hpReduction28,3017558,65833,0,,,,,experience:56335,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,27,,4050265,
FireTurretBossNDEUpgrades_45,45,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:2300,4103799,,15,4306100,1,1,4,70,fireTurret,hpReduction:hpReduction28,3330788,72667,0,,,,,experience:63331,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,27,,4934672,
FireTurretBossNDEUpgrades_46,46,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1158720,4177339,,15,4753120,1,1,4,70,fireTurret,hpReduction:hpReduction28,3424050,80210,0,,,,,experience:70326,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,28,,6012387,
FireTurretBossNDEUpgrades_47,47,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:2400,4314507,,15,5246552,1,1,4,70,fireTurret,hpReduction:hpReduction28,3519923,88536,0,,,,,experience:77321,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,28,,6447494,
FireTurretBossNDEUpgrades_48,48,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1240512,4553079,,15,5791206,1,1,4,70,fireTurret,hpReduction:hpReduction28,3618481,97727,0,,,,,experience:84317,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,29,,6621751,
FireTurretBossNDEUpgrades_49,49,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:2500,4602106,,15,6392404,1,1,4,70,fireTurret,hpReduction:hpReduction28,3719799,107871,0,,,,,experience:91312,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,29,,6796007,
FireTurretBossNDEUpgrades_50,50,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1322304,4777719,,15,7056010,1,1,4,70,fireTurret,hpReduction:hpReduction28,3823953,119069,0,,,,,experience:98307,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,30,,6970264,
FireTurretBossNDEUpgrades_51,51,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:2600,5000000,,15,7788512,1,1,4,70,fireTurret,hpReduction:hpReduction28,4067193,134277,0,,,,,experience:101805,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,30,,7307020,
FireTurretBossNDEUpgrades_52,52,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1363200,5000000,,15,8597054,1,1,4,70,fireTurret,hpReduction:hpReduction28,4310433,149484,0,,,,,experience:105303,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,30,,8151091,
FireTurretBossNDEUpgrades_53,53,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:2700,5000000,,15,9726772,1,1,4,70,fireTurret,hpReduction:hpReduction28,4553673,164692,0,,,,,experience:106000,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,31,,9026870,
FireTurretBossNDEUpgrades_54,54,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1404096,5000000,,15,11004944,1,1,4,70,fireTurret,hpReduction:hpReduction28,4796913,179899,0,,,,,experience:106000,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,32,,9934355,
FireTurretBossNDEUpgrades_55,55,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:2800,5000000,,15,12451076,1,1,4,70,fireTurret,hpReduction:hpReduction28,5040153,195107,0,,,,,experience:106000,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,33,,10873548,
FireTurretBossNDEUpgrades_56,56,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1444992,5000000,,15,12762352,1,1,4,70,fireTurret,hpReduction:hpReduction28,5334923,205395,0,,,,,experience:106000,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,33,,11844448,
FireTurretBossNDEUpgrades_57,57,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:2900,5000000,,15,14087244,1,1,4,70,fireTurret,hpReduction:hpReduction28,5629692,216743,0,,,,,experience:106000,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,34,,12847055,
FireTurretBossNDEUpgrades_58,58,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1485888,5000000,,15,15549674,1,1,4,70,fireTurret,hpReduction:hpReduction28,6214112,239243,0,,,,,experience:106000,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,35,,13881370,
FireTurretBossNDEUpgrades_59,59,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:3000,5000000,,15,17163926,1,1,4,70,fireTurret,hpReduction:hpReduction28,6859207,264079,0,,,,,experience:106000,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,35,,14947391,
