identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,auraRange,auraAffectsSelf,auraIdentifier,enemyAuraEffects,friendlyAuraEffects,finalDestructionDamage,destructionProbabilities,component,upgradeReward,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityIgnoresSummon,activeAbilityEffects,activeAbilityDelay,activeAbilityCost,activeAbilityRange,activeAbilityBusyDuration,explosionSceneFile,bonusLabel1,bonusLabel2,specialAttackPower,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,h
String,Integer,Integer,String,String,String,Integer,String,Integer,Float,Integer,Integer,String,String,String,Integer,String,String,String,String,String,Integer,String,Float,Integer,Integer,Float,String,LocalizedString,String,Float,Integer,String,String,Integer,String
MageTowerBlueUpgrades_14,14,0,bld_magetowerblue_level05-4.lvl,stru_tower_lobLocators.lvl,piercing:38115,172800,,28,47181,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:2118,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,8038,5,,,1798,
MageTowerBlueUpgrades_15,15,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:51677,216000,,31,52525,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:2546,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,8947,6,,,2211,
MageTowerBlueUpgrades_16,16,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:57617,259200,,31,58473,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:3000,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,9959,6,,,2730,
MageTowerBlueUpgrades_17,17,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:77039,302400,,34,65095,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:3097,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,11087,7,,,3404,
MageTowerBlueUpgrades_18,18,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:86400,345600,,37,72467,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:4000,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,12342,8,,,4212,
MageTowerBlueUpgrades_19,19,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:129598,388800,,42,85121,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:5334,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,14496,9,,,5796,
MageTowerBlueUpgrades_20,20,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:154799,432000,,46,99983,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:7000,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,17026,10,,,8010,
MageTowerBlueUpgrades_21,21,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:187199,518400,,50,117442,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:9143,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,19998,11,,,11040,
MageTowerBlueUpgrades_22,22,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:219599,604800,,56,137949,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:12000,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,23488,13,,,15249,
MageTowerBlueUpgrades_23,23,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:251999,691200,,61,162037,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:16000,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,27587,14,,,21006,
MageTowerBlueUpgrades_24,24,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:269232,864000,,64,190332,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:17600,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,32403,16,,,29013,
MageTowerBlueUpgrades_25,25,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:299904,864000,,67,223569,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:19200,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,38060,17,,,40020,
MageTowerBlueUpgrades_26,26,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:340800,936000,,73,277082,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:20800,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,47166,19,,,61440,
MageTowerBlueUpgrades_27,27,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:381696,1080000,,79,343405,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:24000,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,58453,20,,,94384,
MageTowerBlueUpgrades_28,28,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:422592,1152000,,85,401654,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:25600,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,68367,20,,,129168,
MageTowerBlueUpgrades_29,29,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:463488,1224000,,91,443347,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:27200,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,75461,20,,,157320,
MageTowerBlueUpgrades_30,30,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:504384,1224000,,94,489370,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:30400,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,83293,20,,,191680,
MageTowerBlueUpgrades_31,31,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:545280,1370990,,100,540170,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:32000,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,91937,20,,,233604,
MageTowerBlueUpgrades_32,32,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:586176,1468800,,106,596246,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:33600,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,101479,21,,,284592,
MageTowerBlueUpgrades_33,33,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:627072,1566720,,112,658141,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:33600,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,112012,21,,,346748,
MageTowerBlueUpgrades_34,34,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:667968,1664640,,118,726462,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:33600,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,123639,22,,,422496,
MageTowerBlueUpgrades_35,35,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:708864,1762560,,124,801875,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:33600,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,136470,22,,,514700,
MageTowerBlueUpgrades_36,36,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:749760,1762560,,130,885119,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:33600,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,150635,23,,,627120,
MageTowerBlueUpgrades_37,37,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:790656,1762560,,136,977004,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:33600,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,166271,23,,,764100,
MageTowerBlueUpgrades_38,38,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:831552,1762560,,142,1078427,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:33600,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,183529,24,,,930944,
MageTowerBlueUpgrades_39,39,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:872448,1762560,,145,1190380,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:33600,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,202580,24,,,1134248,
MageTowerBlueUpgrades_40,40,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:913344,1762560,,151,1313954,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:33600,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,223607,25,,,1381920,
MageTowerBlueUpgrades_41,41,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:954240,2290604,,157,1450357,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:35349,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,246817,25,,,1683672,
MageTowerBlueUpgrades_42,42,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:995136,2743903,,163,1600920,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:42345,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,272437,26,,,2051456,
MageTowerBlueUpgrades_43,43,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1036032,3197201,,169,1767114,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:49340,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,300716,26,,,2499420,
MageTowerBlueUpgrades_44,44,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1076928,3650500,,175,1950560,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:56335,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,331931,27,,,3045312,
MageTowerBlueUpgrades_45,45,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1117824,4103799,,181,2153050,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:63331,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,366387,27,,,3710280,
MageTowerBlueUpgrades_46,46,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1158720,4177339,,187,2376560,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:70326,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,404420,28,,,4520592,
MageTowerBlueUpgrades_47,47,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1199616,4314507,,193,2623276,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:77321,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,446401,28,,,4847740,
MageTowerBlueUpgrades_48,48,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1240512,4553079,,196,2895603,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:84317,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,492740,29,,,4978760,
MageTowerBlueUpgrades_49,49,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1281408,4602106,,202,3196202,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:91312,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,543890,29,,,5109780,
MageTowerBlueUpgrades_50,50,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1322304,4777719,,208,3528005,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:98307,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,600350,30,,,5240800,
MageTowerBlueUpgrades_51,51,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1342752,5000000,,211,3894256,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:101805,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,662673,30,,,5494000,
MageTowerBlueUpgrades_52,52,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1363200,5000000,,214,4298527,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:105303,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,731464,30,,,6128640,
MageTowerBlueUpgrades_53,53,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1383648,5000000,,217,4744767,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:106000,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,807397,31,,,6787120,
MageTowerBlueUpgrades_54,54,0,bld_magetowerblue_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1404096,5000000,,220,5237333,70,0,blue_mage_aura,spellSilencer:spellSilencer2,,0,,,experience:106000,prj_bld_magetower_01,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1,1,,1.5,1,75,1.5,bld_magetowerblue_level05_death.lvl,Steal Enemy Dragon Rage,,891214,32,,,7469440,
