identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
E19Q1WarriorDragon_29,29,food:1203298,1,have2LegendaryObsidian,20165736,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,182845,food:2436,4.2,rage2,52,16696141,1,experience:0,78094999,34,11,5,
E19Q1WarriorDragon_30,30,food:1230373,1,,22259121,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,201827,food:2508,4.2,rage2,56,18429404,1,experience:0,94660046,34,11,5,
E19Q1WarriorDragon_31,31,food:1266472,1,haveMythicObsidian,23970586,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,217345,food:2562,4.2,rage2,59,19846444,1,experience:0,107725526,34,11,5,
E19Q1WarriorDragon_32,32,food:1293546,1,,25813664,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,234057,food:2616,4.2,rage2,61,21372443,1,experience:0,119160870,34,11,5,
E19Q1WarriorDragon_33,33,food:1320620,1,,27798454,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,252054,food:2670,4.2,rage2,62,23015776,1,experience:0,129871499,34,11,5,
E19Q1WarriorDragon_34,34,E19Q1WarriorDragonHarbingerStone:1,1,haveLegendaryHarbinger,29205742,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,264814,food:2706,4.2,rage2,63,24180946,1,experience:0,137173547,44,12,5,
E19Q1WarriorDragon_35,35,food:1365744,1,,33043555,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,299612,food:2796,4.2,rage2,66,27358510,1,experience:0,155994368,44,12,5,
E19Q1WarriorDragon_36,36,food:1410867,1,,35584274,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,322650,food:2850,4.2,rage2,67,29462110,1,experience:0,167674771,44,12,5,
E19Q1WarriorDragon_37,37,food:1437942,1,have2LegendaryHarbinger,38320314,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,347458,food:2904,4.2,rage2,69,31727463,1,experience:0,179646106,44,12,5,
E19Q1WarriorDragon_38,38,food:1465016,1,,41266731,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,374174,food:2958,4.2,rage2,70,34166999,1,experience:0,191908373,44,12,5,
E19Q1WarriorDragon_39,39,food:1492090,1,,43355836,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,393117,food:2994,4.2,rage2,71,35896698,1,experience:0,200244846,44,12,5,
E19Q1WarriorDragon_40,40,food:1510139,1,haveMythicHarbinger,45550692,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,413018,food:3030,4.2,rage2,72,37713958,1,experience:0,208710623,44,12,5,
E19Q1WarriorDragon_41,41,food:1528189,1,,50279391,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,455895,food:3102,4.2,rage2,74,41629147,1,experience:0,226030086,44,12,5,
E19Q1WarriorDragon_42,42,food:1564288,1,,52824760,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,478974,food:3138,4.2,rage2,76,43736615,1,experience:0,234883773,44,12,5,
E19Q1WarriorDragon_43,43,food:1582337,1,,58308562,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,528698,food:3210,4.2,rage2,80,48277025,1,experience:0,252979055,44,12,5,
E19Q1WarriorDragon_44,44,E19Q1WarriorDragonVanguardStone:1,1,haveLegendaryVanguard,62791878,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,569349,food:3264,4.2,rage2,81,51989066,1,experience:0,266889938,55,13,5,
E19Q1WarriorDragon_45,45,food:1645510,1,,65970685,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,598173,food:3300,4.2,rage2,82,54621004,1,experience:0,276325488,55,13,5,
E19Q1WarriorDragon_46,46,food:1663560,1,,69310425,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,628455,food:3336,4.2,rage2,83,57386189,1,experience:0,285890342,55,13,5,
E19Q1WarriorDragon_47,47,food:1681609,1,,71043176,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,644166,food:3354,4.2,rage2,84,58820840,1,experience:0,290721258,55,13,5,
E19Q1WarriorDragon_48,48,food:1690634,1,have2LegendaryVanguard,74639724,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,676777,food:3390,4.2,rage2,85,61798635,1,experience:0,300480067,55,13,5,
E19Q1WarriorDragon_49,49,food:1708684,1,,76505705,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,693696,food:3408,4.2,rage2,85,63343596,1,experience:0,305407960,55,13,5,
E19Q1WarriorDragon_50,50,food:1717708,1,haveMythicVanguard,78418329,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,711039,food:3426,4.2,rage2,86,64927184,1,experience:0,310368179,55,13,5,
E19Q1WarriorDragon_51,51,food:1726733,1,,82388228,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,747035,food:3462,4.2,rage2,87,68214118,1,experience:0,320385594,55,13,5,
E19Q1WarriorDragon_52,52,food:1744783,1,,86559111,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,784854,food:3498,4.2,rage2,88,71667449,1,experience:0,330532313,55,13,5,
E19Q1WarriorDragon_53,53,food:1762832,1,,90941129,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,824587,food:3534,4.2,rage2,89,75295608,1,experience:0,340808334,55,13,5,
E19Q1WarriorDragon_54,54,food:1780881,1,,95544997,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,866331,food:3570,4.2,rage2,90,79107445,1,experience:0,351213659,55,13,5,
E19Q1WarriorDragon_55,55,E19Q1WarriorDragonEmpyreanStone:1,1,haveLegendaryEmpyrean,100381933,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,910189,food:3606,4.2,rage2,91,83112252,1,experience:0,361748287,0,14,5,
E19Q1WarriorDragon_56,56,food:1816980,1,,105463718,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,956267,food:3642,4.2,rage2,92,87319805,1,experience:0,372412218,0,14,5,
E19Q1WarriorDragon_57,57,food:1835030,1,,110802770,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,1004678,food:3678,4.2,rage2,93,91740362,1,experience:0,383205453,0,14,5,
E19Q1WarriorDragon_58,58,food:1853079,1,,116412112,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,1055540,food:3714,4.2,rage2,94,96384710,1,experience:0,394127990,0,14,5,
E19Q1WarriorDragon_59,59,food:1871129,1,,119322396,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,1081929,food:3732,4.2,rage2,94,98794327,1,experience:0,399637748,0,14,5,
E19Q1WarriorDragon_60,60,food:1880154,1,,125363068,17280,flamethrower:E19Q1WarriorDragon_flamethrower,nova:eruption1|cosmicEnergy:risingTemper1|crystallineShield:moltenBarrier1|fireFlakResist01:fireFlakResist01,1136701,food:3768,4.2,rage2,95,0,1.2,experience:0,410754240,0,14,5,!@#afiloljjkglhohpn
