identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Float,String,Integer,String
SummonReefFamiliar_33,33,food:4,1,,83333,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,1421,food:0,4.2,rage2,1,1,experience:100,3300,
SummonReefFamiliar_34,34,food:4,1,,89408,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,1519,food:0,4.2,rage2,1,1,experience:100,3400,
SummonReefFamiliar_35,35,food:4,1,,95901,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,1624,food:0,4.2,rage2,1,1,experience:100,3500,
SummonReefFamiliar_36,36,food:4,1,,102010,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,1739,food:0,4.2,rage2,1,1,experience:100,3600,
SummonReefFamiliar_37,37,food:4,1,,109376,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,1859,food:0,4.2,rage2,1,1,experience:100,3700,
SummonReefFamiliar_38,38,food:4,1,,117247,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,1972,food:0,4.2,rage2,1,1,experience:100,3800,
SummonReefFamiliar_39,39,food:4,1,,124682,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,2081,food:0,4.2,rage2,1,1,experience:100,3900,
SummonReefFamiliar_40,40,food:4,1,,150848,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,2179,food:0,4.2,rage2,1,1,experience:100,4000,
SummonReefFamiliar_41,41,food:4,1,,156557,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,2269,food:0,4.2,rage2,1,1,experience:100,4100,
SummonReefFamiliar_42,42,food:4,1,,161389,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,2353,food:0,4.2,rage2,1,1,experience:100,4200,
SummonReefFamiliar_43,43,food:4,1,,167756,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,2454,food:0,4.2,rage2,1,1,experience:100,4300,
SummonReefFamiliar_44,44,food:4,1,,174485,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,2575,food:0,4.2,rage2,1,1,experience:100,4400,
SummonReefFamiliar_45,45,food:4,1,,185439,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,2724,food:0,4.2,rage2,1,1,experience:100,4500,
SummonReefFamiliar_46,46,food:4,1,,198487,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,2892,food:0,4.2,rage2,1,1,experience:100,4600,
SummonReefFamiliar_47,47,food:4,1,,212415,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,3086,food:0,4.2,rage2,1,1,experience:100,4700,
SummonReefFamiliar_48,48,food:4,1,,225699,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,3298,food:0,4.2,rage2,1,1,experience:100,4800,
SummonReefFamiliar_49,49,food:4,1,,241464,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,3518,food:0,4.2,rage2,1,1,experience:100,4900,
SummonReefFamiliar_50,50,food:4,1,,258280,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,3753,food:0,4.2,rage2,1,1,experience:100,5000,
SummonReefFamiliar_51,51,food:4,1,,274360,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,4008,food:0,4.2,rage2,1,1,experience:100,5100,
SummonReefFamiliar_52,52,food:4,1,,293385,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,4275,food:0,4.2,rage2,1,1,experience:100,5200,
SummonReefFamiliar_53,53,food:4,1,,313672,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,4530,food:0,4.2,rage2,1,1,experience:100,5300,
SummonReefFamiliar_54,54,food:4,1,,333129,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,4779,food:0,4.2,rage2,1,1,experience:100,5400,
SummonReefFamiliar_55,55,food:4,1,,395640,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,5007,food:0,4.2,rage2,1,1,experience:100,5500,
SummonReefFamiliar_56,56,food:4,1,,411395,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,5222,food:0,4.2,rage2,1,1,experience:100,5600,
SummonReefFamiliar_57,57,food:4,1,,425329,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,5426,food:0,4.2,rage2,1,1,experience:100,5700,
SummonReefFamiliar_58,58,food:4,1,,442792,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,5665,food:0,4.2,rage2,1,1,experience:100,5800,
SummonReefFamiliar_59,59,food:4,1,,461203,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,5948,food:0,4.2,rage2,1,1,experience:100,5900,
SummonReefFamiliar_60,60,food:4,1,,489617,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,6287,food:0,4.2,rage2,1,1,experience:100,6000,
SummonReefFamiliar_61,61,food:4,1,,522934,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,6668,food:0,4.2,rage2,1,1,experience:100,6100,
SummonReefFamiliar_62,62,food:4,1,,558435,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,7104,food:0,4.2,rage2,1,1,experience:100,6200,
SummonReefFamiliar_63,63,food:4,1,,592731,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,7576,food:0,4.2,rage2,1,1,experience:100,6300,
SummonReefFamiliar_64,64,food:4,1,,632830,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,8069,food:0,4.2,rage2,1,1,experience:100,6400,
SummonReefFamiliar_65,65,food:4,1,,675550,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,8594,food:0,4.2,rage2,1,1,experience:100,6500,
SummonReefFamiliar_66,66,food:4,1,,716913,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,9163,food:0,4.2,rage2,1,1,experience:100,6600,
SummonReefFamiliar_67,67,food:4,1,,765157,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,9757,food:0,4.2,rage2,1,1,experience:100,6700,
SummonReefFamiliar_68,68,food:4,1,,816546,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,10376,food:0,4.2,rage2,1,1,experience:100,6800,
SummonReefFamiliar_69,69,food:4,1,,866409,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,11033,food:0,4.2,rage2,1,1,experience:100,6900,
SummonReefFamiliar_70,70,food:4,1,,919286,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,11703,food:0,4.2,rage2,1,1,experience:100,7000,
SummonReefFamiliar_71,71,food:4,1,,975361,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,12388,food:0,4.2,rage2,1,1,experience:100,7100,
SummonReefFamiliar_72,72,food:4,1,,1029111,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,13097,food:0,4.2,rage2,1,1,experience:100,7200,
SummonReefFamiliar_73,73,food:4,1,,1085824,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,13833,food:0,4.2,rage2,1,1,experience:100,7300,
SummonReefFamiliar_74,74,food:4,1,,1145662,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,14595,food:0,4.2,rage2,1,1,experience:100,7400,
SummonReefFamiliar_75,75,food:4,1,,1208797,1,flamethrower:T1C1WFdragon_flamethrower,aoeSpell:aoe2|archerResist01:archerResist01,15400,food:0,4.2,rage2,1,1,experience:100,7500,!@#bcmhjniofiocmemc
