identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusPercentage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityCost,activeAbilityRange,explosionSceneFile,projectileHitNodeName,bonusLabel1,bonusLabel2,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,h
String,Integer,Integer,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,String,String,Float,Float,Integer,Integer,String,String,String,String,String,String,String,String,Float,Float,Integer,Integer,String,String,LocalizedString,String,Integer,String,String,Integer,String
BallistaTowerUpgrades_24,24,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:269232,864000,,64,190332,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison24,7453,11179,0,0,,,,,experience:17600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison24,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,16,,,29013,
BallistaTowerUpgrades_25,25,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:299904,864000,,67,223569,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison25,8754,13131,0,0,,,,,experience:19200,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison25,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,17,,,40020,
BallistaTowerUpgrades_26,26,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:340800,936000,,73,277082,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison26,10848,16272,0,0,,,,,experience:20800,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison26,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,19,,,61440,
BallistaTowerUpgrades_27,27,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:381696,1080000,,79,343405,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison27,13444,20166,0,0,,,,,experience:24000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison27,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,20,,,94384,
BallistaTowerUpgrades_28,28,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:422592,1152000,,85,401654,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison28,15724,23586,0,0,,,,,experience:25600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison28,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,20,,,129168,
BallistaTowerUpgrades_29,29,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:463488,1224000,,91,443347,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison29,17356,26034,0,0,,,,,experience:27200,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison29,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,20,,,157320,
BallistaTowerUpgrades_30,30,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:504384,1224000,,94,489370,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison30,19157,28736,0,0,,,,,experience:30400,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison30,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,20,,,191680,
BallistaTowerUpgrades_31,31,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:545280,1370990,,100,540170,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison31,21146,31718,0,0,,,,,experience:32000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison31,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,20,,,233604,
BallistaTowerUpgrades_32,32,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:586176,1468800,,106,596246,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison32,23340,35010,0,0,,,,,experience:33600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison32,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,21,,,284592,
BallistaTowerUpgrades_33,33,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:627072,1566720,,112,658141,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison33,25763,38644,0,0,,,,,experience:33600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison33,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,21,,,346748,
BallistaTowerUpgrades_34,34,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:667968,1664640,,118,726462,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison34,28437,42655,0,0,,,,,experience:33600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison34,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,22,,,422496,
BallistaTowerUpgrades_35,35,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:708864,1762560,,124,801875,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison35,31388,47082,0,0,,,,,experience:33600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison35,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,22,,,514700,
BallistaTowerUpgrades_36,36,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:749760,1762560,,130,885119,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison36,34646,51969,0,0,,,,,experience:33600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison36,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,23,,,627120,
BallistaTowerUpgrades_37,37,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:790656,1762560,,136,977004,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison37,38242,57364,0,0,,,,,experience:33600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison37,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,23,,,764100,
BallistaTowerUpgrades_38,38,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:831552,1762560,,142,1078427,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison38,42212,63317,0,0,,,,,experience:33600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison38,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,24,,,930944,
BallistaTowerUpgrades_39,39,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:872448,1762560,,145,1190380,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison39,46593,69890,0,0,,,,,experience:33600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison39,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,24,,,1134248,
BallistaTowerUpgrades_40,40,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:913344,1762560,,151,1313954,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison40,51430,77144,0,0,,,,,experience:33600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison40,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,25,,,1381920,
BallistaTowerUpgrades_41,41,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:954240,2290604,,157,1450357,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison41,56768,85152,0,0,,,,,experience:35349,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison41,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,25,,,1683672,
BallistaTowerUpgrades_42,42,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:995136,2743903,,163,1600920,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison42,62660,93991,0,0,,,,,experience:42345,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison42,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,26,,,2051456,
BallistaTowerUpgrades_43,43,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1036032,3197201,,169,1767114,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison43,69165,103747,0,0,,,,,experience:49340,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison43,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,26,,,2499420,
BallistaTowerUpgrades_44,44,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1076928,3650500,,175,1950560,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison44,76344,114516,0,0,,,,,experience:56335,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison44,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,27,,,3045312,
BallistaTowerUpgrades_45,45,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1117824,4103799,,181,2153050,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison45,84269,126403,0,0,,,,,experience:63331,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison45,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,27,,,3710280,
BallistaTowerUpgrades_46,46,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1158720,4177339,,187,2376560,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison46,93017,139525,0,0,,,,,experience:70326,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison46,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,28,,,4520592,
BallistaTowerUpgrades_47,47,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1199616,4314507,,193,2623276,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison47,102672,154008,0,0,,,,,experience:77321,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison47,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,28,,,4847740,
BallistaTowerUpgrades_48,48,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1240512,4553079,,196,2895603,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison48,113330,169995,0,0,,,,,experience:84317,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison48,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,29,,,4978760,
BallistaTowerUpgrades_49,49,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1281408,4602106,,202,3196202,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison49,125095,187642,0,0,,,,,experience:91312,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison49,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,29,,,5109780,
BallistaTowerUpgrades_50,50,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1322304,4777719,,208,3528005,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison50,138081,207121,0,0,,,,,experience:98307,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison50,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,30,,,5240800,
BallistaTowerUpgrades_51,51,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1342752,5000000,,211,3894256,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison51,152415,228622,0,0,,,,,experience:101805,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison51,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,30,,,5494000,
BallistaTowerUpgrades_52,52,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1363200,5000000,,214,4298527,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison52,168237,252355,0,0,,,,,experience:105303,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison52,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,30,,,6128640,
BallistaTowerUpgrades_53,53,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1383648,5000000,,217,4863386,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison53,190344,285516,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison53,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,31,,,6955465,
BallistaTowerUpgrades_54,54,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1404096,5000000,,220,5502472,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison54,215356,323034,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison54,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,32,,,7819540,
BallistaTowerUpgrades_55,55,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1424544,5000000,,223,6225538,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison55,243655,365483,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison55,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,33,,,8720865,
BallistaTowerUpgrades_56,56,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1455216,5000000,,226,6381176,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison56,249747,374620,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison56,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,34,,,8905600,
BallistaTowerUpgrades_57,57,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1475664,5000000,,229,7043622,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison57,275673,413510,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison57,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,34,,,9659440,
