identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,shotsPerAttack,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusPercentage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityEffectDuration,activeAbilityCost,activeAbilityRange,explosionSceneFile,showcaseIsTrackingTarget,inRangeCompoundParticleEffectIdentifier,bonusLabel1,bonusLabel2,augmentTotalToUpgrade,augmentInfoIdentifiers,augmentTimeInSeconds,augmentReward,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,friendlySceneFile,friendlyExplosionSceneFile,h
String,Integer,Integer,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,Integer,String,String,Float,Float,Integer,Integer,String,String,String,String,String,String,String,String,Float,Float,Float,Integer,Integer,String,Integer,String,LocalizedString,String,Integer,String,Integer,String,Integer,String,String,Integer,String,String,String
StormTowerUpgrades_18,18,0,bld_attackShip_storm_level04.lvl,stru_tower_lobLocators.lvl,piercing:86400,345600,,1,72467,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,1399,699,0,0,,,,,experience:4000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,8,,,4212,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_19,19,0,bld_attackShip_storm_level04.lvl,stru_tower_lobLocators.lvl,piercing:129598,388800,,1,85121,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,1643,821,0,0,,,,,experience:5334,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,9,,,5796,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_20,20,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:154799,432000,,1,99983,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,1930,965,0,0,,,,,experience:7000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,10,,,8010,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_21,21,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:187199,518400,,1,117442,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,2266,1133,0,0,,,,,experience:9143,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,11,,,11040,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_22,22,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:219599,604800,,1,137949,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,2662,1331,0,0,,,,,experience:12000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,13,,,15249,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_23,23,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:251999,691200,,1,162037,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,3127,1563,0,0,,,,,experience:16000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,14,,,21006,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_24,24,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:269232,864000,,1,190332,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,3672,1836,0,0,,,,,experience:17600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,16,,,29013,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_25,25,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:299904,864000,,1,223569,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,4313,2157,0,0,,,,,experience:19200,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,17,,,40020,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_26,26,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:340800,936000,,1,277082,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,5346,2673,0,0,,,,,experience:20800,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,19,,,61440,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_27,27,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:381696,1080000,,1,343405,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,6625,3312,0,0,,,,,experience:24000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,20,,,94384,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_28,28,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:422592,1152000,,1,401654,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,7748,3874,0,0,,,,,experience:25600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,20,,,129168,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_29,29,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:463488,1224000,,1,443347,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,8552,4276,0,0,,,,,experience:27200,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,20,,,157320,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_30,30,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:504384,1224000,,1,489370,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,9440,4720,0,0,,,,,experience:30400,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,20,,,191680,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_31,31,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:545280,1370990,,1,540170,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,10420,5210,0,0,,,,,experience:32000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,20,,,233604,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_32,32,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:586176,1468800,,1,596246,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,11501,5750,0,0,,,,,experience:33600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,21,,,284592,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_33,33,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:627072,1566720,,1,658141,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,12695,6347,0,0,,,,,experience:33600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,21,,,346748,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_34,34,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:667968,1664640,,1,726462,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,14012,7006,0,0,,,,,experience:33600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,22,,,422496,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_35,35,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:708864,1762560,,1,801875,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,15467,7733,0,0,,,,,experience:33600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,22,,,514700,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_36,36,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:749760,1762560,,1,885119,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,17072,8536,0,0,,,,,experience:33600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,23,,,627120,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_37,37,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:790656,1762560,,1,977004,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,18844,9422,0,0,,,,,experience:33600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,23,,,764100,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_38,38,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:831552,1762560,,1,1078427,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,20800,10400,0,0,,,,,experience:33600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,24,,,930944,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_39,39,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:872448,1762560,,1,1190380,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,22959,11480,0,0,,,,,experience:33600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,24,,,1134248,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
StormTowerUpgrades_40,40,0,bld_attackShip_storm_level05.lvl,stru_tower_lobLocators.lvl,piercing:913344,1762560,,1,1313954,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,25342,12671,0,0,,,,,experience:33600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_attackShip_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,0,attack:attackAugmentStorm_01|health:healthAugmentStorm_01|specialAttack:specialAttackAugmentStorm_01,0,experience:0,25,,,1381920,bld_attackShipFriendly_storm.lvl,bld_attackShipFriendly_death.lvl,
