identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,shotsPerAttack,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusPercentage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityEffectDuration,activeAbilityCost,activeAbilityRange,explosionSceneFile,showcaseIsTrackingTarget,inRangeCompoundParticleEffectIdentifier,bonusLabel1,bonusLabel2,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,h
String,Integer,Integer,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,Integer,String,String,Float,Float,Integer,Integer,String,String,String,String,String,String,String,String,Float,Float,Float,Integer,Integer,String,Integer,String,LocalizedString,LocalizedString,Integer,String,String,Integer,String
IceTurretUpgrades_11,11,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:600,72000,,17,34165,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,1165,6833,0,0,,,component:0.145,piercing:97,experience:1298,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield11|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,4,,,1230,
IceTurretUpgrades_12,12,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:17819,86400,,21,38072,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,1298,7614,0,0,,,component:0.135,piercing:125,experience:1667,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield12|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,4,,,1544,
IceTurretUpgrades_13,13,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:700,129600,,21,42382,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,1444,8476,0,0,,,component:0.125,piercing:164,experience:2058,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield13|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,5,,,1929,
IceTurretUpgrades_14,14,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:38115,172800,,28,47181,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,1608,9436,0,0,,,component:0.12,piercing:206,experience:2118,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield14|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,5,,,2391,
IceTurretUpgrades_15,15,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:800,216000,,28,52525,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,1789,10505,0,0,,,component:0.12,piercing:249,experience:2546,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield15|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,6,,,2941,
IceTurretUpgrades_16,16,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:57617,259200,,31,58473,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,1992,11695,0,0,,,component:0.12,piercing:249,experience:3000,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield16|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,6,,,3631,
IceTurretUpgrades_17,17,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:900,302400,,31,65095,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,2217,13019,0,0,,,component:0.12,piercing:249,experience:3097,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield17|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,7,,,4527,
IceTurretUpgrades_18,18,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:86400,345600,,37,72467,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,2468,14493,0,0,,,component:0.12,piercing:249,experience:4000,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield18|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,8,,,5602,
IceTurretUpgrades_19,19,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:1000,388800,,37,85121,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,2899,17024,0,0,,,component:0.12,piercing:249,experience:5334,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield19|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,9,,,7709,
IceTurretUpgrades_20,20,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:154799,432000,,46,99983,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,3405,19997,0,0,,,component:0.12,piercing:249,experience:7000,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield20|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,10,,,10653,
IceTurretUpgrades_21,21,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:1100,518400,,46,117442,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,4000,23488,0,0,,,component:0.12,piercing:249,experience:9143,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield21|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,11,,,14683,
IceTurretUpgrades_22,22,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:219599,604800,,56,137949,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,4698,27590,0,0,,,component:0.12,piercing:249,experience:12000,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield22|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,13,,,20281,
IceTurretUpgrades_23,23,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:1200,691200,,56,162037,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,5517,32407,0,0,,,component:0.12,piercing:249,experience:16000,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield23|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,14,,,27938,
IceTurretUpgrades_24,24,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:269232,864000,,64,190332,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,6481,38066,0,0,,,component:0.12,piercing:249,experience:17600,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield24|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,16,,,38587,
IceTurretUpgrades_25,25,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:1300,864000,,64,223569,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,7612,44714,0,0,,,component:0.12,piercing:249,experience:19200,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield25|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,17,,,53227,
IceTurretUpgrades_26,26,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:340800,936000,,73,277082,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,9433,55416,0,0,,,component:0.12,piercing:249,experience:20800,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield26|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,19,,,81715,
IceTurretUpgrades_27,27,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:1400,1080000,,73,343405,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,11691,68681,0,0,,,component:0.12,piercing:249,experience:24000,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield27|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,20,,,125531,
IceTurretUpgrades_28,28,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:422592,1152000,,85,401654,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,13673,80331,0,0,,,component:0.12,piercing:249,experience:25600,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield28|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,20,,,171793,
IceTurretUpgrades_29,29,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:1500,1224000,,85,443347,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,15092,88669,0,0,,,component:0.12,piercing:249,experience:27200,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield29|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,20,,,209236,
IceTurretUpgrades_30,30,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:504384,1224000,,94,489370,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,16659,97874,0,0,,,component:0.12,piercing:249,experience:30400,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield30|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,20,,,254934,
IceTurretUpgrades_31,31,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:1600,1370990,,94,540170,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,18387,108034,0,0,,,component:0.12,piercing:249,experience:32000,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield31|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,20,,,310693,
IceTurretUpgrades_32,32,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:586176,1468800,,106,596246,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,20296,119249,0,0,,,component:0.12,piercing:249,experience:33600,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield32|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,21,,,378507,
IceTurretUpgrades_33,33,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:1700,1566720,,106,658141,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,22402,131628,0,0,,,component:0.12,piercing:249,experience:33600,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield33|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,21,,,461175,
IceTurretUpgrades_34,34,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:667968,1664640,,118,726462,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,24728,145292,0,0,,,component:0.12,piercing:249,experience:33600,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield34|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,22,,,561920,
IceTurretUpgrades_35,35,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:1800,1762560,,118,801875,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,27294,160375,0,0,,,component:0.12,piercing:249,experience:33600,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield35|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,22,,,684551,
IceTurretUpgrades_36,36,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:749760,1762560,,130,885119,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,30127,177024,0,0,,,component:0.12,piercing:249,experience:33600,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield36|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,23,,,834070,
IceTurretUpgrades_37,37,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:1900,1762560,,130,977004,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,33254,195401,0,0,,,component:0.12,piercing:249,experience:33600,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield37|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,23,,,1016253,
IceTurretUpgrades_38,38,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:831552,1762560,,142,1078427,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,36706,215685,0,0,,,component:0.12,piercing:249,experience:33600,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield38|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,24,,,1238156,
IceTurretUpgrades_39,39,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:2000,1762560,,142,1190380,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,40516,238076,0,0,,,component:0.12,piercing:249,experience:33600,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield39|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,24,,,1508550,
IceTurretUpgrades_40,40,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:913344,1762560,,151,1313954,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,44721,262791,0,0,,,component:0.12,piercing:249,experience:33600,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield40|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,25,,,1837954,
IceTurretUpgrades_41,41,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:2100,2290604,,151,1450357,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,49363,290071,0,0,,,component:0.12,piercing:249,experience:35349,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield41|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,25,,,2239284,
IceTurretUpgrades_42,42,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:995136,2743903,,163,1600920,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,54487,320184,0,0,,,component:0.12,piercing:249,experience:42345,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield42|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,26,,,2728436,
IceTurretUpgrades_43,43,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:2200,3197201,,163,1767114,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,60143,353423,0,0,,,component:0.12,piercing:249,experience:49340,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield43|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,26,,,3324229,
IceTurretUpgrades_44,44,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1076928,3650500,,175,1950560,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,66386,390112,0,0,,,component:0.12,piercing:249,experience:56335,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield44|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,27,,,4050265,
IceTurretUpgrades_45,45,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:2300,4103799,,175,2153050,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,73277,430610,0,0,,,component:0.12,piercing:249,experience:63331,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield45|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,27,,,4934672,
IceTurretUpgrades_46,46,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1158720,4177339,,187,2376560,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,80884,475312,0,0,,,component:0.12,piercing:249,experience:70326,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield46|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,28,,,6012387,
IceTurretUpgrades_47,47,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:2400,4314507,,187,2623276,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,89280,524655,0,0,,,component:0.12,piercing:249,experience:77321,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield47|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,28,,,6447494,
IceTurretUpgrades_48,48,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1240512,4553079,,196,2895603,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,98548,579121,0,0,,,component:0.12,piercing:249,experience:84317,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield48|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,29,,,6621751,
IceTurretUpgrades_49,49,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:2500,4602106,,196,3196202,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,108778,639240,0,0,,,component:0.12,piercing:249,experience:91312,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield49|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,29,,,6796007,
IceTurretUpgrades_50,50,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1322304,4777719,,208,3528005,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,120070,705601,0,0,,,component:0.12,piercing:249,experience:98307,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield50|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,30,,,6970264,
IceTurretUpgrades_51,51,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:2600,5000000,,208,3894256,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,135405,778851,0,0,,,component:0.12,piercing:249,experience:101805,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield51|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,30,,,7307020,
IceTurretUpgrades_52,52,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1363200,5000000,,214,4298527,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,150740,859705,0,0,,,component:0.12,piercing:249,experience:105303,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield52|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,30,,,8151091,
IceTurretUpgrades_53,53,0,bld_iceTurret_level05.lvl,stru_tower_lobLocators.lvl,iceShard:2700,5000000,,214,4744767,0.5,2,70,15,iceTurret,hpReduction:hpReduction27|slowAttack:slow01,166076,948953,0,0,,,component:0.12,piercing:249,experience:106000,,,hpReduction:hpReductionIceSpecial|slowAttack:slow01|iceShield:buildingsIceShield53|showBattleText:iceShieldText,1.5,1,2,1,90,bld_turret_death.lvl,1,Bone_turret,Ice Shield,,31,,,9026870,
