identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
springSorcererDragon_34,34,food:505151,1,,4423514,17280,lockon:T8C3SIdragon_lockon,frenzySpell:chaos1|invincibleSpell:invincible1|freezeSpell:iceShock1|lightningResist01:lightningResist01,217855,food:1518,3.8,rage3,30,4244888,1,experience:0,6292754,36,8,5,
springSorcererDragon_35,35,food:532934,1,,4647435,17280,lockon:T8C3SIdragon_lockon,frenzySpell:chaos1|invincibleSpell:invincible1|freezeSpell:iceShock1|lightningResist01:lightningResist01,228884,food:1554,3.8,rage3,31,4478357,1,experience:0,6945951,36,8,5,
springSorcererDragon_36,36,springSorcererGarnetStone:1,1,haveLegendaryGarnet,5004740,17280,lockon:T8C3SIdragon_lockon,frenzySpell:chaos1|invincibleSpell:invincible1|freezeSpell:iceShock1|lightningResist01:lightningResist01,246482,food:1572,3.8,rage3,31,4724667,1,experience:0,8055060,46,9,5,
springSorcererDragon_37,37,food:593169,1,,5129839,17280,lockon:T8C3SIdragon_lockon,frenzySpell:chaos1|invincibleSpell:invincible1|freezeSpell:iceShock1|lightningResist01:lightningResist01,252644,food:1590,3.8,rage3,31,4984524,1,experience:0,8462897,46,9,5,
springSorcererDragon_38,38,food:625793,1,,5389503,17280,lockon:T8C3SIdragon_lockon,frenzySpell:chaos1|invincibleSpell:invincible1|freezeSpell:iceShock1|lightningResist01:lightningResist01,265434,food:1626,3.8,rage3,32,5258673,1,experience:0,9341358,46,9,5,
springSorcererDragon_39,39,food:660212,1,,5662314,17280,lockon:T8C3SIdragon_lockon,frenzySpell:chaos1|invincibleSpell:invincible1|freezeSpell:iceShock1|lightningResist01:lightningResist01,278872,food:1662,3.8,rage3,33,5547900,1,experience:0,10311113,46,9,5,
springSorcererDragon_40,40,food:696523,1,,5948935,17280,lockon:T8C3SIdragon_lockon,frenzySpell:chaos1|invincibleSpell:invincible1|freezeSpell:iceShock1|lightningResist01:lightningResist01,292989,food:1698,3.8,rage3,33,5853035,1,experience:0,11381334,46,9,5,
springSorcererDragon_41,41,food:734832,1,have2LegendaryGarnet,6250060,17280,lockon:T8C3SIdragon_lockon,frenzySpell:chaos1|invincibleSpell:invincible1|freezeSpell:iceShock1|lightningResist01:lightningResist01,307822,food:1734,3.8,rage3,34,6174952,1,experience:0,12562910,46,9,5,
springSorcererDragon_42,42,food:775248,1,,6566443,17280,lockon:T8C3SIdragon_lockon,frenzySpell:chaos1|invincibleSpell:invincible1|freezeSpell:iceShock1|lightningResist01:lightningResist01,323405,food:1770,3.8,rage3,35,6514574,1,experience:0,13867018,46,9,5,
springSorcererDragon_43,43,food:817886,1,,6898826,17280,lockon:T8C3SIdragon_lockon,frenzySpell:chaos1|invincibleSpell:invincible1|freezeSpell:iceShock1|lightningResist01:lightningResist01,339777,food:1806,3.8,rage3,35,6872876,1,experience:0,15306491,46,9,5,
springSorcererDragon_44,44,food:862870,1,,7248040,17280,lockon:T8C3SIdragon_lockon,frenzySpell:chaos1|invincibleSpell:invincible1|freezeSpell:iceShock1|lightningResist01:lightningResist01,356978,food:1842,3.8,rage3,36,7250884,1,experience:0,16895385,46,9,5,
springSorcererDragon_45,45,food:910328,1,,7614944,17280,lockon:T8C3SIdragon_lockon,frenzySpell:chaos1|invincibleSpell:invincible1|freezeSpell:iceShock1|lightningResist01:lightningResist01,375049,food:1878,3.8,rage3,37,8050100,1,experience:0,18649207,46,9,5,
springSorcererDragon_46,46,springSorcererEmeraldStone:1,1,haveLegendaryEmerald,7805299,17280,lockon:T8C3SIdragon_lockon,frenzySpell:chaos1|invincibleSpell:invincible1|freezeSpell:iceShock1|lightningResist01:lightningResist01,384425,food:1932,3.8,rage3,38,8849316,1,experience:0,19593350,0,10,5,
springSorcererDragon_47,47,food:987806,1,,8615511,17280,lockon:T8C3SIdragon_lockon,frenzySpell:chaos1|invincibleSpell:invincible1|freezeSpell:iceShock1|lightningResist01:lightningResist01,424333,food:2004,3.8,rage3,39,9648532,1,experience:0,23872287,0,10,5,
springSorcererDragon_48,48,food:1026545,1,,9509854,17280,lockon:T8C3SIdragon_lockon,frenzySpell:chaos1|invincibleSpell:invincible1|freezeSpell:iceShock1|lightningResist01:lightningResist01,468383,food:2076,3.8,rage3,40,10447748,1,experience:0,29085711,0,10,5,
springSorcererDragon_49,49,food:1065284,1,have2LegendaryEmerald,10497024,17280,lockon:T8C3SIdragon_lockon,frenzySpell:chaos1|invincibleSpell:invincible1|freezeSpell:iceShock1|lightningResist01:lightningResist01,517007,food:2148,3.8,rage3,40,11246968,1,experience:0,35437935,0,10,5,
springSorcererDragon_50,50,food:1104023,1,,11304091,17280,lockon:T8C3SIdragon_lockon,frenzySpell:chaos1|invincibleSpell:invincible1|freezeSpell:iceShock1|lightningResist01:lightningResist01,556760,food:2202,3.8,rage3,40,0,1.2,experience:0,41096917,0,10,5,!@#dicojgbbakannbgl
