identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusProjectileIdentifier,heightAttackBonusPercentage,destructionProbabilities,component,upgradeReward,showcaseNodeLocation,activeAbilityProjectile,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityCost,activeAbilityRange,explosionSceneFile,projectileHitNodeName,bonusLabel1,bonusLabel2,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,h
String,Integer,String,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,String,String,Float,Float,Integer,String,Integer,String,String,String,String,String,String,Float,Float,Integer,Integer,String,String,LocalizedString,LocalizedString,Integer,String,String,Integer,String
ArcherTowerUpgrades_14,14,0,bld_archer_level05-4.lvl,stru_tower_lobLocators.lvl,piercing:26433,137915,,25,40169,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,5704,20534,0,prj_Archer_height_level05,25,,,experience:1691,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,5,,,1288,
ArcherTowerUpgrades_15,15,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:36694,177093,,28,44718,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,6349,22857,0,prj_Archer_height_level05,25,,,experience:2087,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,5,,,1590,
ArcherTowerUpgrades_16,16,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:66748,219927,,31,52525,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,7456,26841,0,prj_Archer_height_level05,25,,,experience:2546,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,6,,,2211,
ArcherTowerUpgrades_17,17,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:103025,297600,,40,61695,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,8756,31523,0,prj_Archer_height_level05,25,,,experience:3048,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,7,,,3060,
ArcherTowerUpgrades_18,18,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:118279,345600,,42,72467,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,10285,37027,0,prj_Archer_height_level05,25,,,experience:4000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,8,,,4212,
ArcherTowerUpgrades_19,19,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:129598,388800,,42,85121,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,12080,43489,0,prj_Archer_height_level05,25,,,experience:5334,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,9,,,5796,
ArcherTowerUpgrades_20,20,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:154799,432000,,46,99983,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,14188,51078,0,prj_Archer_height_level05,25,,,experience:7000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,10,,,8010,
ArcherTowerUpgrades_21,21,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:187199,518400,,50,117442,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,16665,59993,0,prj_Archer_height_level05,25,,,experience:9143,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,11,,,11040,
ArcherTowerUpgrades_22,22,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:219599,604800,,56,137949,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,19573,70463,0,prj_Archer_height_level05,25,,,experience:12000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,13,,,15249,
ArcherTowerUpgrades_23,23,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:251999,691200,,61,162037,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,22990,82762,0,prj_Archer_height_level05,25,,,experience:16000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,14,,,21006,
ArcherTowerUpgrades_24,24,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:269232,864000,,64,190332,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,27003,97209,0,prj_Archer_height_level05,25,,,experience:17600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,16,,,29013,
ArcherTowerUpgrades_25,25,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:299904,864000,,67,223569,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,31717,114180,0,prj_Archer_height_level05,25,,,experience:19200,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,17,,,40020,
ArcherTowerUpgrades_26,26,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:340800,936000,,73,277082,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,39305,141499,0,prj_Archer_height_level05,25,,,experience:20800,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,19,,,61440,
ArcherTowerUpgrades_27,27,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:381696,1080000,,79,343405,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,48711,175360,0,prj_Archer_height_level05,25,,,experience:24000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,20,,,94384,
ArcherTowerUpgrades_28,28,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:422592,1152000,,85,401654,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,56972,205100,0,prj_Archer_height_level05,25,,,experience:25600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,20,,,129168,
ArcherTowerUpgrades_29,29,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:463488,1224000,,91,443347,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,62885,226384,0,prj_Archer_height_level05,25,,,experience:27200,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,20,,,157320,
ArcherTowerUpgrades_30,30,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:504384,1224000,,94,489370,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,69411,249880,0,prj_Archer_height_level05,25,,,experience:30400,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,20,,,191680,
ArcherTowerUpgrades_31,31,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:545280,1370990,,100,540170,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,76615,275812,0,prj_Archer_height_level05,25,,,experience:32000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,20,,,233604,
ArcherTowerUpgrades_32,32,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:586176,1468800,,106,596246,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,84566,304436,0,prj_Archer_height_level05,25,,,experience:33600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,21,,,284592,
ArcherTowerUpgrades_33,33,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:627072,1566720,,112,658141,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,93344,336037,0,prj_Archer_height_level05,25,,,experience:33600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,21,,,346748,
ArcherTowerUpgrades_34,34,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:667968,1664640,,118,726462,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,103032,370916,0,prj_Archer_height_level05,25,,,experience:33600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,22,,,422496,
ArcherTowerUpgrades_35,35,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:708864,1762560,,124,801875,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,113725,409410,0,prj_Archer_height_level05,25,,,experience:33600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,22,,,514700,
ArcherTowerUpgrades_36,36,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:749760,1762560,,130,885119,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,125529,451905,0,prj_Archer_height_level05,25,,,experience:33600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,23,,,627120,
ArcherTowerUpgrades_37,37,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:790656,1762560,,136,977004,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,138559,498813,0,prj_Archer_height_level05,25,,,experience:33600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,23,,,764100,
ArcherTowerUpgrades_38,38,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:831552,1762560,,142,1078427,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,152940,550586,0,prj_Archer_height_level05,25,,,experience:33600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,24,,,930944,
ArcherTowerUpgrades_39,39,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:872448,1762560,,145,1190380,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,168816,607739,0,prj_Archer_height_level05,25,,,experience:33600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,24,,,1134248,
ArcherTowerUpgrades_40,40,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:913344,1762560,,151,1313954,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,186339,670821,0,prj_Archer_height_level05,25,,,experience:33600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,25,,,1381920,
ArcherTowerUpgrades_41,41,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:954240,2290604,,157,1450357,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,205681,740452,0,prj_Archer_height_level05,25,,,experience:35349,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,25,,,1683672,
ArcherTowerUpgrades_42,42,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:995136,2743903,,163,1600920,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,227031,817311,0,prj_Archer_height_level05,25,,,experience:42345,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,26,,,2051456,
ArcherTowerUpgrades_43,43,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1036032,3197201,,169,1767114,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,250596,902147,0,prj_Archer_height_level05,25,,,experience:49340,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,26,,,2499420,
ArcherTowerUpgrades_44,44,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1076928,3650500,,175,1950560,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,276609,995794,0,prj_Archer_height_level05,25,,,experience:56335,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,27,,,3045312,
ArcherTowerUpgrades_45,45,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1117824,4103799,,181,2153050,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,305322,1099160,0,prj_Archer_height_level05,25,,,experience:63331,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,27,,,3710280,
ArcherTowerUpgrades_46,46,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1158720,4177339,,187,2376560,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,337017,1213260,0,prj_Archer_height_level05,25,,,experience:70326,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,28,,,4520592,
ArcherTowerUpgrades_47,47,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1199616,4314507,,193,2623276,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,372001,1339202,0,prj_Archer_height_level05,25,,,experience:77321,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,28,,,4847740,
ArcherTowerUpgrades_48,48,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1240512,4553079,,196,2895603,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,410616,1478219,0,prj_Archer_height_level05,25,,,experience:84317,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,29,,,4978760,
ArcherTowerUpgrades_49,49,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1281408,4602106,,202,3196202,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,453241,1631669,0,prj_Archer_height_level05,25,,,experience:91312,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,29,,,5109780,
ArcherTowerUpgrades_50,50,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1322304,4777719,,208,3528005,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,500292,1801051,0,prj_Archer_height_level05,25,,,experience:98307,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,30,,,5240800,
ArcherTowerUpgrades_51,51,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1352976,5000000,,214,3894256,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,552227,1988018,0,prj_Archer_height_level05,25,,,experience:101805,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,30,,,5494000,
ArcherTowerUpgrades_52,52,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1373424,5000000,,217,4298527,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,609553,2194392,0,prj_Archer_height_level05,25,,,experience:105303,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,30,,,6128640,
ArcherTowerUpgrades_53,53,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1404096,5000000,,220,4863386,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,689652,2482746,0,prj_Archer_height_level05,25,,,experience:106000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,31,,,6955465,
ArcherTowerUpgrades_54,54,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1424544,5000000,,223,5502472,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,780276,2808993,0,prj_Archer_height_level05,25,,,experience:106000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,32,,,7819540,
ArcherTowerUpgrades_55,55,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1455216,5000000,,226,6225538,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,882809,3178112,0,prj_Archer_height_level05,25,,,experience:106000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,33,,,8720865,
ArcherTowerUpgrades_56,56,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1475664,5000000,,229,6381176,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,904879,3257564,0,prj_Archer_height_level05,25,,,experience:106000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,34,,,8905600,
ArcherTowerUpgrades_57,57,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1496112,5000000,,232,7043622,1.2,0.9,70,prj_Arrow_level05,hpReduction:hpReduction21,998816,3595739,0,prj_Archer_height_level05,25,,,experience:106000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,35,,,9659440,
