identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,shotsPerAttack,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusPercentage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,showcaseNodeLocation,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityIgnoresUntargetable,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityCost,activeAbilityRange,explosionSceneFile,projectileHitNodeName,bonusLabel1,bonusLabel2,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,attackPowerModifier,cameraNode,maxTierCanPlace,worldMapSceneFile,h
String,Integer,String,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,Integer,String,String,Float,Float,Integer,Integer,String,String,String,String,String,String,String,String,Integer,String,Float,Float,Integer,Integer,String,String,LocalizedString,LocalizedString,Integer,String,String,Integer,String,String,Integer,String,String
DragonPerch08BuildingUpgrades_15,15,0,perchVolcanic_level03.lvl,,blackPearl:800,302400,,28,46129,0.7,1,60,1,,,,,,,,,,,experience:2546,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:1.52|sorcerer:1.71|warrior:7.59,cam_perchVolcanic,4,perchGrass_level03.lvl,
DragonPerch08BuildingUpgrades_16,16,0,perchVolcanic_level04.lvl,,piercing:57617,362880,,31,51352,0.7,1,60,1,,,,,,,,,,,experience:3000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:1.62|sorcerer:1.83|warrior:8.12,cam_perchVolcanic,5,perchGrass_level04.lvl,
DragonPerch08BuildingUpgrades_17,17,0,perchVolcanic_level04.lvl,,blackPearl:900,423360,,31,57168,0.7,1,60,1,,,,,,,,,,,experience:3097,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:1.74|sorcerer:1.95|warrior:8.69,cam_perchVolcanic,5,perchGrass_level04.lvl,
DragonPerch08BuildingUpgrades_18,18,0,perchVolcanic_level04.lvl,,piercing:86400,483840,,37,63642,0.7,1,60,1,,,,,,,,,,,experience:4000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:1.86|sorcerer:2.09|warrior:9.29,cam_perchVolcanic,5,perchGrass_level04.lvl,
DragonPerch08BuildingUpgrades_19,19,0,perchVolcanic_level04.lvl,,blackPearl:1000,544320,,37,74755,0.7,1,60,1,,,,,,,,,,,experience:5334,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:1.99|sorcerer:2.24|warrior:9.94,cam_perchVolcanic,5,perchGrass_level04.lvl,
DragonPerch08BuildingUpgrades_20,20,0,perchVolcanic_level04.lvl,,piercing:154799,604800,,46,87807,0.7,1,60,1,,,,,,,,,,,experience:7000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:2.13|sorcerer:2.39|warrior:10.64,cam_perchVolcanic,5,perchGrass_level04.lvl,
DragonPerch08BuildingUpgrades_21,21,0,perchVolcanic_level05.lvl,,blackPearl:1100,725760,,46,103140,0.7,1,60,1,,,,,,,,,,,experience:9143,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:2.28|sorcerer:2.56|warrior:11.38,cam_perchVolcanic,6,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_22,22,0,perchVolcanic_level05.lvl,,piercing:219599,846720,,56,121149,0.7,1,60,1,,,,,,,,,,,experience:12000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:2.43|sorcerer:2.74|warrior:12.17,cam_perchVolcanic,6,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_23,23,0,perchVolcanic_level05.lvl,,blackPearl:1200,967680,,56,142304,0.7,1,60,1,,,,,,,,,,,experience:16000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:2.6|sorcerer:2.93|warrior:13.02,cam_perchVolcanic,6,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_24,24,0,perchVolcanic_level05.lvl,,piercing:269232,1209600,,64,167154,0.7,1,60,1,,,,,,,,,,,experience:17600,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:2.79|sorcerer:3.13|warrior:13.93,cam_perchVolcanic,6,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_25,25,0,perchVolcanic_level05.lvl,,blackPearl:1300,1209600,,64,196342,0.7,1,60,1,,,,,,,,,,,experience:19200,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:2.98|sorcerer:3.35|warrior:14.91,cam_perchVolcanic,6,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_26,26,0,perchVolcanic_level05.lvl,,piercing:340800,1310400,,73,243339,0.7,1,60,1,,,,,,,,,,,experience:20800,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:3.27|sorcerer:3.67|warrior:16.33,cam_perchVolcanic,7,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_27,27,0,perchVolcanic_level05.lvl,,blackPearl:1400,1512000,,73,301585,0.7,1,60,1,,,,,,,,,,,experience:24000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:3.58|sorcerer:4.03|warrior:17.9,cam_perchVolcanic,7,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_28,28,0,perchVolcanic_level05.lvl,,piercing:422592,1612800,,85,352741,0.7,1,60,1,,,,,,,,,,,experience:25600,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:3.82|sorcerer:4.3|warrior:19.11,cam_perchVolcanic,7,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_29,29,0,perchVolcanic_level05.lvl,,blackPearl:1600,1713600,,85,389356,0.7,1,60,1,,,,,,,,,,,experience:27200,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:3.98|sorcerer:4.48|warrior:19.9,cam_perchVolcanic,7,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_30,30,0,perchVolcanic_level05.lvl,,piercing:504384,1915200,,94,429775,0.7,1,60,1,,,,,,,,,,,experience:30400,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:4.15|sorcerer:4.66|warrior:20.73,cam_perchVolcanic,7,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_31,31,0,perchVolcanic_level05.lvl,,blackPearl:1800,2257920,,94,474388,0.7,1,60,1,,,,,,,,,,,experience:32000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:4.32|sorcerer:4.86|warrior:21.59,cam_perchVolcanic,8,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_32,32,0,perchVolcanic_level05.lvl,,piercing:586176,2540160,,106,523635,0.7,1,60,1,,,,,,,,,,,experience:33600,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:4.5|sorcerer:5.06|warrior:22.49,cam_perchVolcanic,8,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_33,33,0,perchVolcanic_level05.lvl,,blackPearl:2000,2709504,,106,577993,0.7,1,60,1,,,,,,,,,,,experience:33600,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:4.68|sorcerer:5.27|warrior:23.42,cam_perchVolcanic,8,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_34,34,0,perchVolcanic_level05.lvl,,piercing:667968,2782080,,118,637994,0.7,1,60,1,,,,,,,,,,,experience:33600,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:4.88|sorcerer:5.49|warrior:24.39,cam_perchVolcanic,8,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_35,35,0,perchVolcanic_level05.lvl,,blackPearl:2200,2854656,,118,704223,0.7,1,60,1,,,,,,,,,,,experience:33600,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:5.08|sorcerer:5.72|warrior:25.4,cam_perchVolcanic,8,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_36,36,0,perchVolcanic_level05.lvl,,piercing:749760,2927232,,130,777330,0.7,1,60,1,,,,,,,,,,,experience:33600,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:5.29|sorcerer:5.95|warrior:26.46,cam_perchVolcanic,9,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_37,37,0,perchVolcanic_level05.lvl,,blackPearl:2400,2999808,,130,858025,0.7,1,60,1,,,,,,,,,,,experience:33600,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:5.51|sorcerer:6.2|warrior:27.56,cam_perchVolcanic,9,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_38,38,0,perchVolcanic_level05.lvl,,piercing:831552,3072384,,142,947096,0.7,1,60,1,,,,,,,,,,,experience:33600,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:5.74|sorcerer:6.46|warrior:28.7,cam_perchVolcanic,9,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_39,39,0,perchVolcanic_level05.lvl,,blackPearl:2600,3144960,,142,1045416,0.7,1,60,1,,,,,,,,,,,experience:33600,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:5.98|sorcerer:6.73|warrior:29.89,cam_perchVolcanic,9,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_40,40,0,perchVolcanic_level05.lvl,,piercing:913344,3217536,,151,1153941,0.7,1,60,1,,,,,,,,,,,experience:33600,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:6.23|sorcerer:7.01|warrior:31.13,cam_perchVolcanic,9,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_41,41,0,perchVolcanic_level05.lvl,,blackPearl:2800,3308651,,151,1273732,0.7,1,60,1,,,,,,,,,,,experience:35349,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:6.49|sorcerer:7.3|warrior:32.43,cam_perchVolcanic,10,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_42,42,0,perchVolcanic_level05.lvl,,piercing:995136,3506098,,163,1405960,0.7,1,60,1,,,,,,,,,,,experience:42345,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:6.75|sorcerer:7.6|warrior:33.77,cam_perchVolcanic,10,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_43,43,0,perchVolcanic_level05.lvl,,blackPearl:3000,3907691,,163,1551915,0.7,1,60,1,,,,,,,,,,,experience:49340,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:7.04|sorcerer:7.91|warrior:35.18,cam_perchVolcanic,10,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_44,44,0,perchVolcanic_level05.lvl,,piercing:1076928,4258917,,175,1713021,0.7,1,60,1,,,,,,,,,,,experience:56335,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:7.33|sorcerer:8.24|warrior:36.64,cam_perchVolcanic,10,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_45,45,0,perchVolcanic_level05.lvl,,blackPearl:3200,4331787,,175,1890852,0.7,1,60,1,,,,,,,,,,,experience:56335,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:7.63|sorcerer:8.59|warrior:38.16,cam_perchVolcanic,10,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_46,46,0,perchVolcanic_level05.lvl,,piercing:1158720,4354559,,187,2087143,0.7,1,60,1,,,,,,,,,,,experience:70326,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:7.95|sorcerer:8.94|warrior:39.74,cam_perchVolcanic,10,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_47,47,0,perchVolcanic_level05.lvl,,blackPearl:3400,4370178,,187,2303814,0.7,1,60,1,,,,,,,,,,,experience:77321,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:8.28|sorcerer:9.31|warrior:41.39,cam_perchVolcanic,10,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_48,48,0,perchVolcanic_level05.lvl,,piercing:1240512,4370955,,196,2542977,0.7,1,60,1,,,,,,,,,,,experience:84317,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:8.62|sorcerer:9.7|warrior:43.11,cam_perchVolcanic,10,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_49,49,0,perchVolcanic_level05.lvl,,blackPearl:3600,4602106,,196,2806969,0.7,1,60,1,,,,,,,,,,,experience:91312,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:8.98|sorcerer:10.1|warrior:44.9,cam_perchVolcanic,10,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_50,50,0,perchVolcanic_level05.lvl,,piercing:1322304,4777719,,208,3098365,0.7,1,60,1,,,,,,,,,,,experience:98307,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:9.35|sorcerer:10.52|warrior:46.77,cam_perchVolcanic,11,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_51,51,0,perchVolcanic_level05.lvl,,blackPearl:3800,5000000,,208,3255219,0.7,1,60,1,,,,,,,,,,,experience:101805,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:9.54|sorcerer:10.74|warrior:47.71,cam_perchVolcanic,11,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_52,52,0,perchVolcanic_level05.lvl,,piercing:1363200,5000000,,214,3420014,0.7,1,60,1,,,,,,,,,,,experience:105303,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:9.74|sorcerer:10.95|warrior:48.68,cam_perchVolcanic,11,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_53,53,0,perchVolcanic_level05.lvl,,blackPearl:4000,5000000,,214,3593151,0.7,1,60,1,,,,,,,,,,,experience:106000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:9.93|sorcerer:11.17|warrior:49.66,cam_perchVolcanic,11,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_54,54,0,perchVolcanic_level05.lvl,,piercing:1404096,5000000,,220,3775053,0.7,1,60,1,,,,,,,,,,,experience:106000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:10.13|sorcerer:11.4|warrior:50.67,cam_perchVolcanic,11,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_55,55,0,perchVolcanic_level05.lvl,,blackPearl:4200,5000000,,220,3966164,0.7,1,60,1,,,,,,,,,,,experience:106000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:10.34|sorcerer:11.63|warrior:51.7,cam_perchVolcanic,11,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_56,56,0,perchVolcanic_level05.lvl,,piercing:1444992,5000000,,226,4166950,0.7,1,60,1,,,,,,,,,,,experience:106000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:10.55|sorcerer:11.87|warrior:52.74,cam_perchVolcanic,11,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_57,57,0,perchVolcanic_level05.lvl,,blackPearl:4400,5000000,,226,4377901,0.7,1,60,1,,,,,,,,,,,experience:106000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:10.76|sorcerer:12.11|warrior:53.81,cam_perchVolcanic,11,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_58,58,0,perchVolcanic_level05.lvl,,piercing:1485888,5000000,,232,4599531,0.7,1,60,1,,,,,,,,,,,experience:106000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:10.98|sorcerer:12.35|warrior:54.9,cam_perchVolcanic,11,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_59,59,0,perchVolcanic_level05.lvl,,blackPearl:4600,5000000,,232,4832382,0.7,1,60,1,,,,,,,,,,,experience:106000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:11.2|sorcerer:12.6|warrior:56.01,cam_perchVolcanic,11,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_60,60,0,perchVolcanic_level05.lvl,,piercing:1526784,5000000,,239,5077020,0.7,1,60,1,,,,,,,,,,,experience:106000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:11.43|sorcerer:12.86|warrior:57.15,cam_perchVolcanic,11,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_61,61,0,perchVolcanic_level05.lvl,,blackPearl:4800,5000000,,239,5604078,0.7,1,60,1,,,,,,,,,,,experience:106000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:12.15|sorcerer:13.67|warrior:60.76,cam_perchVolcanic,12,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_62,62,0,perchVolcanic_level05.lvl,,piercing:1608576,5000000,,274,6185851,0.7,1,60,1,,,,,,,,,,,experience:106000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:12.4|sorcerer:13.95|warrior:61.99,cam_perchVolcanic,12,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_63,63,0,perchVolcanic_level05.lvl,,blackPearl:5000,5000000,,274,6828019,0.7,1,60,1,,,,,,,,,,,experience:106000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:12.91|sorcerer:14.53|warrior:64.56,cam_perchVolcanic,12,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_64,64,0,perchVolcanic_level05.lvl,,piercing:1690368,5000000,,281,7536853,0.7,1,60,1,,,,,,,,,,,experience:106000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:13.45|sorcerer:15.13|warrior:67.24,cam_perchVolcanic,12,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_65,65,0,perchVolcanic_level05.lvl,,blackPearl:5200,5000000,,281,8319272,0.7,1,60,1,,,,,,,,,,,experience:106000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:14.01|sorcerer:15.76|warrior:70.04,cam_perchVolcanic,12,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_66,66,0,perchVolcanic_level05.lvl,,piercing:1772160,5000000,,288,9182918,0.7,1,60,1,,,,,,,,,,,experience:106000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:14.59|sorcerer:16.41|warrior:72.95,cam_perchVolcanic,13,perchGrass_level05.lvl,
DragonPerch08BuildingUpgrades_67,67,0,perchVolcanic_level05.lvl,,blackPearl:5400,5000000,,288,10136220,0.7,1,60,1,,,,,,,,,,,experience:106000,0~0~200,,,,,,,,,prop_dragonPerch_death.lvl,,,,,prop_perch_constructionKit.lvl,,10,hunter:15.19|sorcerer:17.09|warrior:75.97,cam_perchVolcanic,13,perchGrass_level05.lvl,
