identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
E19Q1DiscountDragon_23,23,food:928931,1,have2LegendaryEmerald,14272046,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,129405,food:2184,4.2,rage6,44,10107553,1,experience:0,39116698,25,10,5,
E19Q1DiscountDragon_24,24,food:944371,1,,16551058,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,150070,food:2292,4.2,rage6,47,11721647,1,experience:0,52607048,25,10,5,
E19Q1DiscountDragon_25,25,E19Q1DiscountDragonObsidianStone:1,1,haveLegendaryObsidian,16964822,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,153822,food:2310,4.2,rage6,47,12014684,1,experience:0,55270340,34,11,5,
E19Q1DiscountDragon_26,26,food:998408,1,,17388928,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,157667,food:2328,4.2,rage6,48,14397039,1,experience:0,58068192,34,11,5,
E19Q1DiscountDragon_27,27,food:1176224,1,,17823636,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,161609,food:2346,4.2,rage6,48,14756966,1,experience:0,61007811,34,11,5,
E19Q1DiscountDragon_28,28,food:1185249,1,,18725935,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,169790,food:2382,4.2,rage6,49,15504034,1,experience:0,67341184,34,11,5,
E19Q1DiscountDragon_29,29,food:1203298,1,have2LegendaryObsidian,20165736,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,182845,food:2436,4.2,rage6,52,16696141,1,experience:0,78094999,34,11,5,
E19Q1DiscountDragon_30,30,food:1230373,1,,22259121,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,201827,food:2508,4.2,rage6,56,18429404,1,experience:0,94660046,34,11,5,
E19Q1DiscountDragon_31,31,food:1266472,1,haveMythicObsidian,23970586,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,217345,food:2562,4.2,rage6,59,19846444,1,experience:0,107725526,34,11,5,
E19Q1DiscountDragon_32,32,food:1293546,1,,25813664,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,234057,food:2616,4.2,rage6,61,21372443,1,experience:0,119160870,34,11,5,
E19Q1DiscountDragon_33,33,food:1320620,1,,27798454,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,252054,food:2670,4.2,rage6,62,23015776,1,experience:0,129871499,34,11,5,
E19Q1DiscountDragon_34,34,E19Q1DiscountDragonHarbingerStone:1,1,haveLegendaryHarbinger,29205742,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,264814,food:2706,4.2,rage6,63,24180946,1,experience:0,137173547,44,12,5,
E19Q1DiscountDragon_35,35,food:1365744,1,,33043555,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,299612,food:2796,4.2,rage6,66,27358510,1,experience:0,155994368,44,12,5,
E19Q1DiscountDragon_36,36,food:1410867,1,,35584274,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,322650,food:2850,4.2,rage6,67,29462110,1,experience:0,167674771,44,12,5,
E19Q1DiscountDragon_37,37,food:1437942,1,have2LegendaryHarbinger,38320314,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,347458,food:2904,4.2,rage6,69,31727463,1,experience:0,179646106,44,12,5,
E19Q1DiscountDragon_38,38,food:1465016,1,,41266731,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,374174,food:2958,4.2,rage6,70,34166999,1,experience:0,191908373,44,12,5,
E19Q1DiscountDragon_39,39,food:1492090,1,,43355836,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,393117,food:2994,4.2,rage6,71,35896698,1,experience:0,200244846,44,12,5,
E19Q1DiscountDragon_40,40,food:1510139,1,haveMythicHarbinger,45550692,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,413018,food:3030,4.2,rage6,72,37713958,1,experience:0,208710623,44,12,5,
E19Q1DiscountDragon_41,41,food:1528189,1,,50279391,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,455895,food:3102,4.2,rage6,74,41629147,1,experience:0,226030086,44,12,5,
E19Q1DiscountDragon_42,42,food:1564288,1,,52824760,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,478974,food:3138,4.2,rage6,76,43736615,1,experience:0,234883773,44,12,5,
E19Q1DiscountDragon_43,43,food:1582337,1,,58308562,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,528698,food:3210,4.2,rage6,80,48277025,1,experience:0,252979055,44,12,5,
E19Q1DiscountDragon_44,44,E19Q1DiscountDragonVanguardStone:1,1,haveLegendaryVanguard,62791878,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,569349,food:3264,4.2,rage6,81,51989066,1,experience:0,266889938,55,13,5,
E19Q1DiscountDragon_45,45,food:1645510,1,,65970685,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,598173,food:3300,4.2,rage6,82,54621004,1,experience:0,276325488,55,13,5,
E19Q1DiscountDragon_46,46,food:1663560,1,,69310425,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,628455,food:3336,4.2,rage6,83,57386189,1,experience:0,285890342,55,13,5,
E19Q1DiscountDragon_47,47,food:1681609,1,,71043176,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,644166,food:3354,4.2,rage6,84,58820840,1,experience:0,290721258,55,13,5,
E19Q1DiscountDragon_48,48,food:1690634,1,have2LegendaryVanguard,74639724,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,676777,food:3390,4.2,rage6,85,61798635,1,experience:0,300480067,55,13,5,
E19Q1DiscountDragon_49,49,food:1708684,1,,76505705,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,693696,food:3408,4.2,rage6,85,63343596,1,experience:0,305407960,55,13,5,
E19Q1DiscountDragon_50,50,food:1717708,1,haveMythicVanguard,78418329,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,711039,food:3426,4.2,rage6,86,64927184,1,experience:0,310368179,55,13,5,
E19Q1DiscountDragon_51,51,food:1726733,1,,82388228,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,747035,food:3462,4.2,rage6,87,68214118,1,experience:0,320385594,55,13,5,
E19Q1DiscountDragon_52,52,food:1744783,1,,86559111,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,784854,food:3498,4.2,rage6,88,71667449,1,experience:0,330532313,55,13,5,
E19Q1DiscountDragon_53,53,food:1762832,1,,90941129,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,824587,food:3534,4.2,rage6,89,75295608,1,experience:0,340808334,55,13,5,
E19Q1DiscountDragon_54,54,food:1780881,1,,95544997,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,866331,food:3570,4.2,rage6,90,79107445,1,experience:0,351213659,55,13,5,
E19Q1DiscountDragon_55,55,E19Q1DiscountDragonEmpyreanStone:1,1,haveLegendaryEmpyrean,100381933,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,910189,food:3606,4.2,rage6,91,83112252,1,experience:0,361748287,0,14,5,
E19Q1DiscountDragon_56,56,food:1816980,1,,105463718,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,956267,food:3642,4.2,rage6,92,87319805,1,experience:0,372412218,0,14,5,
E19Q1DiscountDragon_57,57,food:1835030,1,,110802770,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,1004678,food:3678,4.2,rage6,93,91740362,1,experience:0,383205453,0,14,5,
E19Q1DiscountDragon_58,58,food:1853079,1,,116412112,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,1055540,food:3714,4.2,rage6,94,96384710,1,experience:0,394127990,0,14,5,
E19Q1DiscountDragon_59,59,food:1871129,1,,119322396,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,1081929,food:3732,4.2,rage6,94,98794327,1,experience:0,399637748,0,14,5,
E19Q1DiscountDragon_60,60,food:1880154,1,,125363068,17280,flamethrower:E19Q1DiscountDragon_flamethrower,heatBlastShield:purifyingAegis1|berserk:rampage1|invincibleSpell:protectiveTalisman1|frostbite:shrineGuardian1,1136701,food:3768,4.2,rage6,95,0,1.2,experience:0,410754240,0,14,5,!@#dhifhelcpefcecmb
