identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
twitchFanDragon_14,14,twitchFanOrangeStone:1,1,haveOrangeEpic,214035,15840,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar66|nocturnalFissure:nocturnalFissure1,12324,food:215,3.8,rage3,10,152878,1,experience:0,20361,19,4,4,
twitchFanDragon_15,15,food:34272,1,,220642,13562,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar69|nocturnalFissure:nocturnalFissure1,12782,food:140,3.8,rage3,10,171916,1,experience:0,21731,19,4,4,
twitchFanDragon_16,16,food:58526,1,,229345,15840,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar72|nocturnalFissure:nocturnalFissure1,13328,food:180,3.8,rage3,11,178733,1,experience:0,23590,19,4,4,
twitchFanDragon_17,17,food:79536,1,,238546,15840,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar75|nocturnalFissure:nocturnalFissure1,13989,food:200,3.8,rage3,12,184501,1,experience:0,25740,19,4,4,
twitchFanDragon_18,18,food:112811,1,,308561,15840,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar78|nocturnalFissure:nocturnalFissure1,17911,food:260,3.8,rage3,12,252563,1,experience:0,42619,19,4,4,
twitchFanDragon_19,19,twitchFanGreenStone:1,1,have2GreenEpic,435976,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar81|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1,25236,food:384,3.8,rage3,13,271862,1,experience:0,71859,23,5,4,
twitchFanDragon_20,20,food:125562,1,,495035,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar84|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1,28210,food:420,3.8,rage3,14,308628,1,experience:0,91190,23,5,4,
twitchFanDragon_21,21,food:139753,1,,657997,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar86|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1,33442,food:492,3.8,rage3,16,530981,1,experience:0,143712,23,5,4,
twitchFanDragon_22,22,food:155549,1,,829843,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar89|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1,41935,food:564,3.8,rage3,18,648181,1,experience:0,227211,23,5,4,
twitchFanDragon_23,23,twitchFanGoldStone:1,1,haveGoldLegendary,880807,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar92|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,44724,food:582,3.8,rage3,18,706781,1,experience:0,257248,28,6,4,
twitchFanDragon_24,24,food:173130,1,,1065343,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar95|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,54091,food:636,3.8,rage3,18,765381,1,experience:0,376319,28,6,4,
twitchFanDragon_25,25,food:192698,1,,1515251,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar98|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,75736,food:744,3.8,rage3,19,882581,1,experience:0,749362,28,6,5,
twitchFanDragon_26,26,food:214477,1,have2LegendaryGold,1774459,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar101|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,89598,food:852,3.8,rage3,20,999781,1,experience:0,1038133,28,6,5,
twitchFanDragon_27,27,food:238719,1,,2057752,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar103|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,103906,food:960,3.8,rage3,22,1117811,1,experience:0,1396122,28,6,5,
twitchFanDragon_28,28,twitchFanPlatinumStone:1,1,havePlatinumLegendary,2161892,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar104|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,109166,food:996,3.8,rage3,23,1229592,1,experience:0,1541051,34,7,5,
twitchFanDragon_29,29,food:280313,1,,2507037,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar105|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,126598,food:1104,3.8,rage3,25,1487806,1,experience:0,2072429,34,7,5,
twitchFanDragon_30,30,food:311996,1,,2907334,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar107|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,146814,food:1212,3.8,rage3,26,1800246,1,experience:0,2787130,34,7,5,
twitchFanDragon_31,31,food:329156,1,have2LegendaryPlatinum,3130818,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar109|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,154183,food:1266,3.8,rage3,26,1980271,1,experience:0,3152119,34,7,5,
twitchFanDragon_32,32,food:347259,1,,3273572,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar111|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,161214,food:1284,3.8,rage3,26,2178298,1,experience:0,3446151,34,7,5,
twitchFanDragon_33,33,food:366358,1,,3372763,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar113|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,166098,food:1284,3.8,rage3,26,2396128,1,experience:0,3658157,34,7,5,
twitchFanDragon_34,34,twitchFanSapphireStone:1,1,haveLegendarySapphire,3455771,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar115|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,170189,food:1338,3.8,rage3,27,2635741,1,experience:0,3840428,40,8,5,
twitchFanDragon_35,35,food:407766,1,,3630695,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar117|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,178805,food:1374,3.8,rage3,27,2899315,1,experience:0,4239073,40,8,5,
twitchFanDragon_36,36,food:453854,1,,4007557,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar118|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,197367,food:1446,3.8,rage3,29,3508172,1,experience:0,5164786,40,8,5,
twitchFanDragon_37,37,food:478816,1,have2LegendarySapphire,4210401,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar119|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,207358,food:1482,3.8,rage3,29,3858989,1,experience:0,5701042,40,8,5,
twitchFanDragon_38,38,food:505151,1,,4423514,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar121|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,217855,food:1518,3.8,rage3,30,4244888,1,experience:0,6292754,40,8,5,
twitchFanDragon_39,39,food:532934,1,,4647435,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar123|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,228884,food:1554,3.8,rage3,31,4478357,1,experience:0,6945951,40,8,5,
twitchFanDragon_40,40,twitchFanGarnetStone:1,1,haveLegendaryGarnet,5004740,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar125|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,246482,food:1572,3.8,rage3,31,4724667,1,experience:0,8055060,48,9,5,
twitchFanDragon_41,41,food:593169,1,,5129839,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar127|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,252644,food:1590,3.8,rage3,31,4984524,1,experience:0,8462897,48,9,5,
twitchFanDragon_42,42,food:660212,1,,5662314,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar129|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,278872,food:1662,3.8,rage3,33,5547900,1,experience:0,10311113,48,9,5,
twitchFanDragon_43,43,food:696523,1,,5948935,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar131|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,292989,food:1698,3.8,rage3,33,5853035,1,experience:0,11381334,48,9,5,
twitchFanDragon_44,44,food:734832,1,have2LegendaryGarnet,6250060,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar133|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,307822,food:1734,3.8,rage3,34,6174952,1,experience:0,12562910,48,9,5,
twitchFanDragon_45,45,food:775248,1,,6566443,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar135|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,323405,food:1770,3.8,rage3,35,6514574,1,experience:0,13867018,48,9,5,
twitchFanDragon_46,46,food:862870,1,,7248040,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar143|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,375049,food:1842,3.8,rage3,36,7250884,1,experience:0,18649207,48,9,5,
twitchFanDragon_47,47,food:910328,1,,7614944,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar146|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,384425,food:1878,3.8,rage3,37,8050100,1,experience:0,19593350,48,9,5,
twitchFanDragon_48,48,twitchFanEmeraldStone:1,1,haveLegendaryEmerald,7805299,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar149|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,399802,food:1932,3.8,rage3,38,8849316,1,experience:0,21192167,0,10,5,
twitchFanDragon_49,49,food:987806,1,,8615511,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar151|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,441306,food:2004,3.8,rage3,39,9648532,1,experience:0,25820266,0,10,5,
twitchFanDragon_50,50,food:1065284,1,,9509854,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar153|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,537687,food:2076,3.8,rage3,40,11246968,1,experience:0,38329670,0,10,5,
twitchFanDragon_51,51,food:1285341,1,haveMythicEmerald,10497024,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar155|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,623552,food:2148,3.8,rage3,40,14821614,1,experience:0,47659622,0,10,5,
twitchFanDragon_52,52,food:1305852,1,,11304091,17280,lockon:twitchFan_lockon,dreadfulRoar:dreadfulRoar157|nocturnalFissure:nocturnalFissure1|umbralSpike:umbralSpike1|risingPhoenix:resurrection1,655119,food:2202,3.8,rage3,40,0,1,experience:0,52607048,0,10,5,!@#glflianndhcbnljd
