identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
E18Q3FestiveDragon_30,30,food:833284,1,,5662314,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath125|darkFlakResist01:darkFlakResist01,278872,food:1698,4.2,rage3,33,6066560,1,experience:0,10311113,34,9,5,
E18Q3FestiveDragon_31,31,food:860359,1,,6097637,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath128|darkFlakResist01:darkFlakResist01,300314,food:1752,4.2,rage3,34,6533011,1,experience:0,11957504,34,9,5,
E18Q3FestiveDragon_32,32,food:887433,1,have2LegendaryGarnet,6566443,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath131|darkFlakResist01:darkFlakResist01,323405,food:1806,4.2,rage3,35,7035336,1,experience:0,13867018,34,9,5,
E18Q3FestiveDragon_33,33,food:914507,1,,8000415,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath139|darkFlakResist01:darkFlakResist01,394036,food:1950,4.2,rage3,38,8571843,1,experience:0,20585163,34,9,5,
E18Q3FestiveDragon_34,34,E18Q3FestiveDragonEmeraldStone:1,1,haveLegendaryEmerald,8200406,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath140|darkFlakResist01:darkFlakResist01,403887,food:1968,4.2,rage3,38,8786136,1,experience:0,21627242,39,10,5,
E18Q3FestiveDragon_35,35,food:995730,1,,9051637,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath144|darkFlakResist01:darkFlakResist01,445814,food:2040,4.2,rage3,40,9698236,1,experience:0,26350272,39,10,5,
E18Q3FestiveDragon_36,36,food:1031828,1,,9991259,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath148|darkFlakResist01:darkFlakResist01,492095,food:2112,4.2,rage3,42,10705033,1,experience:0,32105211,39,10,5,
E18Q3FestiveDragon_37,37,food:1067927,1,have2LegendaryEmerald,11028399,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath152|darkFlakResist01:darkFlakResist01,543180,food:2184,4.2,rage3,44,11816341,1,experience:0,39116698,39,10,5,
E18Q3FestiveDragon_38,38,food:1104026,1,,11876323,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath155|darkFlakResist01:darkFlakResist01,584945,food:2238,4.2,rage3,45,12724900,1,experience:0,45363091,39,10,5,
E18Q3FestiveDragon_39,39,E18Q3FestiveDragonObsidianStone:1,1,haveLegendaryObsidian,12477526,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath157|darkFlakResist01:darkFlakResist01,614558,food:2274,4.2,rage3,46,13369093,1,experience:0,50072261,48,11,5,
E18Q3FestiveDragon_40,40,food:1149150,1,,13109181,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath159|darkFlakResist01:darkFlakResist01,645670,food:2310,4.2,rage3,47,14045894,1,experience:0,55270340,48,11,5,
E18Q3FestiveDragon_41,41,food:1167200,1,,13772810,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath161|darkFlakResist01:darkFlakResist01,678356,food:2346,4.2,rage3,48,14756966,1,experience:0,61007811,48,11,5,
E18Q3FestiveDragon_42,42,food:1185249,1,,14470041,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath163|darkFlakResist01:darkFlakResist01,712698,food:2382,4.2,rage3,49,15504034,1,experience:0,67341184,48,11,5,
E18Q3FestiveDragon_43,43,food:1203298,1,have2LegendaryObsidian,15582614,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath166|darkFlakResist01:darkFlakResist01,767497,food:2436,4.2,rage3,52,16696141,1,experience:0,78094999,48,11,5,
E18Q3FestiveDragon_44,44,food:1230373,1,,16371452,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath168|darkFlakResist01:darkFlakResist01,806352,food:2472,4.2,rage3,54,17541374,1,experience:0,86202043,48,11,5,
E18Q3FestiveDragon_45,45,food:1248422,1,,17200230,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath170|darkFlakResist01:darkFlakResist01,847173,food:2508,4.2,rage3,56,18429404,1,experience:0,94660046,48,11,5,
E18Q3FestiveDragon_46,46,food:1266472,1,haveMythicObsidian,18522726,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath173|darkFlakResist01:darkFlakResist01,912312,food:2562,4.2,rage3,59,19846444,1,experience:0,107725526,48,11,5,
E18Q3FestiveDragon_47,47,food:1293546,1,,21480624,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath179|darkFlakResist01:darkFlakResist01,1058001,food:2670,4.2,rage3,62,23015776,1,experience:0,129871499,48,11,5,
E18Q3FestiveDragon_48,48,E18Q3FestiveDragonHarbingerStone:1,1,haveLegendaryHarbinger,22568073,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath181|darkFlakResist01:darkFlakResist01,1111563,food:2706,4.2,rage3,63,24180946,1,experience:0,137173547,58,12,5,
E18Q3FestiveDragon_49,49,food:1365744,1,,24303308,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath184|darkFlakResist01:darkFlakResist01,1197031,food:2760,4.2,rage3,65,26040226,1,experience:0,148369062,58,12,5,
E18Q3FestiveDragon_50,50,food:1392818,1,,26171995,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath187|darkFlakResist01:darkFlakResist01,1289071,food:2814,4.2,rage3,66,28042467,1,experience:0,159855510,58,12,5,
E18Q3FestiveDragon_51,51,food:1419892,1,,28184351,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath190|darkFlakResist01:darkFlakResist01,1388188,food:2868,4.2,rage3,68,30198662,1,experience:0,171632890,58,12,5,
E18Q3FestiveDragon_52,52,food:1446966,1,have2LegendaryHarbinger,29611152,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath192|darkFlakResist01:darkFlakResist01,1458465,food:2904,4.2,rage3,69,31727463,1,experience:0,179646106,58,12,5,
E18Q3FestiveDragon_53,53,food:1465016,1,,31110187,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath194|darkFlakResist01:darkFlakResist01,1532299,food:2940,4.2,rage3,70,33333657,1,experience:0,187788624,58,12,5,
E18Q3FestiveDragon_54,54,food:1483065,1,,33502237,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath197|darkFlakResist01:darkFlakResist01,1650118,food:2994,4.2,rage3,71,35896698,1,experience:0,200244846,58,12,5,
E18Q3FestiveDragon_55,55,food:1510139,1,haveMythicHarbinger,35198262,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath199|darkFlakResist01:darkFlakResist01,1733655,food:3030,4.2,rage3,72,37713958,1,experience:0,208710623,58,12,5,
E18Q3FestiveDragon_56,56,food:1528189,1,,39823554,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath204|darkFlakResist01:darkFlakResist01,1961471,food:3120,4.2,rage3,75,42669870,1,experience:0,230440766,58,12,5,
E18Q3FestiveDragon_57,57,food:1573313,1,,45056616,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath209|darkFlakResist01:darkFlakResist01,2219223,food:3210,4.2,rage3,80,48277025,1,experience:0,252979055,58,12,5,
E18Q3FestiveDragon_58,58,E18Q3FestiveDragonVanguardStone:1,1,haveLegendaryVanguard,48520997,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath212|darkFlakResist01:darkFlakResist01,2389860,food:3264,4.2,rage3,81,51989066,1,experience:0,266889938,0,13,5,
E18Q3FestiveDragon_59,59,food:1645510,1,,52251771,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath215|darkFlakResist01:darkFlakResist01,2573617,food:3318,4.2,rage3,83,55986528,1,experience:0,281091753,0,13,5,
E18Q3FestiveDragon_60,60,food:1672585,1,,57676151,17280,lockon:E18Q3FestiveDragon_lockon,seekerShots:soulBarrage1|nova:deathKnell1|maleficBreath:ectoplasmicBreath219|darkFlakResist01:darkFlakResist01,2840791,food:3390,4.2,rage3,85,0,1.2,experience:0,300480067,0,13,5,!@#gpbgmjhebpfmcpnb
