identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,showcaseNodeLocation,activeAbilityProjectile,activeAbilityProjectileEffects,perNeighborPercentageActivatedAttackIncrease,activeAbilityIgnoresUntargetable,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityEffectDuration,activeAbilityCost,activeAbilityRange,explosionSceneFile,projectileHitNodeName,bonusLabel1,bonusLabel2,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,h
String,Integer,Integer,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,String,String,Float,Float,Integer,String,String,String,String,String,String,String,String,Integer,Integer,String,Float,Float,Float,Integer,Integer,String,String,LocalizedString,LocalizedString,Integer,String,String,Integer,String
EarthFlakTowerUpgrades_11,11,0,bld_flakEarth_level02.lvl,stru_tower_lobLocators.lvl,elementalEmber:800,72000,,17,42706,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,17924,8541,0,,,,,experience:936,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost11,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,3,,,1499,
EarthFlakTowerUpgrades_12,12,0,bld_flakEarth_level03.lvl,stru_tower_lobLocators.lvl,piercing:17819,86400,,17,47590,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,19969,9518,0,,,,,experience:1280,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost12,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,4,,,1881,
EarthFlakTowerUpgrades_13,13,0,bld_flakEarth_level03.lvl,stru_tower_lobLocators.lvl,elementalEmber:1000,129600,,21,52977,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,22227,10595,0,,,,,experience:1644,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost13,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,4,,,2349,
EarthFlakTowerUpgrades_14,14,0,bld_flakEarth_level03.lvl,stru_tower_lobLocators.lvl,piercing:38115,172800,,25,58976,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,24741,11795,0,,,,,experience:1691,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost14,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,5,,,2913,
EarthFlakTowerUpgrades_15,15,0,bld_flakEarth_level03.lvl,stru_tower_lobLocators.lvl,elementalEmber:1200,216000,,28,65656,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,27540,13131,0,,,,,experience:2087,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost15,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,5,,,3582,
EarthFlakTowerUpgrades_16,16,0,bld_flakEarth_level03.lvl,stru_tower_lobLocators.lvl,piercing:57617,259200,,31,73091,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,30654,14618,0,,,,,experience:2546,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost16,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,6,,,4423,
EarthFlakTowerUpgrades_17,17,0,bld_flakEarth_level04.lvl,stru_tower_lobLocators.lvl,elementalEmber:1400,302400,,40,81368,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,34126,16274,0,,,,,experience:3048,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost17,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,7,,,5514,
EarthFlakTowerUpgrades_18,18,0,bld_flakEarth_level04.lvl,stru_tower_lobLocators.lvl,piercing:86400,345600,,42,90583,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,37991,18117,0,,,,,experience:4000,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost18,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,8,,,6823,
EarthFlakTowerUpgrades_19,19,0,bld_flakEarth_level04.lvl,stru_tower_lobLocators.lvl,elementalEmber:1600,388800,,42,106401,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,44621,21280,0,,,,,experience:5334,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost19,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,9,,,9390,
EarthFlakTowerUpgrades_20,20,0,bld_flakEarth_level04.lvl,stru_tower_lobLocators.lvl,piercing:154799,432000,,46,124978,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,52407,24996,0,,,,,experience:7000,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost20,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,10,,,12976,
EarthFlakTowerUpgrades_21,21,0,bld_flakEarth_level04.lvl,stru_tower_lobLocators.lvl,elementalEmber:1800,518400,,50,146802,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,61555,29360,0,,,,,experience:9143,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost21,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,11,,,17885,
EarthFlakTowerUpgrades_22,22,0,bld_flakEarth_level04.lvl,stru_tower_lobLocators.lvl,piercing:219599,604800,,56,172436,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,72298,34487,0,,,,,experience:12000,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost22,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,13,,,24703,
EarthFlakTowerUpgrades_23,23,0,bld_flakEarth_level04.lvl,stru_tower_lobLocators.lvl,elementalEmber:2000,691200,,61,202546,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,84918,40509,0,,,,,experience:16000,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost23,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,14,,,34030,
EarthFlakTowerUpgrades_24,24,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,piercing:269232,864000,,64,237915,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,99740,47583,0,,,,,experience:17600,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost24,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,16,,,47001,
EarthFlakTowerUpgrades_25,25,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,elementalEmber:2200,864000,,67,279461,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,117152,55892,0,,,,,experience:19200,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost25,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,17,,,64832,
EarthFlakTowerUpgrades_26,26,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,piercing:340800,936000,,73,346352,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,145183,69270,0,,,,,experience:20800,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost26,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,19,,,99533,
EarthFlakTowerUpgrades_27,27,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,elementalEmber:2400,1080000,,73,429256,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,179925,85851,0,,,,,experience:24000,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost27,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,20,,,152902,
EarthFlakTowerUpgrades_28,28,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,piercing:422592,1152000,,85,502067,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,210439,100413,0,,,,,experience:25600,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost28,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,20,,,209252,
EarthFlakTowerUpgrades_29,29,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,elementalEmber:2600,1224000,,91,554183,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,232277,110837,0,,,,,experience:27200,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost29,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,20,,,254858,
EarthFlakTowerUpgrades_30,30,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,piercing:504384,1224000,,94,611712,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,256383,122342,0,,,,,experience:30400,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost30,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,20,,,310522,
EarthFlakTowerUpgrades_31,31,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,elementalEmber:2800,1370990,,100,675212,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,282991,135042,0,,,,,experience:32000,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost31,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,20,,,378438,
EarthFlakTowerUpgrades_32,32,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,piercing:586176,1468800,,106,745307,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,312360,149061,0,,,,,experience:33600,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost32,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,21,,,461039,
EarthFlakTowerUpgrades_33,33,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,elementalEmber:3000,1566720,,112,822676,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,344783,164535,0,,,,,experience:33600,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost33,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,21,,,561732,
EarthFlakTowerUpgrades_34,34,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,piercing:667968,1664640,,118,908077,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,380569,181615,0,,,,,experience:33600,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost34,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,22,,,684444,
EarthFlakTowerUpgrades_35,35,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,elementalEmber:3200,1762560,,124,1002343,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,420064,200469,0,,,,,experience:33600,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost35,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,22,,,833814,
EarthFlakTowerUpgrades_36,36,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,piercing:749760,1762560,,130,1106398,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,463667,221280,0,,,,,experience:33600,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost36,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,23,,,1015934,
EarthFlakTowerUpgrades_37,37,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,elementalEmber:3400,1762560,,136,1221255,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,511794,244251,0,,,,,experience:33600,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost37,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,23,,,1237842,
EarthFlakTowerUpgrades_38,38,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,piercing:831552,1762560,,142,1348033,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,564915,269607,0,,,,,experience:33600,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost38,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,24,,,1508129,
EarthFlakTowerUpgrades_39,39,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,elementalEmber:3600,1762560,,145,1487975,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,623556,297595,0,,,,,experience:33600,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost39,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,24,,,1837482,
EarthFlakTowerUpgrades_40,40,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,piercing:913344,1762560,,151,1642442,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,688279,410611,0,,,,,experience:33600,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost40,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,25,,,2238710,
EarthFlakTowerUpgrades_41,41,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,elementalEmber:3800,2290604,,157,1812946,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,759725,453237,0,,,,,experience:35349,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost41,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,25,,,2727549,
EarthFlakTowerUpgrades_42,42,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,piercing:995136,2743903,,163,2001150,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,838582,500288,0,,,,,experience:42345,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost42,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,26,,,3323359,
EarthFlakTowerUpgrades_43,43,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,elementalEmber:4000,3197201,,169,2208892,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,925627,552223,0,,,,,experience:49340,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost43,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,26,,,4049060,
EarthFlakTowerUpgrades_44,44,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,piercing:1076928,3650500,,175,2438200,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,1021710,609550,0,,,,,experience:56335,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost44,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,27,,,4933405,
EarthFlakTowerUpgrades_45,45,0,bld_flakEarth_level05.lvl,stru_tower_lobLocators.lvl,elementalEmber:4200,4103799,,181,2691312,0.65,1,70,prj_elementalFlakEarth,hpReduction:hpReductionEarthFlak,1049296,672828,0,,,,,experience:63331,,prj_elementalFlakEarth_special,,0,0,invincibleBuildings:earthFlak_invincible|fireBeam:beamHPReduction3|showBattleText:earthFlakShotText|iceShield:buildingEarthHPBoost45,1.5,1.5,2,1,70,bld_flak_death.lvl,release_001_05,Invincible Earth Shield,Create invincible shield for other nearby towers and add health,27,,,6010654,
