identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
springDemonDragon_30,30,food:407766,1,,4698546,17280,flamethrower:Blackblood_flamethrower,maleficBreath:maleficBreath107|heatedPiercingBreath:superHeatedBreath1|heatBlastShield:fireShield1|sacrifice:whiteSacrifice1,42598,food:1374,4.2,rage3,27,2899315,1,experience:0,4239073,36,8,5,
springDemonDragon_31,31,food:430193,1,,4936381,17280,flamethrower:Blackblood_flamethrower,maleficBreath:maleficBreath109|heatedPiercingBreath:superHeatedBreath1|heatBlastShield:fireShield1|sacrifice:whiteSacrifice1,44754,food:1410,4.2,rage3,28,3189247,1,experience:0,4679076,36,8,5,
springDemonDragon_32,32,food:453854,1,,5186250,17280,flamethrower:Blackblood_flamethrower,maleficBreath:maleficBreath111|heatedPiercingBreath:superHeatedBreath1|heatBlastShield:fireShield1|sacrifice:whiteSacrifice1,47020,food:1446,4.2,rage3,29,3508172,1,experience:0,5164786,36,8,5,
springDemonDragon_33,33,food:478816,1,have2LegendarySapphire,5448754,17280,flamethrower:Blackblood_flamethrower,maleficBreath:maleficBreath113|heatedPiercingBreath:superHeatedBreath1|heatBlastShield:fireShield1|sacrifice:whiteSacrifice1,49400,food:1482,4.2,rage3,29,3858989,1,experience:0,5701042,36,8,5,
springDemonDragon_34,34,food:505151,1,,5724547,17280,flamethrower:Blackblood_flamethrower,maleficBreath:maleficBreath115|heatedPiercingBreath:superHeatedBreath1|heatBlastShield:fireShield1|sacrifice:whiteSacrifice1,51901,food:1518,4.2,rage3,30,4244888,1,experience:0,6292754,36,8,5,
springDemonDragon_35,35,food:532934,1,,6014327,17280,flamethrower:Blackblood_flamethrower,maleficBreath:maleficBreath117|heatedPiercingBreath:superHeatedBreath1|heatBlastShield:fireShield1|sacrifice:whiteSacrifice1,54529,food:1554,4.2,rage3,31,4478357,1,experience:0,6945951,36,8,5,
springDemonDragon_36,36,springDemonGarnetStone:1,1,haveLegendaryGarnet,6476722,17280,flamethrower:Blackblood_flamethrower,maleficBreath:maleficBreath118|heatedPiercingBreath:superHeatedBreath1|heatBlastShield:fireShield1|sacrifice:whiteSacrifice1,58721,food:1572,4.2,rage3,31,4724667,1,experience:0,8055060,46,9,5,
springDemonDragon_37,37,food:593169,1,,6638615,17280,flamethrower:Blackblood_flamethrower,maleficBreath:maleficBreath119|heatedPiercingBreath:superHeatedBreath1|heatBlastShield:fireShield1|sacrifice:whiteSacrifice1,60189,food:1590,4.2,rage3,31,4984524,1,experience:0,8462897,46,9,5,
springDemonDragon_38,38,food:625793,1,,6974650,17280,flamethrower:Blackblood_flamethrower,maleficBreath:maleficBreath121|heatedPiercingBreath:superHeatedBreath1|heatBlastShield:fireShield1|sacrifice:whiteSacrifice1,63236,food:1626,4.2,rage3,32,5258673,1,experience:0,9341358,46,9,5,
springDemonDragon_39,39,food:660212,1,,7327700,17280,flamethrower:Blackblood_flamethrower,maleficBreath:maleficBreath123|heatedPiercingBreath:superHeatedBreath1|heatBlastShield:fireShield1|sacrifice:whiteSacrifice1,66437,food:1662,4.2,rage3,33,5547900,1,experience:0,10311113,46,9,5,
springDemonDragon_40,40,food:696523,1,,7698622,17280,flamethrower:Blackblood_flamethrower,maleficBreath:maleficBreath125|heatedPiercingBreath:superHeatedBreath1|heatBlastShield:fireShield1|sacrifice:whiteSacrifice1,69801,food:1698,4.2,rage3,33,5853035,1,experience:0,11381334,46,9,5,
springDemonDragon_41,41,food:734832,1,have2LegendaryGarnet,8088313,17280,flamethrower:Blackblood_flamethrower,maleficBreath:maleficBreath127|heatedPiercingBreath:superHeatedBreath1|heatBlastShield:fireShield1|sacrifice:whiteSacrifice1,73334,food:1734,4.2,rage3,34,6174952,1,experience:0,12562910,46,9,5,
springDemonDragon_42,42,food:775248,1,,8497749,17280,flamethrower:Blackblood_flamethrower,maleficBreath:maleficBreath129|heatedPiercingBreath:superHeatedBreath1|heatBlastShield:fireShield1|sacrifice:whiteSacrifice1,77047,food:1770,4.2,rage3,35,6514574,1,experience:0,13867018,46,9,5,
springDemonDragon_43,43,food:817886,1,,8927892,17280,flamethrower:Blackblood_flamethrower,maleficBreath:maleficBreath131|heatedPiercingBreath:superHeatedBreath1|heatBlastShield:fireShield1|sacrifice:whiteSacrifice1,80947,food:1806,4.2,rage3,35,6872876,1,experience:0,15306491,46,9,5,
springDemonDragon_44,44,food:862870,1,,9379816,17280,flamethrower:Blackblood_flamethrower,maleficBreath:maleficBreath133|heatedPiercingBreath:superHeatedBreath1|heatBlastShield:fireShield1|sacrifice:whiteSacrifice1,85045,food:1842,4.2,rage3,36,7250884,1,experience:0,16895385,46,9,5,
springDemonDragon_45,45,food:910328,1,,9854633,17280,flamethrower:Blackblood_flamethrower,maleficBreath:maleficBreath135|heatedPiercingBreath:superHeatedBreath1|heatBlastShield:fireShield1|sacrifice:whiteSacrifice1,89350,food:1878,4.2,rage3,37,8050100,1,experience:0,18649207,46,9,5,
springDemonDragon_46,46,springDemonEmeraldStone:1,1,haveLegendaryEmerald,10100975,17280,flamethrower:T9C3WDdragon_flamethrower,maleficBreath:maleficBreath138|heatedPiercingBreath:superHeatedBreath1|heatBlastShield:fireShield1|sacrifice:whiteSacrifice1,91584,food:1932,4.2,rage2,38,8849316,1,experience:0,19593350,0,10,5,
springDemonDragon_47,47,food:987806,1,,11149484,17280,flamethrower:T9C3WDdragon_flamethrower,maleficBreath:maleficBreath142|heatedPiercingBreath:superHeatedBreath1|heatBlastShield:fireShield1|sacrifice:whiteSacrifice1,101091,food:2004,4.2,rage2,39,9648532,1,experience:0,23872287,0,10,5,
springDemonDragon_48,48,food:1026545,1,,12306870,17280,flamethrower:T9C3WDdragon_flamethrower,maleficBreath:maleficBreath146|heatedPiercingBreath:superHeatedBreath1|heatBlastShield:fireShield1|sacrifice:whiteSacrifice1,111586,food:2076,4.2,rage2,40,10447748,1,experience:0,29085711,0,10,5,
springDemonDragon_49,49,food:1065284,1,have2LegendaryEmerald,13584384,17280,flamethrower:T9C3WDdragon_flamethrower,maleficBreath:maleficBreath150|heatedPiercingBreath:superHeatedBreath1|heatBlastShield:fireShield1|sacrifice:whiteSacrifice1,123170,food:2148,4.2,rage2,40,11246968,1,experience:0,35437935,0,10,5,
springDemonDragon_50,50,food:1104023,1,,14628823,17280,flamethrower:T9C3WDdragon_flamethrower,maleficBreath:maleficBreath153|heatedPiercingBreath:superHeatedBreath1|heatBlastShield:fireShield1|sacrifice:whiteSacrifice1,132640,food:2202,4.2,rage2,40,0,1.2,experience:0,41096917,0,10,5,!@#kblfpooakhamlbcb
