identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,shotsPerAttack,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusPercentage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityEffectDuration,activeAbilityCost,activeAbilityRange,explosionSceneFile,showcaseIsTrackingTarget,inRangeCompoundParticleEffectIdentifier,bonusLabel1,bonusLabel2,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,h
String,Integer,Integer,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,Integer,String,String,Float,Float,Integer,Integer,String,String,String,String,String,String,String,String,Float,Float,Float,Integer,Integer,String,Integer,String,LocalizedString,String,Integer,String,String,Integer,String
StormTowerUpgrades_19,19,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:129598,388800,,42,85121,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,1643,821,0,0,,,,,experience:5334,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,9,,,5796,
StormTowerUpgrades_20,20,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:154799,432000,,46,99983,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,1930,965,0,0,,,,,experience:7000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,10,,,8010,
StormTowerUpgrades_21,21,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:187199,518400,,50,117442,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,2266,1133,0,0,,,,,experience:9143,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,11,,,11040,
StormTowerUpgrades_22,22,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:219599,604800,,56,137949,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,2662,1331,0,0,,,,,experience:12000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,13,,,15249,
StormTowerUpgrades_23,23,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:251999,691200,,61,162037,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,3127,1563,0,0,,,,,experience:16000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,14,,,21006,
StormTowerUpgrades_24,24,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:269232,864000,,64,190332,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,3672,1836,0,0,,,,,experience:17600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,16,,,29013,
StormTowerUpgrades_25,25,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:299904,864000,,67,223569,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,4313,2157,0,0,,,,,experience:19200,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,17,,,40020,
StormTowerUpgrades_26,26,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:340800,936000,,73,277082,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,5346,2673,0,0,,,,,experience:20800,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,19,,,61440,
StormTowerUpgrades_27,27,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:381696,1080000,,79,343405,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,6625,3312,0,0,,,,,experience:24000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,20,,,94384,
StormTowerUpgrades_28,28,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:422592,1152000,,85,401654,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,7748,3874,0,0,,,,,experience:25600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,20,,,129168,
StormTowerUpgrades_29,29,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:463488,1224000,,91,443347,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,8552,4276,0,0,,,,,experience:27200,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,20,,,157320,
StormTowerUpgrades_30,30,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:504384,1224000,,94,489370,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,9440,4720,0,0,,,,,experience:30400,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,20,,,191680,
StormTowerUpgrades_31,31,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:545280,1370990,,100,540170,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,10420,5210,0,0,,,,,experience:32000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,20,,,233604,
StormTowerUpgrades_32,32,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:586176,1468800,,106,596246,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,11501,5750,0,0,,,,,experience:33600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,21,,,284592,
StormTowerUpgrades_33,33,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:627072,1566720,,112,658141,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,12695,6347,0,0,,,,,experience:33600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,21,,,346748,
StormTowerUpgrades_34,34,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:667968,1664640,,118,726462,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,14012,7006,0,0,,,,,experience:33600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,22,,,422496,
StormTowerUpgrades_35,35,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:708864,1762560,,124,801875,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,15467,7733,0,0,,,,,experience:33600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,22,,,514700,
StormTowerUpgrades_36,36,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:749760,1762560,,130,885119,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,17072,8536,0,0,,,,,experience:33600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,23,,,627120,
StormTowerUpgrades_37,37,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:790656,1762560,,136,977004,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,18844,9422,0,0,,,,,experience:33600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,23,,,764100,
StormTowerUpgrades_38,38,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:831552,1762560,,142,1078427,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,20800,10400,0,0,,,,,experience:33600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,24,,,930944,
StormTowerUpgrades_39,39,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:872448,1762560,,145,1190380,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,22959,11480,0,0,,,,,experience:33600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,24,,,1134248,
StormTowerUpgrades_40,40,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:913344,1762560,,151,1313954,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,25342,12671,0,0,,,,,experience:33600,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,25,,,1381920,
StormTowerUpgrades_41,41,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:954240,2290604,,157,1450357,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,27973,13986,0,0,,,,,experience:35349,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,25,,,1683672,
StormTowerUpgrades_42,42,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:995136,2743903,,163,1600920,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,30876,15438,0,0,,,,,experience:42345,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,26,,,2051456,
StormTowerUpgrades_43,43,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1036032,3197201,,169,1767114,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,34081,17041,0,0,,,,,experience:49340,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,26,,,2499420,
StormTowerUpgrades_44,44,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1076928,3650500,,175,1950560,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,37619,18809,0,0,,,,,experience:56335,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,27,,,3045312,
StormTowerUpgrades_45,45,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1117824,4103799,,181,2153050,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,41524,20762,0,0,,,,,experience:63331,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,27,,,3710280,
StormTowerUpgrades_46,46,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1158720,4177339,,187,2376560,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,45834,22917,0,0,,,,,experience:70326,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,28,,,4520592,
StormTowerUpgrades_47,47,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1199616,4314507,,193,2623276,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,50592,25296,0,0,,,,,experience:77321,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,28,,,4847740,
StormTowerUpgrades_48,48,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1240512,4553079,,196,2895603,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,55844,27922,0,0,,,,,experience:84317,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,29,,,4978760,
StormTowerUpgrades_49,49,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1281408,4602106,,202,3196202,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,61641,30820,0,0,,,,,experience:91312,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,29,,,5109780,
StormTowerUpgrades_50,50,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1322304,4777719,,208,3528005,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,68040,34020,0,0,,,,,experience:98307,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,30,,,5240800,
StormTowerUpgrades_51,51,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1342752,5000000,,211,3894256,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,75103,37551,0,0,,,,,experience:101805,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,30,,,5494000,
StormTowerUpgrades_52,52,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1363200,5000000,,214,4298527,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,82899,41450,0,0,,,,,experience:105303,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,30,,,6128640,
StormTowerUpgrades_53,53,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1383648,5000000,,217,4744767,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,91505,45753,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,31,,,6787120,
StormTowerUpgrades_54,54,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1404096,5000000,,220,5237333,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,101004,50502,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,32,,,7469440,
StormTowerUpgrades_55,55,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1424544,5000000,,223,5781033,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,111490,55745,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,33,,,8175600,
StormTowerUpgrades_56,56,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1444992,5000000,,226,6381176,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,123064,61532,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,33,,,8905600,
StormTowerUpgrades_57,57,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1465440,5000000,,229,7043622,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,135839,67920,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,34,,,9659440,
StormTowerUpgrades_58,58,0,bld_storm_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1485888,5000000,,232,7774837,0.5,2,70,15,stormProjectile,hpReduction:hpReduction23,149940,74970,0,0,,,,,experience:106000,,,invincibleBuildings:invincibleBuildings|fireBeam:beamHPReduction3|showBattleText:stormShotText,1.5,1.5,2,1,90,bld_storm_level05_death.lvl,1,cmp_ptl_stormSpiral,Protective Shield,,35,,,10437120,
