identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,explosionSceneFile,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusPercentage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,activeAbilityProjectile,activeAbilityProjectileEffects,perNeighborPercentageActivatedAttackIncrease,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityCost,activeAbilityRange,inRangeCompoundParticleEffectIdentifier,bonusLabel1,bonusLabel2,augmentTotalToUpgrade,augmentInfoIdentifiers,augmentTimeInSeconds,augmentReward,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,friendlySceneFile,friendlyExplosionSceneFile,h
String,Integer,Integer,String,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,String,String,Float,Float,Integer,Integer,String,String,String,String,String,String,String,Integer,String,Float,Float,Integer,Integer,String,LocalizedString,String,Integer,String,Integer,String,Integer,String,String,Integer,String,String,String
LightningTowerUpgrades_11,11,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:12869,72000,,1,34165,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,11413,14267,0,0,,,,,experience:1298,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,4,,,925,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_12,12,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:17819,86400,,1,38072,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,12716,15895,0,0,,,,,experience:1667,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,4,,,1161,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_13,13,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:26927,129600,,1,42382,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,14154,17692,0,0,,,,,experience:2058,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,5,,,1450,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_14,14,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:38115,172800,,1,47181,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,15754,19693,0,0,,,,,experience:2118,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,5,,,1798,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_15,15,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:51677,216000,,1,52525,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,17536,21920,0,0,,,,,experience:2546,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,6,,,2211,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_16,16,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:57617,259200,,1,58473,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,19520,24400,0,0,,,,,experience:3000,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,6,,,2730,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_17,17,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:77039,302400,,1,65095,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,21730,27163,0,0,,,,,experience:3097,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,7,,,3404,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_18,18,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:86400,345600,,1,72467,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,24191,30239,0,0,,,,,experience:4000,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,8,,,4212,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_19,19,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:129598,388800,,1,85121,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,28413,35516,0,0,,,,,experience:5334,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,9,,,5796,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_20,20,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:154799,432000,,1,99983,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,33371,41713,0,0,,,,,experience:7000,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,10,,,8010,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_21,21,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:187199,518400,,1,117442,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,39195,48994,0,0,,,,,experience:9143,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,11,,,11040,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_22,22,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:219599,604800,,1,137949,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,46036,57545,0,0,,,,,experience:12000,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,13,,,15249,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_23,23,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:251999,691200,,1,162037,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,54071,67589,0,0,,,,,experience:16000,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,14,,,21006,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_24,24,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:269232,864000,,1,190332,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,63510,79388,0,0,,,,,experience:17600,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,16,,,29013,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_25,25,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:299904,864000,,1,223569,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,74598,93247,0,0,,,,,experience:19200,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,17,,,40020,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_26,26,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:340800,936000,,1,277082,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,92446,115557,0,0,,,,,experience:20800,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,19,,,61440,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_27,27,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:381696,1080000,,1,343405,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,114568,143210,0,0,,,,,experience:24000,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,20,,,94384,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_28,28,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:422592,1152000,,1,401654,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,133999,167498,0,0,,,,,experience:25600,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,20,,,129168,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_29,29,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:463488,1224000,,1,443347,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,147905,184881,0,0,,,,,experience:27200,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,20,,,157320,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_30,30,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:504384,1224000,,1,489370,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,163255,204069,0,0,,,,,experience:30400,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,20,,,191680,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_31,31,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:545280,1370990,,1,540170,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,180197,225247,0,0,,,,,experience:32000,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,20,,,233604,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_32,32,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:586176,1468800,,1,596246,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,198898,248623,0,0,,,,,experience:33600,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,21,,,284592,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_33,33,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:627072,1566720,,1,658141,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,219544,274430,0,0,,,,,experience:33600,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,21,,,346748,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_34,34,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:667968,1664640,,1,726462,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,242332,302915,0,0,,,,,experience:33600,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,22,,,422496,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_35,35,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:708864,1762560,,1,801875,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,267481,334351,0,0,,,,,experience:33600,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,22,,,514700,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_36,36,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:749760,1762560,,1,885119,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,295245,369056,0,0,,,,,experience:33600,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,23,,,627120,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_37,37,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:790656,1762560,,1,977004,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,325891,407364,0,0,,,,,experience:33600,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,23,,,764100,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
LightningTowerUpgrades_38,38,0,bld_attackShip_lightning.lvl,stru_tower_lobLocators.lvl,bld_attackShip_death.lvl,piercing:831552,1762560,,1,1078427,0.5,1.25,70,lightning_bolt,hpReduction:hpReduction26,359716,449645,0,0,,,,,experience:33600,lightning_bolt_special,dragonSpellDependent:dragonSpellDependentLightningSpecial,30,showBattleText:lightningShotText,1.5,1.25,1,90,cmp_ptl_lightningTowerIdle,Adjacent Tower Bonus,,0,attack:attackAugmentLightning_01|health:healthAugmentLightning_01|specialAttack:specialAttackAugmentLightning_01,0,experience:0,24,,,930944,bld_attackShipFriendly_lightning.lvl,bld_attackShipFriendly_death.lvl,
