identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
fallWarriorDragon_19,19,food:226274,1,,2571799,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,23906,food:906,4.2,rage3,21,1044683,1,experience:0,1302133,21,6,5,
fallWarriorDragon_20,20,food:238719,1,,2769492,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,25744,food:960,4.2,rage3,22,1117811,1,experience:0,1510046,21,6,5,
fallWarriorDragon_21,21,fallWarriorPlatinumStone:1,1,havePlatinumLegendary,2909652,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,27047,food:996,4.2,rage3,23,1229592,1,experience:0,1666801,29,7,5,
fallWarriorDragon_22,22,food:265700,1,,3133308,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,29127,food:1050,4.2,rage3,24,1352551,1,experience:0,1932930,29,7,5,
fallWarriorDragon_23,23,food:280313,1,,3374177,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,31366,food:1104,4.2,rage3,25,1487806,1,experience:0,2241539,29,7,5,
fallWarriorDragon_24,24,food:295731,1,,3633594,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,33778,food:1158,4.2,rage3,26,1636587,1,experience:0,2599554,29,7,5,
fallWarriorDragon_25,25,food:311996,1,,3912929,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,36376,food:1212,4.2,rage3,26,1800246,1,experience:0,3014560,29,7,5,
fallWarriorDragon_26,26,food:329156,1,have2LegendaryPlatinum,4213713,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,38201,food:1266,4.2,rage3,26,1980271,1,experience:0,3409332,29,7,5,
fallWarriorDragon_27,27,food:347259,1,,4405845,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,39943,food:1284,4.2,rage3,26,2178298,1,experience:0,3581918,29,7,5,
fallWarriorDragon_28,28,food:366358,1,,4539344,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,41152,food:1284,4.2,rage3,26,2396128,1,experience:0,3763165,29,7,5,
fallWarriorDragon_29,29,fallWarriorSapphireStone:1,1,haveLegendarySapphire,4651061,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,42167,food:1338,4.2,rage3,27,2635741,1,experience:0,4153807,36,8,5,
fallWarriorDragon_30,30,food:407766,1,,4886488,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,44302,food:1374,4.2,rage3,27,2899315,1,experience:0,4584981,36,8,5,
fallWarriorDragon_31,31,food:430193,1,,5133836,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,46544,food:1410,4.2,rage3,28,3189247,1,experience:0,5060889,36,8,5,
fallWarriorDragon_32,32,food:453854,1,,5393700,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,48901,food:1446,4.2,rage3,29,3508172,1,experience:0,5586233,36,8,5,
fallWarriorDragon_33,33,food:478816,1,have2LegendarySapphire,5666704,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,51376,food:1482,4.2,rage3,29,3858989,1,experience:0,6166247,36,8,5,
fallWarriorDragon_34,34,food:505151,1,,5953529,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,53977,food:1518,4.2,rage3,30,4244888,1,experience:0,6806243,36,8,5,
fallWarriorDragon_35,35,food:532934,1,,6254900,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,56710,food:1554,4.2,rage3,31,4478357,1,experience:0,7512741,36,8,5,
fallWarriorDragon_36,36,fallWarriorGarnetStone:1,1,haveLegendaryGarnet,6735791,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,61070,food:1572,4.2,rage3,31,4724667,1,experience:0,8712353,46,9,5,
fallWarriorDragon_37,37,food:593169,1,,6904160,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,62597,food:1590,4.2,rage3,31,4984524,1,experience:0,9153469,46,9,5,
fallWarriorDragon_38,38,food:625793,1,,7253636,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,65765,food:1626,4.2,rage3,32,5258673,1,experience:0,10103613,46,9,5,
fallWarriorDragon_39,39,food:660212,1,,7620808,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,69094,food:1662,4.2,rage3,33,5547900,1,experience:0,11152500,46,9,5,
fallWarriorDragon_40,40,food:696523,1,,8006567,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,72593,food:1698,4.2,rage3,33,5853035,1,experience:0,12310051,46,9,5,
fallWarriorDragon_41,41,food:734832,1,have2LegendaryGarnet,8411846,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,76267,food:1734,4.2,rage3,34,6174952,1,experience:0,13588043,46,9,5,
fallWarriorDragon_42,42,food:775248,1,,8837659,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,80129,food:1770,4.2,rage3,35,6514574,1,experience:0,14998567,46,9,5,
fallWarriorDragon_43,43,food:817886,1,,9285008,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,84185,food:1806,4.2,rage3,35,6872876,1,experience:0,16555501,46,9,5,
fallWarriorDragon_44,44,food:862870,1,,9755009,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,88447,food:1842,4.2,rage3,36,7250884,1,experience:0,18274048,46,9,5,
fallWarriorDragon_45,45,food:910328,1,,10248818,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,92924,food:1878,4.2,rage3,37,8050100,1,experience:0,20170982,46,9,5,
fallWarriorDragon_46,46,fallWarriorEmeraldStone:1,1,haveLegendaryEmerald,10505014,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,95247,food:1932,4.2,rage3,38,8849316,1,experience:0,21192167,51,10,5,
fallWarriorDragon_47,47,food:987806,1,,11595463,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,105135,food:2004,4.2,rage3,39,9648532,1,experience:0,25820266,51,10,5,
fallWarriorDragon_48,48,food:1026545,1,,12861611,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,116616,food:2076,4.2,rage3,40,10447748,1,experience:0,31459105,51,10,5,
fallWarriorDragon_49,49,food:1065284,1,have2LegendaryEmerald,14127759,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,128097,food:2148,4.2,rage3,40,11246968,1,experience:0,38329670,51,10,5,
fallWarriorDragon_50,50,food:1104023,1,,15137573,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,137253,food:2202,4.2,rage3,40,12336803,1,experience:0,44450425,51,10,5,
fallWarriorDragon_51,51,fallWarriorObsidianStone:1,1,haveLegendaryObsidian,16147387,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,146410,food:2274,4.2,rage3,46,13426638,1,experience:0,50072261,0,11,5,
fallWarriorDragon_52,52,food:1161783,1,,17388928,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,157667,food:2328,4.2,rage3,48,14516473,1,experience:0,58068192,0,11,5,
fallWarriorDragon_53,53,food:1190663,1,,18725935,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,169790,food:2382,4.2,rage3,49,15606308,1,experience:0,67341184,0,11,5,
fallWarriorDragon_54,54,food:1219543,1,have2LegendaryObsidian,20165736,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,182845,food:2436,4.2,rage3,52,16696141,1,experience:0,78094999,0,11,5,
fallWarriorDragon_55,55,food:1248422,1,,21716231,17280,flamethrower:fallWarriorDragon_flamethrower,seethingSpark:seethingSpark1|chargedShield:undeadBlast1|freezeSpell:earthquake1|archerResist01:archerResist01,196904,food:2490,4.2,rage3,55,0,1.2,experience:0,88104753,0,11,5,!@#adklihibannjpjan
