identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,Integer,Integer,Integer,String
E18Q3MythicHunterDragon_28,28,food:1234065,1,have2LegendaryEmerald,10794856,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,598137,food:2548,4.2,rage1,44,13427661,1,experience:0,40681366,30,10,6,
E18Q3MythicHunterDragon_29,29,food:1254575,1,,11624824,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,644128,food:2611,4.2,rage1,45,14460114,1,experience:0,47177614,30,10,6,
E18Q3MythicHunterDragon_30,30,E18Q3MythicHunterDragonObsidianStone:1,1,haveLegendaryObsidian,12213296,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,676737,food:2653,4.2,rage1,46,15192151,1,experience:0,52075152,39,11,6,
E18Q3MythicHunterDragon_31,31,food:1305852,1,,12831575,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,710996,food:2695,4.2,rage1,47,15961243,1,experience:0,57481153,39,11,6,
E18Q3MythicHunterDragon_32,32,food:1326363,1,,13481150,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,746990,food:2737,4.2,rage1,48,16769279,1,experience:0,63448123,39,11,6,
E18Q3MythicHunterDragon_33,33,food:1346874,1,,14163617,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,784806,food:2779,4.2,rage1,49,17618220,1,experience:0,70034832,39,11,6,
E18Q3MythicHunterDragon_34,34,food:1367385,1,have2LegendaryObsidian,15252630,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,845150,food:2842,4.2,rage1,52,18972887,1,experience:0,81218799,39,11,6,
E18Q3MythicHunterDragon_35,35,food:1398151,1,,16835990,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,932887,food:2926,4.2,rage1,56,20942504,1,experience:0,98446448,39,11,6,
E18Q3MythicHunterDragon_36,36,food:1439172,1,haveMythicObsidian,18130480,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,1004617,food:2989,4.2,rage1,59,22552777,1,experience:0,112034547,39,11,6,
E18Q3MythicHunterDragon_37,37,food:1469938,1,,19524517,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,1081862,food:3052,4.2,rage1,61,24286867,1,experience:0,123927305,39,11,6,
E18Q3MythicHunterDragon_38,38,food:1500704,1,,21025740,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,1165046,food:3115,4.2,rage1,62,26154291,1,experience:0,135066359,39,11,6,
E18Q3MythicHunterDragon_39,39,E18Q3MythicHunterDragonHarbingerStone:1,1,haveLegendaryHarbinger,22090161,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,1224026,food:3157,4.2,rage1,63,27478348,1,experience:0,142660489,50,12,6,
E18Q3MythicHunterDragon_40,40,food:1551981,1,,23208452,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,1285993,food:3199,4.2,rage1,64,28869434,1,experience:0,150389094,50,12,6,
E18Q3MythicHunterDragon_41,41,food:1572492,1,,24992944,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,1384873,food:3262,4.2,rage1,66,31089215,1,experience:0,162234143,50,12,6,
E18Q3MythicHunterDragon_42,42,food:1603258,1,,26914651,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,1491356,food:3325,4.2,rage1,67,33479671,1,experience:0,174381762,50,12,6,
E18Q3MythicHunterDragon_43,43,food:1634024,1,have2LegendaryHarbinger,28984092,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,1606027,food:3388,4.2,rage1,69,36053935,1,experience:0,186831950,50,12,6,
E18Q3MythicHunterDragon_44,44,food:1664791,1,,31212655,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,1729515,food:3451,4.2,rage1,70,38826135,1,experience:0,199584707,50,12,6,
E18Q3MythicHunterDragon_45,45,food:1695557,1,,32792778,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,1817071,food:3493,4.2,rage1,71,40791702,1,experience:0,208254640,50,12,6,
E18Q3MythicHunterDragon_46,46,food:1716067,1,haveMythicHarbinger,34452887,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,1909060,food:3535,4.2,rage1,72,42856770,1,experience:0,217059048,50,12,6,
E18Q3MythicHunterDragon_47,47,food:1736578,1,,38029503,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,2107244,food:3619,4.2,rage1,74,47305849,1,experience:0,235071290,50,12,6,
E18Q3MythicHunterDragon_48,48,food:1777600,1,,40953582,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,2269271,food:3682,4.2,rage1,77,50943209,1,experience:0,248933469,50,12,6,
E18Q3MythicHunterDragon_49,49,food:1808366,1,,44102476,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,2443756,food:3745,4.2,rage1,80,54860256,1,experience:0,263098217,50,12,6,
E18Q3MythicHunterDragon_50,50,E18Q3MythicHunterDragonVanguardStone:1,1,haveLegendaryVanguard,47493494,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,2631657,food:3808,4.2,rage1,81,59078484,1,experience:0,277565535,0,13,6,
E18Q3MythicHunterDragon_51,51,food:1869898,1,,49897827,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,2764885,food:3850,4.2,rage1,82,62069323,1,experience:0,287378508,0,13,6,
E18Q3MythicHunterDragon_52,52,food:1890409,1,,52423886,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,2904857,food:3892,4.2,rage1,83,65211579,1,experience:0,297325956,0,13,6,
E18Q3MythicHunterDragon_53,53,food:1910920,1,,53734475,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,2977478,food:3913,4.2,rage1,84,66841864,1,experience:0,302350108,0,13,6,
E18Q3MythicHunterDragon_54,54,food:1921175,1,have2LegendaryVanguard,56454774,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,3128212,food:3955,4.2,rage1,85,70225721,1,experience:0,312499270,0,13,6,
E18Q3MythicHunterDragon_55,55,food:1941686,1,,57866133,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,3206417,food:3976,4.2,rage1,85,71981359,1,experience:0,317624278,0,13,6,
E18Q3MythicHunterDragon_56,56,food:1951941,1,haveMythicVanguard,59312773,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,3286578,food:3997,4.2,rage1,86,73780891,1,experience:0,322782906,0,13,6,
E18Q3MythicHunterDragon_57,57,food:1962197,1,,62315460,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,3452960,food:4039,4.2,rage1,87,77516043,1,experience:0,333201018,0,13,6,
E18Q3MythicHunterDragon_58,58,food:1982707,1,,65470164,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,3627766,food:4081,4.2,rage1,88,81440284,1,experience:0,343753605,0,13,6,
E18Q3MythicHunterDragon_59,59,food:2003218,1,,68784563,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,3811421,food:4123,4.2,rage1,89,85563191,1,experience:0,354440667,0,13,6,
E18Q3MythicHunterDragon_60,60,food:2023729,1,,72266762,18000,fireball:E18Q3MythicHunterDragon_fireball,freezeSpell:cripplingChill1|cloak:spectralForm1|energySyphon:soulDevour1|frostbite:deathsDoor1,4004374,food:4165,4.2,rage1,90,0,1.2,experience:0,365262205,0,13,6,!@#eckagaolnjnelpcb
