identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,auraRange,auraAffectsSelf,auraIdentifier,enemyAuraEffects,friendlyAuraEffects,finalDestructionDamage,destructionProbabilities,component,upgradeReward,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityEffects,activeAbilityDelay,activeAbilityCost,activeAbilityRange,activeAbilityBusyDuration,explosionSceneFile,bonusLabel1,bonusLabel2,specialAttackPower,augmentTotalToUpgrade,augmentInfoIdentifiers,augmentTimeInSeconds,augmentReward,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,friendlySceneFile,friendlyExplosionSceneFile,h
String,Integer,Integer,String,String,String,Integer,String,Integer,Float,Integer,Integer,String,String,String,Integer,String,String,String,String,String,String,Float,Integer,Integer,Float,String,LocalizedString,String,Float,Integer,String,Integer,String,Integer,String,String,Integer,String,String,String
MageTowerUpgrades_11,11,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:12869,72000,,1,34165,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:1298,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,5823,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,4,,,925,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_12,12,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:17819,86400,,1,38072,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:1667,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,6488,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,4,,,1161,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_13,13,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:26927,129600,,1,42382,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:2058,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,7221,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,5,,,1450,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_14,14,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:38115,172800,,1,47181,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:2118,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,8038,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,5,,,1798,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_15,15,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:51677,216000,,1,52525,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:2546,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,8947,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,6,,,2211,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_16,16,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:57617,259200,,1,58473,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:3000,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,9959,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,6,,,2730,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_17,17,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:77039,302400,,1,65095,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:3097,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,11087,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,7,,,3404,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_18,18,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:86400,345600,,1,72467,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:4000,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,12342,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,8,,,4212,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_19,19,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:129598,388800,,1,85121,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:5334,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,14496,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,9,,,5796,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_20,20,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:154799,432000,,1,99983,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:7000,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,17026,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,10,,,8010,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_21,21,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:187199,518400,,1,117442,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:9143,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,19998,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,11,,,11040,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_22,22,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:219599,604800,,1,137949,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:12000,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,23488,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,13,,,15249,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_23,23,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:251999,691200,,1,162037,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:16000,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,27587,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,14,,,21006,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_24,24,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:269232,864000,,1,190332,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:17600,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,32403,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,16,,,29013,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_25,25,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:299904,864000,,1,223569,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:19200,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,38060,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,17,,,40020,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_26,26,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:340800,936000,,1,277082,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:20800,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,47166,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,19,,,61440,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_27,27,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:381696,1080000,,1,343405,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:24000,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,58453,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,20,,,94384,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_28,28,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:422592,1152000,,1,401654,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:25600,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,68367,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,20,,,129168,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_29,29,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:463488,1224000,,1,443347,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:27200,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,75461,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,20,,,157320,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_30,30,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:504384,1224000,,1,489370,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:30400,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,83293,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,20,,,191680,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_31,31,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:545280,1370990,,1,540170,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:32000,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,91937,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,20,,,233604,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_32,32,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:586176,1468800,,1,596246,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:33600,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,101479,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,21,,,284592,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_33,33,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:627072,1566720,,1,658141,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:33600,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,112012,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,21,,,346748,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_34,34,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:667968,1664640,,1,726462,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:33600,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,123639,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,22,,,422496,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_35,35,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:708864,1762560,,1,801875,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:33600,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,136470,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,22,,,514700,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_36,36,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:749760,1762560,,1,885119,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:33600,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,150635,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,23,,,627120,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_37,37,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:790656,1762560,,1,977004,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:33600,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,166271,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,23,,,764100,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_38,38,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:831552,1762560,,1,1078427,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:33600,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,183529,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,24,,,930944,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
MageTowerUpgrades_39,39,0,bld_attackShip_magetowerRed.lvl,stru_tower_lobLocators.lvl,piercing:872448,1762560,,1,1190380,25,1,red_mage_aura,,spellProtection:spellProtection1,0,,,experience:33600,red_mage_special,dragonSpellDependent:dragonSpellDependentMageSpecial1|disableRageGeneration:disableRageGeneration1|hpReduction:hpReduction1|killTarget:killSummon,,1.5,1,75,1.5,bld_attackShip_death.lvl,Steal Enemy Dragon Rage,,202580,0,health:healthAugmentMageTowerRed_01|specialAttack:specialAttackAugmentMageTowerRed_01,0,experience:0,24,,,1134248,bld_attackShipFriendly_magetowerRed.lvl,bld_attackShipFriendly_death.lvl,
