identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
T11C3WEdragon_16,16,food:590833,1,,15369358,17280,flamethrower:T11C3WEdragon_flamethrower,isolation:isolation1|seethingSpark:seethingSpark1|archerResist01:archerResist01|iceTurretResist01:iceTurretResist01,139355,food:2238,4.2,rage2,45,6700333,1,experience:0,45363091,
T11C3WEdragon_17,17,food:595584,1,,15753568,17280,flamethrower:T11C3WEdragon_flamethrower,isolation:isolation1|seethingSpark:seethingSpark1|archerResist01:archerResist01|iceTurretResist01:iceTurretResist01,142839,food:2256,4.2,rage2,46,6867840,1,experience:0,47659622,
T11C3WEdragon_18,18,food:600336,1,,16147387,17280,flamethrower:T11C3WEdragon_flamethrower,isolation:isolation1|seethingSpark:seethingSpark1|archerResist01:archerResist01|iceTurretResist01:iceTurretResist01,146410,food:2274,4.2,rage2,46,9349918,1,experience:0,50072261,
T11C3WEdragon_19,19,food:803679,1,,16551058,17280,flamethrower:T11C3WEdragon_flamethrower,isolation:isolation1|seethingSpark:seethingSpark1|archerResist01:archerResist01|iceTurretResist01:iceTurretResist01,150070,food:2292,4.2,rage2,47,9583663,1,experience:0,52607048,
T11C3WEdragon_20,20,food:809991,1,,16964822,17280,flamethrower:T11C3WEdragon_flamethrower,isolation:isolation1|seethingSpark:seethingSpark1|archerResist01:archerResist01|iceTurretResist01:iceTurretResist01,153822,food:2310,4.2,rage2,47,9823251,1,experience:0,55270340,
T11C3WEdragon_21,21,food:816302,1,,17388928,17280,flamethrower:T11C3WEdragon_flamethrower,isolation:isolation1|seethingSpark:seethingSpark1|archerResist01:archerResist01|iceTurretResist01:iceTurretResist01,157667,food:2328,4.2,rage2,48,10068831,1,experience:0,58068192,
T11C3WEdragon_22,22,food:822614,1,,17823636,17280,flamethrower:T11C3WEdragon_flamethrower,isolation:isolation1|seethingSpark:seethingSpark1|archerResist01:archerResist01|iceTurretResist01:iceTurretResist01,161609,food:2346,4.2,rage2,48,12622926,1,experience:0,61007811,
T11C3WEdragon_23,23,food:1013847,1,,18269212,17280,flamethrower:T11C3WEdragon_flamethrower,isolation:isolation1|seethingSpark:seethingSpark1|archerResist01:archerResist01|iceTurretResist01:iceTurretResist01,165649,food:2364,4.2,rage2,49,12938499,1,experience:0,64096321,
T11C3WEdragon_24,24,food:1021567,1,,18725935,17280,flamethrower:T11C3WEdragon_flamethrower,isolation:isolation1|seethingSpark:seethingSpark1|archerResist01:archerResist01|iceTurretResist01:iceTurretResist01,169790,food:2382,4.2,rage2,49,13261960,1,experience:0,67341184,
T11C3WEdragon_25,25,food:1029287,1,,19194070,17280,flamethrower:T11C3WEdragon_flamethrower,isolation:isolation1|seethingSpark:seethingSpark1|archerResist01:archerResist01|iceTurretResist01:iceTurretResist01,174035,food:2400,4.2,rage2,50,13593506,1,experience:0,70750207,
T11C3WEdragon_26,26,food:1037006,1,,19673904,17280,flamethrower:T11C3WEdragon_flamethrower,isolation:isolation1|seethingSpark:seethingSpark1|archerResist01:archerResist01|iceTurretResist01:iceTurretResist01,178386,food:2418,4.2,rage2,51,16288921,1,experience:0,74331972,
T11C3WEdragon_27,27,food:1221348,1,,20165736,17280,flamethrower:T11C3WEdragon_flamethrower,isolation:isolation1|seethingSpark:seethingSpark1|archerResist01:archerResist01|iceTurretResist01:iceTurretResist01,182845,food:2436,4.2,rage2,52,16696141,1,experience:0,78094999,
T11C3WEdragon_28,28,food:1230373,1,,20669860,17280,flamethrower:T11C3WEdragon_flamethrower,isolation:isolation1|seethingSpark:seethingSpark1|archerResist01:archerResist01|iceTurretResist01:iceTurretResist01,187416,food:2454,4.2,rage2,53,17113541,1,experience:0,82048386,
T11C3WEdragon_29,29,food:1239397,1,,21186585,17280,flamethrower:T11C3WEdragon_flamethrower,isolation:isolation1|seethingSpark:seethingSpark1|archerResist01:archerResist01|iceTurretResist01:iceTurretResist01,192102,food:2472,4.2,rage2,54,17541374,1,experience:0,86202043,
T11C3WEdragon_30,30,food:1248422,1,,21716231,17280,flamethrower:T11C3WEdragon_flamethrower,isolation:isolation1|seethingSpark:seethingSpark1|archerResist01:archerResist01|iceTurretResist01:iceTurretResist01,196904,food:2490,4.2,rage2,55,0,1.2,experience:0,88104753,!@#beghcopdocjohnfk
