identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusPercentage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityCost,activeAbilityRange,explosionSceneFile,projectileHitNodeName,bonusLabel1,bonusLabel2,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,h
String,Integer,Integer,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,String,String,Float,Float,Integer,Integer,String,String,String,String,String,String,String,String,Float,Float,Integer,Integer,String,String,LocalizedString,String,Integer,String,String,Integer,String
BallistaTowerBossUpgrades_11,11,0,bld_ballista_level05.lvl,stru_tower_lobLocators.lvl,piercing:12869,72000,,1,48918,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison11,20450,20450,0,0,,,,,experience:1298,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison11,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,4,,,925,
BallistaTowerBossUpgrades_12,12,0,bld_ballista_level05-2.lvl,stru_tower_lobLocators.lvl,piercing:17819,86400,,1,54772,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison12,22895,22895,0,0,,,,,experience:1667,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison12,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,4,,,1161,
BallistaTowerBossUpgrades_13,13,0,bld_ballista_level05-3.lvl,stru_tower_lobLocators.lvl,piercing:26927,129600,,1,61261,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison13,25610,25610,0,0,,,,,experience:2058,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison13,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,5,,,1450,
BallistaTowerBossUpgrades_14,14,0,bld_ballista_level05-4.lvl,stru_tower_lobLocators.lvl,piercing:38115,172800,,1,68520,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison14,28643,28643,0,0,,,,,experience:2118,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison14,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,5,,,1798,
BallistaTowerBossUpgrades_15,15,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:51677,216000,,1,76639,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison15,32030,32030,0,0,,,,,experience:2546,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison15,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,6,,,2211,
BallistaTowerBossUpgrades_16,16,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:57617,259200,,1,85716,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison16,35823,35823,0,0,,,,,experience:3000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison16,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,6,,,2730,
BallistaTowerBossUpgrades_17,17,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:77039,302400,,1,95867,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison17,40058,40058,0,0,,,,,experience:3097,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison17,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,7,,,3404,
BallistaTowerBossUpgrades_18,18,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:86400,345600,,1,107218,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison18,44805,44805,0,0,,,,,experience:4000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison18,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,8,,,4212,
BallistaTowerBossUpgrades_19,19,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:129598,388800,,1,126521,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison19,52859,52859,0,0,,,,,experience:5334,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison19,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,9,,,5796,
BallistaTowerBossUpgrades_20,20,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:154799,432000,,1,149293,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison20,62371,62371,0,0,,,,,experience:7000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison20,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,10,,,8010,
BallistaTowerBossUpgrades_21,21,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:187199,518400,,1,176163,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison21,73584,73584,0,0,,,,,experience:9143,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison21,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,11,,,11040,
BallistaTowerBossUpgrades_22,22,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:219599,604800,,1,207864,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison22,86825,86825,0,0,,,,,experience:12000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison22,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,13,,,15249,
BallistaTowerBossUpgrades_23,23,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:251999,691200,,1,245265,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison23,102443,102443,0,0,,,,,experience:16000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison23,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,14,,,21006,
BallistaTowerBossUpgrades_24,24,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:269232,864000,,1,289391,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison24,120874,120874,0,0,,,,,experience:17600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison24,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,16,,,29013,
BallistaTowerBossUpgrades_25,25,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:299904,864000,,1,341451,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison25,142611,142611,0,0,,,,,experience:19200,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison25,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,17,,,40020,
BallistaTowerBossUpgrades_26,26,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:340800,936000,,1,425069,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison26,177513,177513,0,0,,,,,experience:20800,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison26,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,19,,,61440,
BallistaTowerBossUpgrades_27,27,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:381696,1080000,,1,529156,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison27,220970,220970,0,0,,,,,experience:24000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison27,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,20,,,94384,
BallistaTowerBossUpgrades_28,28,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:422592,1152000,,1,621651,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison28,259589,259589,0,0,,,,,experience:25600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison28,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,20,,,129168,
BallistaTowerBossUpgrades_29,29,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:463488,1224000,,1,689203,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison29,287794,287794,0,0,,,,,experience:27200,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison29,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,20,,,157320,
BallistaTowerBossUpgrades_30,30,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:504384,1224000,,1,764085,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison30,319051,319051,0,0,,,,,experience:30400,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison30,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,20,,,191680,
BallistaTowerBossUpgrades_31,31,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:545280,1370990,,1,847085,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison31,353715,353715,0,0,,,,,experience:32000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison31,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,20,,,233604,
BallistaTowerBossUpgrades_32,32,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:586176,1468800,,1,939088,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison32,392112,392112,0,0,,,,,experience:33600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison32,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,21,,,284592,
BallistaTowerBossUpgrades_33,33,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:627072,1566720,,1,1041060,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison33,434692,434692,0,0,,,,,experience:33600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison33,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,21,,,346748,
BallistaTowerBossUpgrades_34,34,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:667968,1664640,,1,1154084,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison34,481878,481878,0,0,,,,,experience:33600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison34,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,22,,,422496,
BallistaTowerBossUpgrades_35,35,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:708864,1762560,,1,1279355,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison35,534167,534167,0,0,,,,,experience:33600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison35,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,22,,,514700,
BallistaTowerBossUpgrades_36,36,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:749760,1762560,,1,1418202,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison36,592131,592131,0,0,,,,,experience:33600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison36,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,23,,,627120,
BallistaTowerBossUpgrades_37,37,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:790656,1762560,,1,1572089,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison37,656372,656372,0,0,,,,,experience:33600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison37,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,23,,,764100,
BallistaTowerBossUpgrades_38,38,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:831552,1762560,,1,1742640,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison38,727581,727581,0,0,,,,,experience:33600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison38,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,24,,,930944,
BallistaTowerBossUpgrades_39,39,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:872448,1762560,,1,1931662,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison39,806482,806482,0,0,,,,,experience:33600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison39,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,24,,,1134248,
BallistaTowerBossUpgrades_40,40,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:913344,1762560,,1,2141148,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison40,893947,893947,0,0,,,,,experience:33600,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison40,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,25,,,1381920,
BallistaTowerBossUpgrades_41,41,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:954240,2290604,,1,2373312,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison41,990859,990859,0,0,,,,,experience:35349,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison41,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,25,,,1683672,
BallistaTowerBossUpgrades_42,42,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:995136,2743903,,1,2630603,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison42,1098259,1098259,0,0,,,,,experience:42345,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison42,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,26,,,2051456,
BallistaTowerBossUpgrades_43,43,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1036032,3197201,,1,2915739,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison43,1217304,1217304,0,0,,,,,experience:49340,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison43,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,26,,,2499420,
BallistaTowerBossUpgrades_44,44,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1076928,3650500,,1,3231724,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison44,1349206,1349206,0,0,,,,,experience:56335,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison44,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,27,,,3045312,
BallistaTowerBossUpgrades_45,45,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1117824,4103799,,1,3581893,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison45,1495391,1495391,0,0,,,,,experience:63331,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison45,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,27,,,3710280,
BallistaTowerBossUpgrades_46,46,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1158720,4177339,,1,3969937,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison46,1657393,1657393,0,0,,,,,experience:70326,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison46,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,28,,,4520592,
BallistaTowerBossUpgrades_47,47,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1199616,4314507,,1,4399951,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison47,1836895,1836895,0,0,,,,,experience:77321,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison47,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,28,,,4847740,
BallistaTowerBossUpgrades_48,48,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1240512,4553079,,1,4876460,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison48,2035818,2035818,0,0,,,,,experience:84317,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison48,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,29,,,4978760,
BallistaTowerBossUpgrades_49,49,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1281408,4602106,,1,5404489,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison49,2256258,2256258,0,0,,,,,experience:91312,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison49,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,29,,,5109780,
BallistaTowerBossUpgrades_50,50,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1322304,4777719,,1,5989592,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison50,2500520,2500520,0,0,,,,,experience:98307,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison50,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,30,,,5240800,
BallistaTowerBossUpgrades_51,51,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1342752,5000000,,1,6637938,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison51,2771181,2771181,0,0,,,,,experience:101805,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison51,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,30,,,5494000,
BallistaTowerBossUpgrades_52,52,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1363200,5000000,,1,7356345,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison52,3071089,3071089,0,0,,,,,experience:105303,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison52,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,30,,,6128640,
BallistaTowerBossUpgrades_53,53,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1383648,5000000,,1,8356184,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison53,3488485,3488485,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison53,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,31,,,6955465,
BallistaTowerBossUpgrades_54,54,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1404096,5000000,,1,9491768,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison54,3962548,3962548,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison54,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,32,,,7819540,
BallistaTowerBossUpgrades_55,55,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1424544,5000000,,1,10781504,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison55,4500970,4500970,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison55,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,33,,,8720865,
BallistaTowerBossUpgrades_56,56,0,bld_ballista_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1455216,5000000,,1,11094549,0.5,1.2,70,prj_ballista_level05,hpReduction:hpReduction24|poison:poison56,4631669,4631669,0,0,,,,,experience:106000,ballista_special_level05,hpReduction:hpReduction24|poison:supershot_poison56,showBattleText:ballistaShotText,1.5,1.2,1,90,bld_ballista_level05_death.lvl,Bone_Bow,Poison Arrow,,34,,,8905600,
