identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusPercentage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityCost,activeAbilityRange,explosionSceneFile,projectileHitNodeName,bonusLabel1,bonusLabel2,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,h
String,Integer,Integer,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,String,String,Float,Float,Integer,Integer,String,String,String,String,String,String,String,String,Float,Float,Integer,Integer,String,String,LocalizedString,String,Integer,String,String,Integer,String
TrebuchetBossNDEUpgrades_22,22,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:219599,604800,,1,275898,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,46976,35232,0,0,0,,,,experience:12000,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,13,,,15249,
TrebuchetBossNDEUpgrades_23,23,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:251999,691200,,1,324074,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,55175,41381,0,0,0,,,,experience:16000,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,14,,,21006,
TrebuchetBossNDEUpgrades_24,24,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:269232,864000,,1,380664,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,64806,48605,0,0,0,,,,experience:17600,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,16,,,29013,
TrebuchetBossNDEUpgrades_25,25,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:299904,864000,,1,447138,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,76120,57090,0,0,0,,,,experience:19200,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,17,,,40020,
TrebuchetBossNDEUpgrades_26,26,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:340800,936000,,1,554164,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,94332,70749,0,0,0,,,,experience:20800,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,19,,,61440,
TrebuchetBossNDEUpgrades_27,27,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:381696,1080000,,1,686810,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,116906,87680,0,0,0,,,,experience:24000,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,20,,,94384,
TrebuchetBossNDEUpgrades_28,28,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:422592,1152000,,1,803308,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,136733,102550,0,0,0,,,,experience:25600,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,20,,,129168,
TrebuchetBossNDEUpgrades_29,29,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:463488,1224000,,1,886694,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,150923,113192,0,0,0,,,,experience:27200,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,20,,,157320,
TrebuchetBossNDEUpgrades_30,30,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:504384,1224000,,1,978740,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,166587,124940,0,0,0,,,,experience:30400,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,20,,,191680,
TrebuchetBossNDEUpgrades_31,31,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:545280,1370990,,1,1080340,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,183875,137906,0,0,0,,,,experience:32000,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,20,,,233604,
TrebuchetBossNDEUpgrades_32,32,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:586176,1468800,,1,1192492,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,202958,152218,0,0,0,,,,experience:33600,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,21,,,284592,
TrebuchetBossNDEUpgrades_33,33,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:627072,1566720,,1,1316282,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,224025,168018,0,0,0,,,,experience:33600,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,21,,,346748,
TrebuchetBossNDEUpgrades_34,34,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:667968,1664640,,1,1452924,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,247277,185458,0,0,0,,,,experience:33600,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,22,,,422496,
TrebuchetBossNDEUpgrades_35,35,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:708864,1762560,,1,1603750,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,272940,204705,0,0,0,,,,experience:33600,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,22,,,514700,
TrebuchetBossNDEUpgrades_36,36,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:749760,1762560,,1,1770238,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,301270,225953,0,0,0,,,,experience:33600,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,23,,,627120,
TrebuchetBossNDEUpgrades_37,37,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:790656,1762560,,1,1954008,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,332542,249407,0,0,0,,,,experience:33600,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,23,,,764100,
TrebuchetBossNDEUpgrades_38,38,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:831552,1762560,,1,2156854,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,367057,275293,0,0,0,,,,experience:33600,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,24,,,930944,
TrebuchetBossNDEUpgrades_39,39,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:872448,1762560,,1,2380760,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,405159,303869,0,0,0,,,,experience:33600,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,24,,,1134248,
TrebuchetBossNDEUpgrades_40,40,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:913344,1762560,,1,2627908,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,447214,335410,0,0,0,,,,experience:33600,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,25,,,1381920,
TrebuchetBossNDEUpgrades_41,41,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:954240,2290604,,1,2900714,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,493635,370226,0,0,0,,,,experience:35349,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,25,,,1683672,
TrebuchetBossNDEUpgrades_42,42,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:995136,2743903,,1,3201840,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,544874,408655,0,0,0,,,,experience:42345,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,26,,,2051456,
TrebuchetBossNDEUpgrades_43,43,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1036032,3197201,,1,3534228,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,601431,451074,0,0,0,,,,experience:49340,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,26,,,2499420,
TrebuchetBossNDEUpgrades_44,44,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1076928,3650500,,1,3901120,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,663863,497897,0,0,0,,,,experience:56335,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,27,,,3045312,
TrebuchetBossNDEUpgrades_45,45,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1117824,4103799,,1,4306100,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,732773,549580,0,0,0,,,,experience:63331,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,27,,,3710280,
TrebuchetBossNDEUpgrades_46,46,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1158720,4177339,,1,4753120,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,808840,606630,0,0,0,,,,experience:70326,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,28,,,4520592,
TrebuchetBossNDEUpgrades_47,47,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1199616,4314507,,1,5246552,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,892801,669601,0,0,0,,,,experience:77321,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,28,,,4847740,
TrebuchetBossNDEUpgrades_48,48,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1240512,4553079,,1,5791206,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,985479,739109,0,0,0,,,,experience:84317,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,29,,,4978760,
TrebuchetBossNDEUpgrades_49,49,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1281408,4602106,,1,6392404,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,1087779,815835,0,0,0,,,,experience:91312,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,29,,,5109780,
TrebuchetBossNDEUpgrades_50,50,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1322304,4777719,,1,7056010,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,1200701,900526,0,0,0,,,,experience:98307,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,30,,,5240800,
TrebuchetBossNDEUpgrades_51,51,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1342752,5000000,,1,7788512,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,1325346,994009,0,0,0,,,,experience:101805,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,30,,,5494000,
TrebuchetBossNDEUpgrades_52,52,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1363200,5000000,,1,8597054,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,1462928,1097196,0,0,0,,,,experience:105303,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,30,,,6128640,
TrebuchetBossNDEUpgrades_53,53,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1383648,5000000,,1,9489534,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,1614794,1211096,0,0,0,,,,experience:106000,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,31,,,6787120,
TrebuchetBossNDEUpgrades_54,54,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1404096,5000000,,1,10474666,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,1782427,1336820,0,0,0,,,,experience:106000,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,32,,,7469440,
TrebuchetBossNDEUpgrades_55,55,0,bld_trebuchet_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1424544,5000000,,1,11562066,1.5,1.75,70,trebuchet_ball3,hpReduction:hpReduction25,1967465,1475599,0,0,0,,,,experience:106000,trebuchet_ball5_special,stun:stun01|hpReduction:hpReduction25,showBattleText:trebuchetShotText,2.6,1.75,1,90,bld_trebuchet_level05_death.lvl,Bone_ArmRotate,Stun Enemy Dragon,,33,,,8175600,
