identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusPercentage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,showcaseNodeLocation,activeAbilityProjectile,activeAbilityProjectileEffects,activeAbilityIgnoresUntargetable,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityCost,activeAbilityRange,explosionSceneFile,projectileHitNodeName,bonusLabel1,bonusLabel2,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,h
String,Integer,String,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,String,String,Float,Float,Integer,Integer,String,String,String,String,String,String,String,String,Integer,String,Float,Float,Integer,Integer,String,String,LocalizedString,LocalizedString,Integer,String,String,Integer,String
CannonTowerBossUpgrades_11,11,0,bld_cannon_level05.lvl,stru_tower_lobLocators.lvl,piercing:7336,51896,,1,53852,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,7334,7371,0,0,0,,,,experience:936,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,3,,,660,
CannonTowerBossUpgrades_12,12,0,bld_cannon_level05-2.lvl,stru_tower_lobLocators.lvl,piercing:11306,66355,,1,60152,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,8221,8263,0,0,0,,,,experience:1280,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,4,,,840,
CannonTowerBossUpgrades_13,13,0,bld_cannon_level05-3.lvl,stru_tower_lobLocators.lvl,piercing:18051,103561,,1,66918,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,9178,9224,0,0,0,,,,experience:1644,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,4,,,1040,
CannonTowerBossUpgrades_14,14,0,bld_cannon_level05-4.lvl,stru_tower_lobLocators.lvl,piercing:26433,137915,,1,74221,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,10216,10267,0,0,0,,,,experience:1691,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,5,,,1288,
CannonTowerBossUpgrades_15,15,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:36694,177093,,1,82322,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,11372,11429,0,0,0,,,,experience:2087,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,5,,,1590,
CannonTowerBossUpgrades_16,16,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:66748,219927,,1,96336,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,13354,13420,0,0,0,,,,experience:2546,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,6,,,2211,
CannonTowerBossUpgrades_17,17,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:103025,297600,,1,112734,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,15683,15762,0,0,0,,,,experience:3048,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,7,,,3060,
CannonTowerBossUpgrades_18,18,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:118279,345600,,1,131923,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,18421,18513,0,0,0,,,,experience:4000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,8,,,4212,
CannonTowerBossUpgrades_19,19,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:129598,388800,,1,154379,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,21636,21744,0,0,0,,,,experience:5334,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,9,,,5796,
CannonTowerBossUpgrades_20,20,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:154799,432000,,1,180651,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,25412,25539,0,0,0,,,,experience:7000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,10,,,8010,
CannonTowerBossUpgrades_21,21,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:187199,518400,,1,211396,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,29847,29996,0,0,0,,,,experience:9143,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,11,,,11040,
CannonTowerBossUpgrades_22,22,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:219599,604800,,1,247368,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,35056,35232,0,0,0,,,,experience:12000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,13,,,15249,
CannonTowerBossUpgrades_23,23,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:251999,691200,,1,289457,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,41175,41381,0,0,0,,,,experience:16000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,14,,,21006,
CannonTowerBossUpgrades_24,24,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:269232,864000,,1,338704,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,48363,48605,0,0,0,,,,experience:17600,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,16,,,29013,
CannonTowerBossUpgrades_25,25,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:299904,864000,,1,396327,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,56806,57090,0,0,0,,,,experience:19200,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,17,,,40020,
CannonTowerBossUpgrades_26,26,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:340800,936000,,1,489302,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,70397,70749,0,0,0,,,,experience:20800,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,19,,,61440,
CannonTowerBossUpgrades_27,27,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:381696,1080000,,1,604081,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,87244,87680,0,0,0,,,,experience:24000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,20,,,94384,
CannonTowerBossUpgrades_28,28,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:422592,1152000,,1,703807,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,102040,102550,0,0,0,,,,experience:25600,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,20,,,129168,
CannonTowerBossUpgrades_29,29,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:463488,1224000,,1,773842,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,112629,113192,0,0,0,,,,experience:27200,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,20,,,157320,
CannonTowerBossUpgrades_30,30,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:504384,1224000,,1,850836,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,124319,124940,0,0,0,,,,experience:30400,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,20,,,191680,
CannonTowerBossUpgrades_31,31,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:545280,1370990,,1,935476,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,137220,137906,0,0,0,,,,experience:32000,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,20,,,233604,
CannonTowerBossUpgrades_32,32,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:586176,1468800,,1,1028524,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,151461,152218,0,0,0,,,,experience:33600,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,21,,,284592,
CannonTowerBossUpgrades_33,33,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:627072,1566720,,1,1130806,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,167183,168018,0,0,0,,,,experience:33600,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,21,,,346748,
CannonTowerBossUpgrades_34,34,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:667968,1664640,,1,1243240,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,184535,185458,0,0,0,,,,experience:33600,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,22,,,422496,
CannonTowerBossUpgrades_35,35,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:708864,1762560,,1,1366832,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,203687,204705,0,0,0,,,,experience:33600,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,22,,,514700,
CannonTowerBossUpgrades_36,36,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:749760,1762560,,1,1502690,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,224829,225953,0,0,0,,,,experience:33600,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,23,,,627120,
CannonTowerBossUpgrades_37,37,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:790656,1762560,,1,1652025,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,248166,249407,0,0,0,,,,experience:33600,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,23,,,764100,
CannonTowerBossUpgrades_38,38,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:831552,1762560,,1,1816169,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,273923,275293,0,0,0,,,,experience:33600,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,24,,,930944,
CannonTowerBossUpgrades_39,39,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:872448,1762560,,1,1996592,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,302358,303869,0,0,0,,,,experience:33600,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,24,,,1134248,
CannonTowerBossUpgrades_40,40,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:913344,1762560,,1,2194900,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,333742,335410,0,0,0,,,,experience:33600,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,25,,,1381920,
CannonTowerBossUpgrades_41,41,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:954240,2290604,,1,2412866,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,368384,370226,0,0,0,,,,experience:35349,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,25,,,1683672,
CannonTowerBossUpgrades_42,42,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:995136,2743903,,1,2652433,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,406622,408655,0,0,0,,,,experience:42345,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,26,,,2051456,
CannonTowerBossUpgrades_43,43,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1036032,3197201,,1,2915737,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,448829,451074,0,0,0,,,,experience:49340,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,26,,,2499420,
CannonTowerBossUpgrades_44,44,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1076928,3650500,,1,3205124,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,495420,497897,0,0,0,,,,experience:56335,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,27,,,3045312,
CannonTowerBossUpgrades_45,45,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1117824,4103799,,1,3523172,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,546846,549580,0,0,0,,,,experience:63331,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,27,,,3710280,
CannonTowerBossUpgrades_46,46,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1158720,4177339,,1,3872711,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,603612,606630,0,0,0,,,,experience:70326,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,28,,,4520592,
CannonTowerBossUpgrades_47,47,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1199616,4314507,,1,4256860,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,666270,669601,0,0,0,,,,experience:77321,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,28,,,4847740,
CannonTowerBossUpgrades_48,48,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1240512,4553079,,1,4679030,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,735432,739109,0,0,0,,,,experience:84317,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,29,,,4978760,
CannonTowerBossUpgrades_49,49,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1281408,4602106,,1,5142978,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,811776,815835,0,0,0,,,,experience:91312,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,29,,,5109780,
CannonTowerBossUpgrades_50,50,0,bld_cannon_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1322304,4777719,,1,5652824,1.5,0.5,1000,prj_Cannon_level05,hpReduction:hpReduction22,896045,900526,0,0,0,,,,experience:98307,,prj_cannon_special_level05,hpReduction:hpReductionCannonSpecial|removeInvincibility:removeInvincibility|disruptSpell:disruptShields,0,showBattleText:cannonShotText,1.5,1,1,90,bld_cannon_level05_death.lvl,release_001_05,Heavy Explosives,Break All Shield Spells,30,,,5240800,
