identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
summerSorcererDragon_24,24,food:295731,1,,2807776,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,141785,food:1158,4.2,rage3,26,1636587,1,experience:0,2599554,29,7,5,
summerSorcererDragon_25,25,food:311996,1,,3023627,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,152687,food:1212,4.2,rage3,26,1800246,1,experience:0,3014560,29,7,5,
summerSorcererDragon_26,26,food:329156,1,have2LegendaryPlatinum,3256051,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,160350,food:1266,4.2,rage3,26,1980271,1,experience:0,3409332,29,7,5,
summerSorcererDragon_27,27,food:347259,1,,3404515,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,167663,food:1284,4.2,rage3,26,2178298,1,experience:0,3581918,29,7,5,
summerSorcererDragon_28,28,food:366358,1,,3507674,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,172742,food:1284,4.2,rage3,26,2396128,1,experience:0,3763165,29,7,5,
summerSorcererDragon_29,29,summerSorcererSapphireStone:1,1,haveLegendarySapphire,3594002,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,176997,food:1338,4.2,rage3,27,2635741,1,experience:0,4153807,36,8,5,
summerSorcererDragon_30,30,food:407766,1,,3775923,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,185957,food:1374,4.2,rage3,27,2899315,1,experience:0,4584981,36,8,5,
summerSorcererDragon_31,31,food:430193,1,,3967055,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,195371,food:1410,4.2,rage3,28,3189247,1,experience:0,5060889,36,8,5,
summerSorcererDragon_32,32,food:453854,1,,4167859,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,205262,food:1446,4.2,rage3,29,3508172,1,experience:0,5586233,36,8,5,
summerSorcererDragon_33,33,food:478816,1,have2LegendarySapphire,4378817,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,215652,food:1482,4.2,rage3,29,3858989,1,experience:0,6166247,36,8,5,
summerSorcererDragon_34,34,food:505151,1,,4600455,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,226569,food:1518,4.2,rage3,30,4244888,1,experience:0,6806243,36,8,5,
summerSorcererDragon_35,35,food:532934,1,,4833332,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,238039,food:1554,4.2,rage3,31,4478357,1,experience:0,7512741,36,8,5,
summerSorcererDragon_36,36,summerSorcererGarnetStone:1,1,haveLegendaryGarnet,5204930,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,256341,food:1572,4.2,rage3,31,4724667,1,experience:0,8712353,46,9,5,
summerSorcererDragon_37,37,food:593169,1,,5335033,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,262750,food:1590,4.2,rage3,31,4984524,1,experience:0,9153469,46,9,5,
summerSorcererDragon_38,38,food:625793,1,,5605083,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,276051,food:1626,4.2,rage3,32,5258673,1,experience:0,10103613,46,9,5,
summerSorcererDragon_39,39,food:660212,1,,5888807,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,290027,food:1662,4.2,rage3,33,5547900,1,experience:0,11152500,46,9,5,
summerSorcererDragon_40,40,food:696523,1,,6186892,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,304709,food:1698,4.2,rage3,33,5853035,1,experience:0,12310051,46,9,5,
summerSorcererDragon_41,41,food:734832,1,have2LegendaryGarnet,6500062,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,320135,food:1734,4.2,rage3,34,6174952,1,experience:0,13588043,46,9,5,
summerSorcererDragon_42,42,food:775248,1,,6829101,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,336341,food:1770,4.2,rage3,35,6514574,1,experience:0,14998567,46,9,5,
summerSorcererDragon_43,43,food:817886,1,,7174779,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,353368,food:1806,4.2,rage3,35,6872876,1,experience:0,16555501,46,9,5,
summerSorcererDragon_44,44,food:862870,1,,7537962,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,371257,food:1842,4.2,rage3,36,7250884,1,experience:0,18274048,46,9,5,
summerSorcererDragon_45,45,food:910328,1,,7919542,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,390051,food:1878,4.2,rage3,37,8050100,1,experience:0,20170982,46,9,5,
summerSorcererDragon_46,46,summerSorcererEmeraldStone:1,1,haveLegendaryEmerald,8117511,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,399802,food:1932,4.2,rage3,38,8849316,1,experience:0,21192167,0,10,5,
summerSorcererDragon_47,47,food:987806,1,,8960131,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,441306,food:2004,4.2,rage3,39,9648532,1,experience:0,25820266,0,10,5,
summerSorcererDragon_48,48,food:1065284,1,,10916905,17280,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,537687,food:2148,4.2,rage3,40,11246968,1,experience:0,38329670,0,10,5,
summerSorcererDragon_49,49,food:1285341,1,haveMythicEmerald,12660140,18000,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,623552,food:2632,4.2,rage3,40,14821614,1,experience:0,47659622,0,10,6,
summerSorcererDragon_50,50,food:1305852,1,,13301032,18000,lockon:T1C3SIdragon_lockon,shadowApophet:summonDodo1|freezeSpell:earthquake1|invincibleSpell:invincible1|lightningResist01:lightningResist01,655119,food:2674,4.2,rage3,40,0,1.2,experience:0,52607048,0,10,6,!@#okifepdhmgfifdfg
