identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T8C4HEdragon_13,13,food:374400,1,,2989793,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,165642,food:1456,4.2,rage1,25,1957988,1,experience:0,3120281,
T8C4HEdragon_14,14,food:379800,1,,3064518,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,169783,food:1477,4.2,rage1,25,2006937,1,experience:0,3278204,
T8C4HEdragon_15,15,food:385200,1,,3141115,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,174027,food:1498,4.2,rage1,26,2057111,1,experience:0,3444152,
T8C4HEdragon_16,16,food:390600,1,,3219628,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,178378,food:1519,4.2,rage1,26,2108537,1,experience:0,3618428,
T8C4HEdragon_17,17,food:396000,1,,3300105,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,182837,food:1540,4.2,rage1,26,2161250,1,experience:0,3801618,
T8C4HEdragon_18,18,food:401400,1,,3382590,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,187408,food:1561,4.2,rage1,27,2942339,1,experience:0,3994045,
T8C4HEdragon_19,19,food:540313,1,,3467142,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,192093,food:1582,4.2,rage1,27,3015896,1,experience:0,4196175,
T8C4HEdragon_20,20,food:547485,1,,3553810,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,196896,food:1603,4.2,rage1,27,3091290,1,experience:0,4408635,
T8C4HEdragon_21,21,food:554657,1,,3642643,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,201818,food:1624,4.2,rage1,28,3168571,1,experience:0,4631774,
T8C4HEdragon_22,22,food:561830,1,,3733699,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,206863,food:1645,4.2,rage1,28,3972320,1,experience:0,4866239,
T8C4HEdragon_23,23,food:695938,1,,3827029,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,212035,food:1666,4.2,rage1,28,4071626,1,experience:0,5112696,
T8C4HEdragon_24,24,food:704711,1,,3922691,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,217335,food:1687,4.2,rage1,29,4173411,1,experience:0,5371377,
T8C4HEdragon_25,25,food:713483,1,,4020739,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,222769,food:1708,4.2,rage1,29,4277745,1,experience:0,5643270,
T8C4HEdragon_26,26,food:722255,1,,4121240,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,228338,food:1729,4.2,rage1,29,5125964,1,experience:0,5929084,
T8C4HEdragon_27,27,food:854616,1,,4224251,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,234046,food:1750,4.2,rage1,30,5254113,1,experience:0,6229083,
T8C4HEdragon_28,28,food:864871,1,,4329839,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,239897,food:1771,4.2,rage1,30,5385463,1,experience:0,6544464,
T8C4HEdragon_29,29,food:875126,1,,4438074,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,245894,food:1792,4.2,rage1,30,5520098,1,experience:0,6875672,
T8C4HEdragon_30,30,food:885382,1,,4549018,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,252041,food:1813,4.2,rage1,31,5658095,1,experience:0,7223789,
T8C4HEdragon_31,31,food:895637,1,,4662738,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,258342,food:1834,4.2,rage1,31,5799545,1,experience:0,7589447,
T8C4HEdragon_32,32,food:905892,1,,4779294,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,264801,food:1855,4.2,rage1,31,5944533,1,experience:0,7973770,
T8C4HEdragon_33,33,food:916148,1,,4898757,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,271421,food:1876,4.2,rage1,32,6093146,1,experience:0,8377262,
T8C4HEdragon_34,34,food:926403,1,,5021207,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,278206,food:1897,4.2,rage1,32,6245471,1,experience:0,8801413,
T8C4HEdragon_35,35,food:936659,1,,5146721,18000,fireball:T6C1HEdragon_fireball,borrowTime:borrowTime1|desiccatingSand:desiccatingSand1|crumbleToDust:crumbleToDust1|timeShift:timeShift1,285161,food:1918,4.2,rage1,32,0,1.2,experience:0,9246926,!@#phhkhmhmjljpfnig
