identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,h
String,Integer,String,Integer,Array<String>,Float,Integer,String,String,Float,Map<String:Integer>,Float,String,Integer,Integer,Float,String,Integer,String
T12C4SWdragon_11,11,food:752400,1,,17888239,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,881060,food:2926,4.2,rage3,56,13232803,1,experience:0,98446448,
T12C4SWdragon_12,12,food:757800,1,,18335432,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,903086,food:2947,4.2,rage3,57,13563622,1,experience:0,102923211,
T12C4SWdragon_13,13,food:763200,1,,18793804,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,925663,food:2968,4.2,rage3,58,13902711,1,experience:0,107452536,
T12C4SWdragon_14,14,food:768600,1,,19263635,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,948805,food:2989,4.2,rage3,59,14250276,1,experience:0,112034547,
T12C4SWdragon_15,15,food:774000,1,,19745213,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,972525,food:3010,4.2,rage3,60,14606532,1,experience:0,116669364,
T12C4SWdragon_16,16,food:779400,1,,20238837,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,996838,food:3031,4.2,rage3,60,14971693,1,experience:0,120281525,
T12C4SWdragon_17,17,food:784800,1,,20744799,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1021758,food:3052,4.2,rage3,61,15345984,1,experience:0,123927305,
T12C4SWdragon_18,18,food:790200,1,,21263407,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1047302,food:3073,4.2,rage3,61,20892118,1,experience:0,127606704,
T12C4SWdragon_19,19,food:1056717,1,,21794981,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1073485,food:3094,4.2,rage3,62,21414417,1,experience:0,131319722,
T12C4SWdragon_20,20,food:1063890,1,,22339848,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1100322,food:3115,4.2,rage3,62,21949775,1,experience:0,135066359,
T12C4SWdragon_21,21,food:1071062,1,,22898342,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1127829,food:3136,4.2,rage3,63,22498519,1,experience:0,138846614,
T12C4SWdragon_22,22,food:1078234,1,,23470796,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1156025,food:3157,4.2,rage3,63,28205569,1,experience:0,142660489,
T12C4SWdragon_23,23,food:1327546,1,,24057557,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1184926,food:3178,4.2,rage3,64,28910703,1,experience:0,146507982,
T12C4SWdragon_24,24,food:1336318,1,,24658980,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1214549,food:3199,4.2,rage3,64,29633469,1,experience:0,150389094,
T12C4SWdragon_25,25,food:1345090,1,,25275441,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1244912,food:3220,4.2,rage3,65,30374302,1,experience:0,154303825,
T12C4SWdragon_26,26,food:1353863,1,,25907322,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1276035,food:3241,4.2,rage3,65,36397130,1,experience:0,158252175,
T12C4SWdragon_27,27,food:1593003,1,,26555003,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1307935,food:3262,4.2,rage3,66,37307059,1,experience:0,162234143,
T12C4SWdragon_28,28,food:1603258,1,,27218875,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1340634,food:3283,4.2,rage3,66,38239728,1,experience:0,166249731,
T12C4SWdragon_29,29,food:1613514,1,,27899342,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1374149,food:3304,4.2,rage3,67,39195715,1,experience:0,170298937,
T12C4SWdragon_30,30,food:1623769,1,,28596816,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1408503,food:3325,4.2,rage3,67,40175605,1,experience:0,174381762,
T12C4SWdragon_31,31,food:1634024,1,,29311725,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1443715,food:3346,4.2,rage3,68,41179994,1,experience:0,178498206,
T12C4SWdragon_32,32,food:1644280,1,,30044505,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1479808,food:3367,4.2,rage3,68,42209486,1,experience:0,182648268,
T12C4SWdragon_33,33,food:1654535,1,,30795598,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1516803,food:3388,4.2,rage3,69,43264722,1,experience:0,186831950,
T12C4SWdragon_34,34,food:1664791,1,,31565471,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1554723,food:3409,4.2,rage3,69,44346335,1,experience:0,191049250,
T12C4SWdragon_35,35,food:1675046,1,,32354594,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1593591,food:3430,4.2,rage3,70,45454987,1,experience:0,195300169,
T12C4SWdragon_36,36,food:1685301,1,,33163446,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1633431,food:3451,4.2,rage3,70,46591363,1,experience:0,199584707,
T12C4SWdragon_37,37,food:1695557,1,,33992524,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1674266,food:3472,4.2,rage3,71,47756140,1,experience:0,203902864,
T12C4SWdragon_38,38,food:1705812,1,,34842326,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1716123,food:3493,4.2,rage3,71,48950043,1,experience:0,208254640,
T12C4SWdragon_39,39,food:1716067,1,,35713369,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1759026,food:3514,4.2,rage3,72,50173786,1,experience:0,212640034,
T12C4SWdragon_40,40,food:1726323,1,,36606192,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1803001,food:3535,4.2,rage3,72,51428125,1,experience:0,217059048,
T12C4SWdragon_41,41,food:1736578,1,,37521341,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1848076,food:3556,4.2,rage3,73,52713827,1,experience:0,221511680,
T12C4SWdragon_42,42,food:1746834,1,,38459364,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1894278,food:3577,4.2,rage3,73,54031672,1,experience:0,225997931,
T12C4SWdragon_43,43,food:1757089,1,,39420835,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1941634,food:3598,4.2,rage3,74,55382460,1,experience:0,230517801,
T12C4SWdragon_44,44,food:1767344,1,,40406347,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,1990175,food:3619,4.2,rage3,74,56767019,1,experience:0,235071290,
T12C4SWdragon_45,45,food:1777600,1,,41416496,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,2039929,food:3640,4.2,rage3,75,58186187,1,experience:0,239658397,
T12C4SWdragon_46,46,food:1787855,1,,42451898,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,2090927,food:3661,4.2,rage3,76,59640838,1,experience:0,244279123,
T12C4SWdragon_47,47,food:1798110,1,,43513181,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,2143201,food:3682,4.2,rage3,77,61131851,1,experience:0,248933469,
T12C4SWdragon_48,48,food:1808366,1,,44600989,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,2196780,food:3703,4.2,rage3,78,62660142,1,experience:0,253621433,
T12C4SWdragon_49,49,food:1818621,1,,45715995,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,2251700,food:3724,4.2,rage3,79,64226645,1,experience:0,258343015,
T12C4SWdragon_50,50,food:1828877,1,,46858881,18000,lockon:T12C4SWdragon_lockon,fluxSpell:flux1|absorbMagic:absorbMagic1|seekerShots:seekerShots1|fireFlakResist01:fireFlakResist01,2307992,food:3745,4.2,rage3,80,0,1.2,experience:0,263098217,!@#kjdokhnpbjmjleog
