identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
tarandDragon_16,16,food:192698,1,,1960913,17280,flamethrower:T6C3WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,18043,food:744,4.2,rage3,19,852772,1,experience:0,749362,21,6,5,
tarandDragon_17,17,food:203296,1,have2LegendaryGold,2132447,17280,flamethrower:T6C3WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,19822,food:798,4.2,rage3,19,912466,1,experience:0,895245,21,6,5,
tarandDragon_18,18,food:214477,1,,2296359,17280,flamethrower:T6C3WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,21346,food:852,4.2,rage3,20,976339,1,experience:0,1038133,21,6,5,
tarandDragon_19,19,food:226274,1,,2472884,17280,flamethrower:T6C3WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,22987,food:906,4.2,rage3,21,1044683,1,experience:0,1203895,21,6,5,
tarandDragon_20,20,food:238719,1,,2662973,17280,flamethrower:T6C3WFdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,24754,food:960,4.2,rage3,22,1117811,1,experience:0,1396122,21,6,5,
tarandDragon_21,21,winterWarriorPlatinumStone:1,1,havePlatinumLegendary,2797742,17280,flamethrower:T7C3WEdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,26007,food:996,4.2,rage3,23,1229592,1,experience:0,1541051,29,7,5,
tarandDragon_22,22,food:265700,1,,3012796,17280,flamethrower:T7C3WEdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,28007,food:1050,4.2,rage3,24,1352551,1,experience:0,1787102,29,7,5,
tarandDragon_23,23,food:280313,1,,3244401,17280,flamethrower:T7C3WEdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,30160,food:1104,4.2,rage3,25,1487806,1,experience:0,2072429,29,7,5,
tarandDragon_24,24,food:295731,1,,3493840,17280,flamethrower:T7C3WEdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,32479,food:1158,4.2,rage3,26,1636587,1,experience:0,2403434,29,7,5,
tarandDragon_25,25,food:311996,1,,3762432,17280,flamethrower:T7C3WEdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,34977,food:1212,4.2,rage3,26,1800246,1,experience:0,2787130,29,7,5,
tarandDragon_26,26,food:329156,1,have2LegendaryPlatinum,4051647,17280,flamethrower:T7C3WEdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,36732,food:1266,4.2,rage3,26,1980271,1,experience:0,3152119,29,7,5,
tarandDragon_27,27,food:347259,1,,4236389,17280,flamethrower:T7C3WEdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,38407,food:1284,4.2,rage3,26,2178298,1,experience:0,3378249,29,7,5,
tarandDragon_28,28,food:366358,1,,4364754,17280,flamethrower:T7C3WEdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,39569,food:1284,4.2,rage3,26,2396128,1,experience:0,3480612,29,7,5,
tarandDragon_29,29,winterWarriorSapphireStone:1,1,haveLegendarySapphire,4472174,17280,flamethrower:T8C3WEdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,40545,food:1338,4.2,rage3,27,2635741,1,experience:0,3840428,36,8,5,
tarandDragon_30,30,food:407766,1,,4698546,17280,flamethrower:T8C3WEdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,42598,food:1374,4.2,rage3,27,2899315,1,experience:0,4239073,36,8,5,
tarandDragon_31,31,food:430193,1,,4936381,17280,flamethrower:T8C3WEdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,44754,food:1410,4.2,rage3,28,3189247,1,experience:0,4679076,36,8,5,
tarandDragon_32,32,food:453854,1,,5186250,17280,flamethrower:T8C3WEdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,47020,food:1446,4.2,rage3,29,3508172,1,experience:0,5164786,36,8,5,
tarandDragon_33,33,food:478816,1,have2LegendarySapphire,5448754,17280,flamethrower:T8C3WEdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,49400,food:1482,4.2,rage3,29,3858989,1,experience:0,5701042,36,8,5,
tarandDragon_34,34,food:505151,1,,5724547,17280,flamethrower:T8C3WEdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,51901,food:1518,4.2,rage3,30,4244888,1,experience:0,6292754,36,8,5,
tarandDragon_35,35,food:532934,1,,6014327,17280,flamethrower:T8C3WEdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,54529,food:1554,4.2,rage3,31,4478357,1,experience:0,6945951,36,8,5,
tarandDragon_36,36,winterWarriorGarnetStone:1,1,haveLegendaryGarnet,6476722,17280,flamethrower:T9C3WDdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,58721,food:1572,4.2,rage3,31,4724667,1,experience:0,8055060,0,9,5,
tarandDragon_37,37,food:593169,1,,6638615,17280,flamethrower:T9C3WDdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,60189,food:1590,4.2,rage3,31,4984524,1,experience:0,8462897,0,9,5,
tarandDragon_38,38,food:625793,1,,6974650,17280,flamethrower:T9C3WDdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,63236,food:1626,4.2,rage3,32,5258673,1,experience:0,9341358,0,9,5,
tarandDragon_39,39,food:660212,1,,7327700,17280,flamethrower:T9C3WDdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,66437,food:1662,4.2,rage3,33,5547900,1,experience:0,10311113,0,9,5,
tarandDragon_40,40,food:696523,1,,7698622,17280,flamethrower:T9C3WDdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,69801,food:1698,4.2,rage3,33,5853035,1,experience:0,11381334,0,9,5,
tarandDragon_41,41,food:734832,1,have2LegendaryGarnet,8088313,17280,flamethrower:T9C3WDdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,73334,food:1734,4.2,rage3,34,6174952,1,experience:0,12562910,0,9,5,
tarandDragon_42,42,food:775248,1,,8497749,17280,flamethrower:T9C3WDdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,77047,food:1770,4.2,rage3,35,6514574,1,experience:0,13867018,0,9,5,
tarandDragon_43,43,food:817886,1,,8927892,17280,flamethrower:T9C3WDdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,80947,food:1806,4.2,rage3,35,6872876,1,experience:0,15306491,0,9,5,
tarandDragon_44,44,food:862870,1,,9379816,17280,flamethrower:T9C3WDdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,85045,food:1842,4.2,rage3,36,7250884,1,experience:0,16895385,0,9,5,
tarandDragon_45,45,food:910328,1,,9854633,17280,flamethrower:T9C3WDdragon_flamethrower,intimidatingRoar:intimidatingRoar1|chargedShield:whiteChargedShield1|cannonResist01:cannonResist01|fireTurretResist01:fireTurretResist01,89350,food:1878,4.2,rage3,37,0,1.2,experience:0,18649207,0,9,5,!@#ojmiigbjogfnbfec
