identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
E17Q4NewYearDragon_36,36,food:551713,1,,6318778,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,57289,food:1590,4.2,rage2,31,3923392,1,experience:0,7667087,38,8,5,
E17Q4NewYearDragon_37,37,food:564347,1,,6638615,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,60189,food:1626,4.2,rage2,32,4122011,1,experience:0,8462897,38,8,5,
E17Q4NewYearDragon_38,38,E17Q4NewYearGarnetStone:1,1,haveLegendaryGarnet,6804559,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,61694,food:1644,4.2,rage2,32,4225059,1,experience:0,8891275,45,9,5,
E17Q4NewYearDragon_39,39,food:583299,1,,7327700,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,66437,food:1698,4.2,rage2,33,4549920,1,experience:0,10311113,45,9,5,
E17Q4NewYearDragon_40,40,food:602251,1,,7891060,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,71546,food:1752,4.2,rage2,34,4899758,1,experience:0,11957504,45,9,5,
E17Q4NewYearDragon_41,41,food:621203,1,have2LegendaryGarnet,8497749,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,77047,food:1806,4.2,rage2,35,5276502,1,experience:0,13867018,45,9,5,
E17Q4NewYearDragon_42,42,food:640155,1,,8927892,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,80947,food:1842,4.2,rage2,36,5543618,1,experience:0,15306491,45,9,5,
E17Q4NewYearDragon_43,43,food:652790,1,,9379816,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,85045,food:1878,4.2,rage2,37,5824261,1,experience:0,16895385,45,9,5,
E17Q4NewYearDragon_44,44,food:665424,1,,10353478,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,93874,food:1914,4.2,rage2,37,6119110,1,experience:0,20585163,45,9,5,
E17Q4NewYearDragon_45,45,E17Q4NewYearEmeraldStone:1,1,haveLegendaryEmerald,10612290,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,96220,food:1968,4.2,rage2,38,6589602,1,experience:0,21627242,51,10,5,
E17Q4NewYearDragon_46,46,food:697011,1,,11713883,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,106209,food:2040,4.2,rage2,40,7273677,1,experience:0,26350272,51,10,5,
E17Q4NewYearDragon_47,47,food:722280,1,,12929865,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,117235,food:2112,4.2,rage2,42,8028775,1,experience:0,32105211,51,10,5,
E17Q4NewYearDragon_48,48,food:747549,1,have2LegendaryEmerald,14272046,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,129405,food:2184,4.2,rage2,44,8862256,1,experience:0,39116698,51,10,5,
E17Q4NewYearDragon_49,49,food:772819,1,,14994522,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,135956,food:2220,4.2,rage2,45,9310903,1,experience:0,43177334,51,10,5,
E17Q4NewYearDragon_50,50,food:785453,1,,15753568,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,142839,food:2256,4.2,rage2,46,9782265,1,experience:0,47659622,51,10,5,
E17Q4NewYearDragon_51,51,E17Q4NewYearObsidianStone:1,1,haveLegendaryObsidian,16147387,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,146410,food:2274,4.2,rage2,46,10026820,1,experience:0,50072261,0,11,5,
E17Q4NewYearDragon_52,52,food:804405,1,,17388928,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,157667,food:2328,4.2,rage2,48,10797779,1,experience:0,58068192,0,11,5,
E17Q4NewYearDragon_53,53,food:823357,1,,18725935,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,169790,food:2382,4.2,rage2,49,11628025,1,experience:0,67341184,0,11,5,
E17Q4NewYearDragon_54,54,food:842309,1,have2LegendaryObsidian,20165736,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,182845,food:2436,4.2,rage2,52,12522105,1,experience:0,78094999,0,11,5,
E17Q4NewYearDragon_55,55,food:861261,1,,21186585,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,192102,food:2472,4.2,rage2,54,13156030,1,experience:0,86202043,0,11,5,
E17Q4NewYearDragon_56,56,food:873896,1,,22815583,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,206872,food:2526,4.2,rage2,57,14167603,1,experience:0,98964626,0,11,5,
E17Q4NewYearDragon_57,57,food:892848,1,haveMythicObsidian,23970586,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,217345,food:2562,4.2,rage2,59,14884833,1,experience:0,107725526,0,11,5,
E17Q4NewYearDragon_58,58,food:905482,1,,25184073,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,228348,food:2598,4.2,rage2,60,15638375,1,experience:0,115655313,0,11,5,
E17Q4NewYearDragon_59,59,food:918117,1,,26458990,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,239908,food:2634,4.2,rage2,61,16430065,1,experience:0,122698754,0,11,5,
E17Q4NewYearDragon_60,60,food:930751,1,,27798454,17280,flamethrower:E17Q4NewYearDragon_flamethrower,battlecry:warcry1|hurricane:mysticWind1|iceTurretResist01:iceTurretResist01|fireFlakResist01:fireFlakResist01,252054,food:2670,4.2,rage2,62,0,1.2,experience:0,129871499,0,11,5,!@#gfidfcbdiahpkdae
