identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,shotsPerAttack,attackDuration,attackRange,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,perAttackPercentageAttackIncrease,perNeighborPercentageAttackIncrease,destructionProbabilities,component,upgradeReward,activeAbilityProjectile,activeAbilityEffects,activeAbilityProjectileEffects,activeAbilityDelay,activeAbilityCost,activeAbilityRange,activeAbilityBusyDuration,shotsPerActiveProjectile,explosionSceneFile,projectileHitNodeName,bonusLabel1,bonusLabel2,requiredBuilderLevel,customUpgradeSceneFile,powerLevel,h
String,Integer,Integer,String,String,String,Integer,String,Integer,Float,Float,Integer,Float,Integer,String,String,Float,Float,Integer,String,String,String,String,String,String,String,String,Float,Integer,Integer,Float,Integer,String,String,LocalizedString,LocalizedString,Integer,String,Integer,String
FireTurretUpgrades_21,21,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:1100,518400,,46,117442,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,181797,3966,0,,,,,experience:9143,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,11,,14683,
FireTurretUpgrades_22,22,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:219599,604800,,56,137949,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,213525,4658,0,,,,,experience:12000,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,13,,20281,
FireTurretUpgrades_23,23,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:1200,691200,,56,162037,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,250795,5472,0,,,,,experience:16000,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,14,,27938,
FireTurretUpgrades_24,24,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:269232,864000,,64,190332,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,294574,6427,0,,,,,experience:17600,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,16,,38587,
FireTurretUpgrades_25,25,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:1300,864000,,64,223569,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,346001,7549,0,,,,,experience:19200,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,17,,53227,
FireTurretUpgrades_26,26,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:340800,936000,,73,277082,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,428784,9355,0,,,,,experience:20800,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,19,,81715,
FireTurretUpgrades_27,27,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:1400,1080000,,73,343405,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,531393,11593,0,,,,,experience:24000,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,20,,125531,
FireTurretUpgrades_28,28,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:422592,1152000,,85,401654,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,621515,13559,0,,,,,experience:25600,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,20,,171793,
FireTurretUpgrades_29,29,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:1500,1224000,,85,443347,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,686014,14967,0,,,,,experience:27200,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,20,,209236,
FireTurretUpgrades_30,30,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:504384,1224000,,94,489370,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,757213,16520,0,,,,,experience:30400,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,20,,254934,
FireTurretUpgrades_31,31,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:1600,1370990,,94,540170,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,835795,18234,0,,,,,experience:32000,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,20,,310693,
FireTurretUpgrades_32,32,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:586176,1468800,,106,596246,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,922534,20127,0,,,,,experience:33600,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,21,,378507,
FireTurretUpgrades_33,33,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:1700,1566720,,106,658141,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,1018294,22216,0,,,,,experience:33600,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,21,,461175,
FireTurretUpgrades_34,34,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:667968,1664640,,118,726462,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,1123987,24522,0,,,,,experience:33600,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,22,,561920,
FireTurretUpgrades_35,35,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:1800,1762560,,118,801875,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,1240636,27067,0,,,,,experience:33600,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,22,,684551,
FireTurretUpgrades_36,36,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:749760,1762560,,130,885119,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,1369411,29876,0,,,,,experience:33600,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,23,,834070,
FireTurretUpgrades_37,37,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:1900,1762560,,130,977004,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,1511555,32977,0,,,,,experience:33600,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,23,,1016253,
FireTurretUpgrades_38,38,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:831552,1762560,,142,1078427,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,1668441,36400,0,,,,,experience:33600,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,24,,1238156,
FireTurretUpgrades_39,39,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:2000,1762560,,142,1190380,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,1841633,40178,0,,,,,experience:33600,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,24,,1508550,
FireTurretUpgrades_40,40,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:913344,1762560,,151,1313954,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,2032790,44349,0,,,,,experience:33600,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,25,,1837954,
FireTurretUpgrades_41,41,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:2100,2290604,,151,1450357,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,2243794,48952,0,,,,,experience:35349,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,25,,2239284,
FireTurretUpgrades_42,42,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:995136,2743903,,163,1600920,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,2476699,54033,0,,,,,experience:42345,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,26,,2728436,
FireTurretUpgrades_43,43,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:2200,3197201,,163,1767114,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,2733779,59642,0,,,,,experience:49340,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,26,,3324229,
FireTurretUpgrades_44,44,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1076928,3650500,,175,1950560,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,3017558,65833,0,,,,,experience:56335,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,27,,4050265,
FireTurretUpgrades_45,45,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:2300,4103799,,175,2153050,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,3330788,72667,0,,,,,experience:63331,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,27,,4934672,
FireTurretUpgrades_46,46,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1158720,4177339,,187,2376560,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,3424050,80210,0,,,,,experience:70326,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,28,,6012387,
FireTurretUpgrades_47,47,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:2400,4314507,,187,2623276,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,3519923,88536,0,,,,,experience:77321,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,28,,6447494,
FireTurretUpgrades_48,48,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1240512,4553079,,196,2895603,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,3618481,97727,0,,,,,experience:84317,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,29,,6621751,
FireTurretUpgrades_49,49,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:2500,4602106,,196,3196202,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,3719799,107871,0,,,,,experience:91312,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,29,,6796007,
FireTurretUpgrades_50,50,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1322304,4777719,,208,3528005,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,3823953,119069,0,,,,,experience:98307,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,30,,6970264,
FireTurretUpgrades_51,51,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:2600,5000000,,208,3894256,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,4067193,134277,0,,,,,experience:101805,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,30,,7307020,
FireTurretUpgrades_52,52,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1363200,5000000,,214,4298527,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,4310433,149484,0,,,,,experience:105303,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,30,,8151091,
FireTurretUpgrades_53,53,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:2700,5000000,,214,4744767,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,4553673,164692,0,,,,,experience:106000,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,31,,9026870,
FireTurretUpgrades_54,54,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1404096,5000000,,220,5237333,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,4796913,179899,0,,,,,experience:106000,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,32,,9934355,
FireTurretUpgrades_55,55,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:2800,5000000,,220,5781033,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,5040153,195107,0,,,,,experience:106000,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,33,,10873548,
FireTurretUpgrades_56,56,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1444992,5000000,,226,6381176,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,5334923,205395,0,,,,,experience:106000,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,33,,11844448,
FireTurretUpgrades_57,57,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:2900,5000000,,226,7043622,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,5629692,216743,0,,,,,experience:106000,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,34,,12847055,
FireTurretUpgrades_58,58,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1485888,5000000,,232,7774837,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,6214112,239243,0,,,,,experience:106000,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,35,,13881370,
FireTurretUpgrades_59,59,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,fireShard:3000,5000000,,232,8581963,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,6859207,264079,0,,,,,experience:106000,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,35,,14947391,
FireTurretUpgrades_60,60,0,bld_fireTurret_level05.lvl,stru_tower_lobLocators.lvl,piercing:1526784,5000000,,239,9472878,0.33,1,4,70,fireTurret,hpReduction:hpReduction28,7571275,291494,0,,,,,experience:106000,fireTurretSpecial,showBattleText:fireEffectText|fire:fire01,hpReduction:hpReductionFireSpecial,1.5,1,90,3,15,bld_turret_death.lvl,Bone_turret,Flamethrower,Multiplies Damage,36,,16045120,
