identifier,level,upgradeCost,upgradeTimeInSeconds,achievementRequirements,HP,fullHealDuration,attackType,abilities,attackPower,battleUseCost,forwardSpeed,spellRageIdentifier,requiredStableLevel,upgradeXP,xpRewardMultiplier,upgradeReward,powerLevel,nextEvolveLevel,tierNumber,rarity,h
E18Q4MythicWarriorDragon_49,49,food:1941686,1,,79565933,18000,flamethrower:E18Q4MythicWarriorDragon_flamethrower,berserk:rampage1|dreadfulRoar:timeStop1|alterFate:alterFate1|elementalResist01:elementalResist01,721444,food:3976,4.2,rage2,85,71981359,1,experience:0,317624278,55,13,6,
E18Q4MythicWarriorDragon_50,50,food:1951941,1,haveMythicVanguard,81555062,18000,flamethrower:E18Q4MythicWarriorDragon_flamethrower,berserk:rampage1|dreadfulRoar:timeStop1|alterFate:alterFate1|elementalResist01:elementalResist01,739480,food:3997,4.2,rage2,86,73780891,1,experience:0,322782906,55,13,6,
E18Q4MythicWarriorDragon_51,51,food:1962197,1,,85683757,18000,flamethrower:E18Q4MythicWarriorDragon_flamethrower,berserk:rampage1|dreadfulRoar:timeStop1|alterFate:alterFate1|elementalResist01:elementalResist01,776916,food:4039,4.2,rage2,87,77516043,1,experience:0,333201018,55,13,6,
E18Q4MythicWarriorDragon_52,52,food:1982707,1,,90021475,18000,flamethrower:E18Q4MythicWarriorDragon_flamethrower,berserk:rampage1|dreadfulRoar:timeStop1|alterFate:alterFate1|elementalResist01:elementalResist01,816248,food:4081,4.2,rage2,88,81440284,1,experience:0,343753605,55,13,6,
E18Q4MythicWarriorDragon_53,53,food:2003218,1,,94578774,18000,flamethrower:E18Q4MythicWarriorDragon_flamethrower,berserk:rampage1|dreadfulRoar:timeStop1|alterFate:alterFate1|elementalResist01:elementalResist01,857570,food:4123,4.2,rage2,89,85563191,1,experience:0,354440667,55,13,6,
E18Q4MythicWarriorDragon_54,54,food:2023729,1,,99366797,18000,flamethrower:E18Q4MythicWarriorDragon_flamethrower,berserk:rampage1|dreadfulRoar:timeStop1|alterFate:alterFate1|elementalResist01:elementalResist01,900985,food:4165,4.2,rage2,90,89894824,1,experience:0,365262205,55,13,6,
E18Q4MythicWarriorDragon_55,55,E18Q4MythicWarriorDragonEmpyreanStone:1,1,haveLegendaryEmpyrean,104397211,18000,flamethrower:E18Q4MythicWarriorDragon_flamethrower,berserk:rampage1|dreadfulRoar:timeStop1|alterFate:alterFate1|elementalResist01:elementalResist01,946597,food:4207,4.2,rage2,90,94445741,1,experience:0,376218218,0,14,6,
E18Q4MythicWarriorDragon_56,56,food:2064750,1,,109682267,18000,flamethrower:E18Q4MythicWarriorDragon_flamethrower,berserk:rampage1|dreadfulRoar:timeStop1|alterFate:alterFate1|elementalResist01:elementalResist01,994518,food:4249,4.2,rage2,90,99227051,1,experience:0,387308707,0,14,6,
E18Q4MythicWarriorDragon_57,57,food:2085261,1,,115234881,18000,flamethrower:E18Q4MythicWarriorDragon_flamethrower,berserk:rampage1|dreadfulRoar:timeStop1|alterFate:alterFate1|elementalResist01:elementalResist01,1044865,food:4291,4.2,rage2,90,104250412,1,experience:0,398533671,0,14,6,
E18Q4MythicWarriorDragon_58,58,food:2105772,1,,121068597,18000,flamethrower:E18Q4MythicWarriorDragon_flamethrower,berserk:rampage1|dreadfulRoar:timeStop1|alterFate:alterFate1|elementalResist01:elementalResist01,1097762,food:4333,4.2,rage2,90,109528080,1,experience:0,409893110,0,14,6,
E18Q4MythicWarriorDragon_59,59,food:2126283,1,,127197662,18000,flamethrower:E18Q4MythicWarriorDragon_flamethrower,berserk:rampage1|dreadfulRoar:timeStop1|alterFate:alterFate1|elementalResist01:elementalResist01,1153336,food:4375,4.2,rage2,90,115072931,1,experience:0,421387024,0,14,6,
E18Q4MythicWarriorDragon_60,60,food:2146793,1,,130377591,18000,flamethrower:E18Q4MythicWarriorDragon_flamethrower,berserk:rampage1|dreadfulRoar:timeStop1|alterFate:alterFate1|elementalResist01:elementalResist01,1182169,food:4396,4.2,rage2,90,0,1.2,experience:0,427184410,0,14,6,!@#plebggmeighgipea
