identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusProjectileIdentifier,heightAttackBonusPercentage,destructionProbabilities,component,upgradeReward,showcaseNodeLocation,activeAbilityProjectile,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityCost,activeAbilityRange,explosionSceneFile,projectileHitNodeName,bonusLabel1,bonusLabel2,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,onBattleStartEffect,h
String,Integer,String,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,String,String,Float,Float,Integer,String,Integer,String,String,String,String,String,String,Float,Float,Integer,Integer,String,String,LocalizedString,LocalizedString,Integer,String,String,Integer,String,String
ArcherTowerBossNDEUpgrades_11,11,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:7336,51896,,1,57652,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,4095,14742,0,prj_Archer_height_level05,25,,,experience:936,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,3,,,660,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_12,12,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:11306,66355,,1,64632,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,4590,16525,0,prj_Archer_height_level05,25,,,experience:1280,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,4,,,840,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_13,13,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:18051,103561,,1,72166,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,5125,18449,0,prj_Archer_height_level05,25,,,experience:1644,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,4,,,1040,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_14,14,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:26433,137915,,1,80338,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,5704,20534,0,prj_Archer_height_level05,25,,,experience:1691,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,5,,,1288,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_15,15,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:36694,177093,,1,89436,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,6349,22857,0,prj_Archer_height_level05,25,,,experience:2087,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,5,,,1590,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_16,16,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:66748,219927,,1,105050,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,7456,26841,0,prj_Archer_height_level05,25,,,experience:2546,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,6,,,2211,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_17,17,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:103025,297600,,1,123390,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,8756,31523,0,prj_Archer_height_level05,25,,,experience:3048,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,7,,,3060,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_18,18,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:118279,345600,,1,144934,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,10285,37027,0,prj_Archer_height_level05,25,,,experience:4000,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,8,,,4212,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_19,19,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:129598,388800,,1,170242,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,12080,43489,0,prj_Archer_height_level05,25,,,experience:5334,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,9,,,5796,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_20,20,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:154799,432000,,1,199966,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,14188,51078,0,prj_Archer_height_level05,25,,,experience:7000,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,10,,,8010,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_21,21,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:187199,518400,,1,234884,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,16665,59993,0,prj_Archer_height_level05,25,,,experience:9143,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,11,,,11040,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_22,22,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:219599,604800,,1,275898,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,19573,70463,0,prj_Archer_height_level05,25,,,experience:12000,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,13,,,15249,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_23,23,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:251999,691200,,1,324074,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,22990,82762,0,prj_Archer_height_level05,25,,,experience:16000,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,14,,,21006,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_24,24,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:269232,864000,,1,380664,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,27003,97209,0,prj_Archer_height_level05,25,,,experience:17600,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,16,,,29013,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_25,25,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:299904,864000,,1,447138,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,31717,114180,0,prj_Archer_height_level05,25,,,experience:19200,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,17,,,40020,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_26,26,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:340800,936000,,1,554164,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,39305,141499,0,prj_Archer_height_level05,25,,,experience:20800,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,19,,,61440,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_27,27,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:381696,1080000,,1,686810,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,48711,175360,0,prj_Archer_height_level05,25,,,experience:24000,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,20,,,94384,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_28,28,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:422592,1152000,,1,803308,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,56972,205100,0,prj_Archer_height_level05,25,,,experience:25600,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,20,,,129168,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_29,29,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:463488,1224000,,1,886694,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,62885,226384,0,prj_Archer_height_level05,25,,,experience:27200,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,20,,,157320,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_30,30,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:504384,1224000,,1,978740,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,69411,249880,0,prj_Archer_height_level05,25,,,experience:30400,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,20,,,191680,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_31,31,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:545280,1370990,,1,1080340,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,76615,275812,0,prj_Archer_height_level05,25,,,experience:32000,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,20,,,233604,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_32,32,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:586176,1468800,,1,1192492,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,84566,304436,0,prj_Archer_height_level05,25,,,experience:33600,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,21,,,284592,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_33,33,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:627072,1566720,,1,1316282,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,93344,336037,0,prj_Archer_height_level05,25,,,experience:33600,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,21,,,346748,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_34,34,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:667968,1664640,,1,1452924,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,103032,370916,0,prj_Archer_height_level05,25,,,experience:33600,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,22,,,422496,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_35,35,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:708864,1762560,,1,1603750,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,113725,409410,0,prj_Archer_height_level05,25,,,experience:33600,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,22,,,514700,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_36,36,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:749760,1762560,,1,1770238,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,125529,451905,0,prj_Archer_height_level05,25,,,experience:33600,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,23,,,627120,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_37,37,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:790656,1762560,,1,1954008,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,138559,498813,0,prj_Archer_height_level05,25,,,experience:33600,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,23,,,764100,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_38,38,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:831552,1762560,,1,2156854,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,152940,550586,0,prj_Archer_height_level05,25,,,experience:33600,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,24,,,930944,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_39,39,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:872448,1762560,,1,2380760,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,168816,607739,0,prj_Archer_height_level05,25,,,experience:33600,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,24,,,1134248,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_40,40,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:913344,1762560,,1,2627908,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,186339,670821,0,prj_Archer_height_level05,25,,,experience:33600,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,25,,,1381920,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_41,41,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:954240,2290604,,1,2900714,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,205681,740452,0,prj_Archer_height_level05,25,,,experience:35349,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,25,,,1683672,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_42,42,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:995136,2743903,,1,3201840,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,227031,817311,0,prj_Archer_height_level05,25,,,experience:42345,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,26,,,2051456,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_43,43,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:1036032,3197201,,1,3534228,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,250596,902147,0,prj_Archer_height_level05,25,,,experience:49340,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,26,,,2499420,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_44,44,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:1076928,3650500,,1,3901120,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,276609,995794,0,prj_Archer_height_level05,25,,,experience:56335,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,27,,,3045312,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_45,45,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:1117824,4103799,,1,4306100,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,305322,1099160,0,prj_Archer_height_level05,25,,,experience:63331,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,27,,,3710280,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_46,46,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:1158720,4177339,,1,4753120,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,337017,1213260,0,prj_Archer_height_level05,25,,,experience:70326,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,28,,,4520592,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_47,47,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:1199616,4314507,,1,5246552,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,372001,1339202,0,prj_Archer_height_level05,25,,,experience:77321,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,28,,,4847740,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_48,48,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:1240512,4553079,,1,5791206,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,410616,1478219,0,prj_Archer_height_level05,25,,,experience:84317,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,29,,,4978760,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_49,49,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:1281408,4602106,,1,6392404,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,453241,1631669,0,prj_Archer_height_level05,25,,,experience:91312,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,29,,,5109780,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_50,50,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:1322304,4777719,,1,7056010,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,500292,1801051,0,prj_Archer_height_level05,25,,,experience:98307,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,30,,,5240800,ceilDamageEffectsModule50,
ArcherTowerBossNDEUpgrades_51,51,0,tur_boss_archer.lvl,stru_tower_lobLocators.lvl,piercing:1352976,5000000,,1,7788512,3.6,0.9,70,prj_Arrow_NDEBoss,hpReduction:hpReduction21,552227,1988018,0,prj_Archer_height_level05,25,,,experience:101805,,prj_arrow_NDEBoss_super,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,30,,,5494000,ceilDamageEffectsModule50,
