identifier,level,inBundle,sceneFile,lobOverlaySceneFilename,upgradeCost,upgradeTimeInSeconds,achievementRequirements,levelRequired,HP,attacksPerSecond,attackDuration,attackRange,projectileIdentifier,attackEffects,attackPower,specialAttackPower,finalDestructionDamage,heightAttackBonusProjectileIdentifier,heightAttackBonusPercentage,destructionProbabilities,component,upgradeReward,showcaseNodeLocation,activeAbilityProjectile,activeAbilityEffects,activeAbilityDelay,activeAbilityBusyDuration,activeAbilityCost,activeAbilityRange,explosionSceneFile,projectileHitNodeName,bonusLabel1,bonusLabel2,requiredBuilderLevel,constructionSceneFile,customUpgradeSceneFile,powerLevel,h
String,Integer,String,String,String,String,Integer,String,Integer,Float,Float,Float,Integer,String,String,Float,Float,Integer,String,Integer,String,String,String,String,String,String,Float,Float,Integer,Integer,String,String,LocalizedString,LocalizedString,Integer,String,String,Integer,String
ArcherTowerBossUpgrades_11,11,0,bld_archer_level05.lvl,stru_tower_lobLocators.lvl,piercing:7336,51896,,1,64859,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,12285,44226,0,prj_Archer_height_level05,25,,,experience:936,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,3,,,660,
ArcherTowerBossUpgrades_12,12,0,bld_archer_level05-2.lvl,stru_tower_lobLocators.lvl,piercing:11306,66355,,1,72711,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,13770,49575,0,prj_Archer_height_level05,25,,,experience:1280,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,4,,,840,
ArcherTowerBossUpgrades_13,13,0,bld_archer_level05-3.lvl,stru_tower_lobLocators.lvl,piercing:18051,103561,,1,81187,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,15375,55347,0,prj_Archer_height_level05,25,,,experience:1644,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,4,,,1040,
ArcherTowerBossUpgrades_14,14,0,bld_archer_level05-4.lvl,stru_tower_lobLocators.lvl,piercing:26433,137915,,1,90380,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,17112,61602,0,prj_Archer_height_level05,25,,,experience:1691,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,5,,,1288,
ArcherTowerBossUpgrades_15,15,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:36694,177093,,1,100616,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,19047,68571,0,prj_Archer_height_level05,25,,,experience:2087,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,5,,,1590,
ArcherTowerBossUpgrades_16,16,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:66748,219927,,1,118181,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,22368,80523,0,prj_Archer_height_level05,25,,,experience:2546,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,6,,,2211,
ArcherTowerBossUpgrades_17,17,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:103025,297600,,1,138814,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,26268,94569,0,prj_Archer_height_level05,25,,,experience:3048,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,7,,,3060,
ArcherTowerBossUpgrades_18,18,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:118279,345600,,1,163051,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,30855,111081,0,prj_Archer_height_level05,25,,,experience:4000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,8,,,4212,
ArcherTowerBossUpgrades_19,19,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:129598,388800,,1,191522,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,36240,130467,0,prj_Archer_height_level05,25,,,experience:5334,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,9,,,5796,
ArcherTowerBossUpgrades_20,20,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:154799,432000,,1,224962,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,42564,153234,0,prj_Archer_height_level05,25,,,experience:7000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,10,,,8010,
ArcherTowerBossUpgrades_21,21,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:187199,518400,,1,264245,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,49995,179979,0,prj_Archer_height_level05,25,,,experience:9143,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,11,,,11040,
ArcherTowerBossUpgrades_22,22,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:219599,604800,,1,310385,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,58719,211389,0,prj_Archer_height_level05,25,,,experience:12000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,13,,,15249,
ArcherTowerBossUpgrades_23,23,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:251999,691200,,1,364583,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,68970,248286,0,prj_Archer_height_level05,25,,,experience:16000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,14,,,21006,
ArcherTowerBossUpgrades_24,24,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:269232,864000,,1,428247,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,81009,291627,0,prj_Archer_height_level05,25,,,experience:17600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,16,,,29013,
ArcherTowerBossUpgrades_25,25,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:299904,864000,,1,503030,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,95151,342540,0,prj_Archer_height_level05,25,,,experience:19200,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level05_death.lvl,Bone_turret,Flaming Arrow,,17,,,40020,
ArcherTowerBossUpgrades_26,26,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:340800,936000,,1,623435,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,117915,424497,0,prj_Archer_height_level05,25,,,experience:20800,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,19,,,61440,
ArcherTowerBossUpgrades_27,27,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:381696,1080000,,1,772661,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,146133,526080,0,prj_Archer_height_level05,25,,,experience:24000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,20,,,94384,
ArcherTowerBossUpgrades_28,28,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:422592,1152000,,1,903722,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,170916,615300,0,prj_Archer_height_level05,25,,,experience:25600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,20,,,129168,
ArcherTowerBossUpgrades_29,29,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:463488,1224000,,1,997531,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,188655,679152,0,prj_Archer_height_level05,25,,,experience:27200,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,20,,,157320,
ArcherTowerBossUpgrades_30,30,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:504384,1224000,,1,1101083,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,208233,749640,0,prj_Archer_height_level05,25,,,experience:30400,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,20,,,191680,
ArcherTowerBossUpgrades_31,31,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:545280,1370990,,1,1215383,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,229845,827436,0,prj_Archer_height_level05,25,,,experience:32000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,20,,,233604,
ArcherTowerBossUpgrades_32,32,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:586176,1468800,,1,1341554,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,253698,913308,0,prj_Archer_height_level05,25,,,experience:33600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,21,,,284592,
ArcherTowerBossUpgrades_33,33,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:627072,1566720,,1,1480817,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,280032,1008111,0,prj_Archer_height_level05,25,,,experience:33600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,21,,,346748,
ArcherTowerBossUpgrades_34,34,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:667968,1664640,,1,1634540,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,309096,1112748,0,prj_Archer_height_level05,25,,,experience:33600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,22,,,422496,
ArcherTowerBossUpgrades_35,35,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:708864,1762560,,1,1804219,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,341175,1228230,0,prj_Archer_height_level05,25,,,experience:33600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,22,,,514700,
ArcherTowerBossUpgrades_36,36,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:749760,1762560,,1,1991518,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,376587,1355715,0,prj_Archer_height_level05,25,,,experience:33600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,23,,,627120,
ArcherTowerBossUpgrades_37,37,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:790656,1762560,,1,2198259,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,415677,1496439,0,prj_Archer_height_level05,25,,,experience:33600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,23,,,764100,
ArcherTowerBossUpgrades_38,38,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:831552,1762560,,1,2426461,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,458820,1651758,0,prj_Archer_height_level05,25,,,experience:33600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,24,,,930944,
ArcherTowerBossUpgrades_39,39,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:872448,1762560,,1,2678355,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,506448,1823217,0,prj_Archer_height_level05,25,,,experience:33600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,24,,,1134248,
ArcherTowerBossUpgrades_40,40,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:913344,1762560,,1,2956397,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,559017,2012463,0,prj_Archer_height_level05,25,,,experience:33600,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,25,,,1381920,
ArcherTowerBossUpgrades_41,41,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:954240,2290604,,1,3263303,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,617043,2221356,0,prj_Archer_height_level05,25,,,experience:35349,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,25,,,1683672,
ArcherTowerBossUpgrades_42,42,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:995136,2743903,,1,3602070,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,681093,2451933,0,prj_Archer_height_level05,25,,,experience:42345,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,26,,,2051456,
ArcherTowerBossUpgrades_43,43,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1036032,3197201,,1,3976007,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,751788,2706441,0,prj_Archer_height_level05,25,,,experience:49340,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,26,,,2499420,
ArcherTowerBossUpgrades_44,44,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1076928,3650500,,1,4388760,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,829827,2987382,0,prj_Archer_height_level05,25,,,experience:56335,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,27,,,3045312,
ArcherTowerBossUpgrades_45,45,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1117824,4103799,,1,4844363,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,915966,3297480,0,prj_Archer_height_level05,25,,,experience:63331,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,27,,,3710280,
ArcherTowerBossUpgrades_46,46,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1158720,4177339,,1,5347260,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,1011051,3639780,0,prj_Archer_height_level05,25,,,experience:70326,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,28,,,4520592,
ArcherTowerBossUpgrades_47,47,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1199616,4314507,,1,5902371,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,1116003,4017606,0,prj_Archer_height_level05,25,,,experience:77321,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,28,,,4847740,
ArcherTowerBossUpgrades_48,48,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1240512,4553079,,1,6515107,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,1231848,4434657,0,prj_Archer_height_level05,25,,,experience:84317,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,29,,,4978760,
ArcherTowerBossUpgrades_49,49,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1281408,4602106,,1,7191455,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,1359723,4895007,0,prj_Archer_height_level05,25,,,experience:91312,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,29,,,5109780,
ArcherTowerBossUpgrades_50,50,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1322304,4777719,,1,7938011,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,1500876,5403153,0,prj_Archer_height_level05,25,,,experience:98307,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,30,,,5240800,
ArcherTowerBossUpgrades_51,51,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1352976,5000000,,1,8762076,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,1656681,5964054,0,prj_Archer_height_level05,25,,,experience:101805,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,30,,,5494000,
ArcherTowerBossUpgrades_52,52,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1373424,5000000,,1,9671686,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,1828659,6583176,0,prj_Archer_height_level05,25,,,experience:105303,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,30,,,6128640,
ArcherTowerBossUpgrades_53,53,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1404096,5000000,,1,10942619,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,2068956,7448238,0,prj_Archer_height_level05,25,,,experience:106000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,31,,,6955465,
ArcherTowerBossUpgrades_54,54,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1424544,5000000,,1,12380562,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,2340828,8426979,0,prj_Archer_height_level05,25,,,experience:106000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,32,,,7819540,
ArcherTowerBossUpgrades_55,55,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1455216,5000000,,1,14007461,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,2648427,9534336,0,prj_Archer_height_level05,25,,,experience:106000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,33,,,8720865,
ArcherTowerBossUpgrades_56,56,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1475664,5000000,,1,14357646,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,2714637,9772692,0,prj_Archer_height_level05,25,,,experience:106000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,34,,,8905600,
ArcherTowerBossUpgrades_57,57,0,bld_archer_level05-5.lvl,stru_tower_lobLocators.lvl,piercing:1496112,5000000,,1,15848150,4,0.25,70,prj_Arrow_level05,hpReduction:hpReduction21,2996448,10787217,0,prj_Archer_height_level05,25,,,experience:106000,,prj_archer_special_level05,dragonSpellDependent:archerSuperShot_level05|showBattleText:archerShotText,1.5,0.7,1,90,bld_archer_level02_death.lvl,Bone_turret,Flaming Arrow,,35,,,9659440,
